Date,Measure Names,Measure Values
3/18/2020,Antigen Positive Cases by Specimen Date,0
3/18/2020,NC Deaths,
3/19/2020,Cases by Report Date,35
3/19/2020,Molecular (PCR) Positive Cases by Specimen Date,161
3/19/2020,Antigen Positive Cases by Specimen Date,0
3/19/2020,NC Deaths,
3/20/2020,Cases by Report Date,40
3/20/2020,Molecular (PCR) Positive Cases by Specimen Date,164
3/20/2020,Antigen Positive Cases by Specimen Date,0
3/20/2020,NC Deaths,
3/21/2020,Cases by Report Date,47
3/21/2020,Molecular (PCR) Positive Cases by Specimen Date,76
3/21/2020,Antigen Positive Cases by Specimen Date,0
3/21/2020,NC Deaths,
3/22/2020,Cases by Report Date,71
3/22/2020,Molecular (PCR) Positive Cases by Specimen Date,72
3/22/2020,Antigen Positive Cases by Specimen Date,0
3/22/2020,NC Deaths,
3/23/2020,Cases by Report Date,42
3/23/2020,Molecular (PCR) Positive Cases by Specimen Date,234
3/23/2020,Antigen Positive Cases by Specimen Date,0
3/23/2020,NC Deaths,
3/24/2020,Cases by Report Date,101
3/24/2020,Molecular (PCR) Positive Cases by Specimen Date,174
3/24/2020,Antigen Positive Cases by Specimen Date,0
3/24/2020,NC Deaths,
3/25/2020,Cases by Report Date,106
3/25/2020,Molecular (PCR) Positive Cases by Specimen Date,198
3/25/2020,Antigen Positive Cases by Specimen Date,0
3/25/2020,NC Deaths,1
3/26/2020,Cases by Report Date,132
3/26/2020,Molecular (PCR) Positive Cases by Specimen Date,198
3/26/2020,Antigen Positive Cases by Specimen Date,0
3/26/2020,NC Deaths,2
3/27/2020,Cases by Report Date,128
3/27/2020,Molecular (PCR) Positive Cases by Specimen Date,168
3/27/2020,Antigen Positive Cases by Specimen Date,0
3/27/2020,NC Deaths,3
3/28/2020,Cases by Report Date,171
3/28/2020,Molecular (PCR) Positive Cases by Specimen Date,99
3/28/2020,Antigen Positive Cases by Specimen Date,0
3/28/2020,NC Deaths,4
3/29/2020,Cases by Report Date,232
3/29/2020,Molecular (PCR) Positive Cases by Specimen Date,76
3/29/2020,Antigen Positive Cases by Specimen Date,0
3/29/2020,NC Deaths,5
3/30/2020,Cases by Report Date,140
3/30/2020,Molecular (PCR) Positive Cases by Specimen Date,210
3/30/2020,Antigen Positive Cases by Specimen Date,0
3/30/2020,NC Deaths,6
3/31/2020,Cases by Report Date,191
3/31/2020,Molecular (PCR) Positive Cases by Specimen Date,212
3/31/2020,Antigen Positive Cases by Specimen Date,0
3/31/2020,NC Deaths,8
4/1/2020,Cases by Report Date,86
4/1/2020,Molecular (PCR) Positive Cases by Specimen Date,240
4/1/2020,Antigen Positive Cases by Specimen Date,0
4/1/2020,NC Deaths,9
4/2/2020,Cases by Report Date,273
4/2/2020,Molecular (PCR) Positive Cases by Specimen Date,222
4/2/2020,Antigen Positive Cases by Specimen Date,0
4/2/2020,NC Deaths,16
4/3/2020,Cases by Report Date,236
4/3/2020,Molecular (PCR) Positive Cases by Specimen Date,204
4/3/2020,Antigen Positive Cases by Specimen Date,0
4/3/2020,NC Deaths,19
4/4/2020,Cases by Report Date,309
4/4/2020,Molecular (PCR) Positive Cases by Specimen Date,115
4/4/2020,Antigen Positive Cases by Specimen Date,0
4/4/2020,NC Deaths,24
4/5/2020,Cases by Report Date,183
4/5/2020,Molecular (PCR) Positive Cases by Specimen Date,86
4/5/2020,Antigen Positive Cases by Specimen Date,0
4/5/2020,NC Deaths,31
4/6/2020,Cases by Report Date,285
4/6/2020,Molecular (PCR) Positive Cases by Specimen Date,398
4/6/2020,Antigen Positive Cases by Specimen Date,0
4/6/2020,NC Deaths,33
4/7/2020,Cases by Report Date,351
4/7/2020,Molecular (PCR) Positive Cases by Specimen Date,264
4/7/2020,Antigen Positive Cases by Specimen Date,0
4/7/2020,NC Deaths,46
4/8/2020,Cases by Report Date,205
4/8/2020,Molecular (PCR) Positive Cases by Specimen Date,284
4/8/2020,Antigen Positive Cases by Specimen Date,0
4/8/2020,NC Deaths,53
4/9/2020,Cases by Report Date,225
4/9/2020,Molecular (PCR) Positive Cases by Specimen Date,327
4/9/2020,Antigen Positive Cases by Specimen Date,0
4/9/2020,NC Deaths,65
4/10/2020,Cases by Report Date,257
4/10/2020,Molecular (PCR) Positive Cases by Specimen Date,317
4/10/2020,Antigen Positive Cases by Specimen Date,0
4/10/2020,NC Deaths,74
4/11/2020,Cases by Report Date,404
4/11/2020,Molecular (PCR) Positive Cases by Specimen Date,172
4/11/2020,Antigen Positive Cases by Specimen Date,0
4/11/2020,NC Deaths,80
4/12/2020,Cases by Report Date,208
4/12/2020,Molecular (PCR) Positive Cases by Specimen Date,112
4/12/2020,Antigen Positive Cases by Specimen Date,0
4/12/2020,NC Deaths,81
4/13/2020,Cases by Report Date,296
4/13/2020,Molecular (PCR) Positive Cases by Specimen Date,282
4/13/2020,Antigen Positive Cases by Specimen Date,0
4/13/2020,NC Deaths,86
4/14/2020,Cases by Report Date,208
4/14/2020,Molecular (PCR) Positive Cases by Specimen Date,284
4/14/2020,Antigen Positive Cases by Specimen Date,0
4/14/2020,NC Deaths,108
4/15/2020,Cases by Report Date,99
4/15/2020,Molecular (PCR) Positive Cases by Specimen Date,376
4/15/2020,Antigen Positive Cases by Specimen Date,0
4/15/2020,NC Deaths,117
4/16/2020,Cases by Report Date,342
4/16/2020,Molecular (PCR) Positive Cases by Specimen Date,541
4/16/2020,Antigen Positive Cases by Specimen Date,0
4/16/2020,NC Deaths,131
4/17/2020,Cases by Report Date,394
4/17/2020,Molecular (PCR) Positive Cases by Specimen Date,258
4/17/2020,Antigen Positive Cases by Specimen Date,0
4/17/2020,NC Deaths,152
4/18/2020,Cases by Report Date,281
4/18/2020,Molecular (PCR) Positive Cases by Specimen Date,138
4/18/2020,Antigen Positive Cases by Specimen Date,0
4/18/2020,NC Deaths,164
4/19/2020,Cases by Report Date,353
4/19/2020,Molecular (PCR) Positive Cases by Specimen Date,120
4/19/2020,Antigen Positive Cases by Specimen Date,0
4/19/2020,NC Deaths,172
4/20/2020,Cases by Report Date,271
4/20/2020,Molecular (PCR) Positive Cases by Specimen Date,440
4/20/2020,Antigen Positive Cases by Specimen Date,0
4/20/2020,NC Deaths,179
4/21/2020,Cases by Report Date,187
4/21/2020,Molecular (PCR) Positive Cases by Specimen Date,464
4/21/2020,Antigen Positive Cases by Specimen Date,0
4/21/2020,NC Deaths,213
4/22/2020,Cases by Report Date,269
4/22/2020,Molecular (PCR) Positive Cases by Specimen Date,439
4/22/2020,Antigen Positive Cases by Specimen Date,0
4/22/2020,NC Deaths,242
4/23/2020,Cases by Report Date,388
4/23/2020,Molecular (PCR) Positive Cases by Specimen Date,507
4/23/2020,Antigen Positive Cases by Specimen Date,0
4/23/2020,NC Deaths,253
4/24/2020,Cases by Report Date,444
4/24/2020,Molecular (PCR) Positive Cases by Specimen Date,574
4/24/2020,Antigen Positive Cases by Specimen Date,0
4/24/2020,NC Deaths,269
4/25/2020,Cases by Report Date,571
4/25/2020,Molecular (PCR) Positive Cases by Specimen Date,254
4/25/2020,Antigen Positive Cases by Specimen Date,0
4/25/2020,NC Deaths,289
4/26/2020,Cases by Report Date,207
4/26/2020,Molecular (PCR) Positive Cases by Specimen Date,120
4/26/2020,Antigen Positive Cases by Specimen Date,0
4/26/2020,NC Deaths,299
4/27/2020,Cases by Report Date,312
4/27/2020,Molecular (PCR) Positive Cases by Specimen Date,561
4/27/2020,Antigen Positive Cases by Specimen Date,0
4/27/2020,NC Deaths,306
4/28/2020,Cases by Report Date,426
4/28/2020,Molecular (PCR) Positive Cases by Specimen Date,435
4/28/2020,Antigen Positive Cases by Specimen Date,0
4/28/2020,NC Deaths,342
4/29/2020,Cases by Report Date,380
4/29/2020,Molecular (PCR) Positive Cases by Specimen Date,439
4/29/2020,Antigen Positive Cases by Specimen Date,0
4/29/2020,NC Deaths,354
4/30/2020,Cases by Report Date,561
4/30/2020,Molecular (PCR) Positive Cases by Specimen Date,460
4/30/2020,Antigen Positive Cases by Specimen Date,0
4/30/2020,NC Deaths,378
5/1/2020,Cases by Report Date,414
5/1/2020,Molecular (PCR) Positive Cases by Specimen Date,450
5/1/2020,Antigen Positive Cases by Specimen Date,0
5/1/2020,NC Deaths,399
5/2/2020,Cases by Report Date,586
5/2/2020,Molecular (PCR) Positive Cases by Specimen Date,182
5/2/2020,Antigen Positive Cases by Specimen Date,0
5/2/2020,NC Deaths,420
5/3/2020,Cases by Report Date,155
5/3/2020,Molecular (PCR) Positive Cases by Specimen Date,172
5/3/2020,Antigen Positive Cases by Specimen Date,0
5/3/2020,NC Deaths,422
5/4/2020,Cases by Report Date,184
5/4/2020,Molecular (PCR) Positive Cases by Specimen Date,689
5/4/2020,Antigen Positive Cases by Specimen Date,0
5/4/2020,NC Deaths,430
5/5/2020,Cases by Report Date,408
5/5/2020,Molecular (PCR) Positive Cases by Specimen Date,552
5/5/2020,Antigen Positive Cases by Specimen Date,0
5/5/2020,NC Deaths,452
5/6/2020,Cases by Report Date,502
5/6/2020,Molecular (PCR) Positive Cases by Specimen Date,677
5/6/2020,Antigen Positive Cases by Specimen Date,0
5/6/2020,NC Deaths,477
5/7/2020,Cases by Report Date,639
5/7/2020,Molecular (PCR) Positive Cases by Specimen Date,605
5/7/2020,Antigen Positive Cases by Specimen Date,0
5/7/2020,NC Deaths,507
5/8/2020,Cases by Report Date,471
5/8/2020,Molecular (PCR) Positive Cases by Specimen Date,539
5/8/2020,Antigen Positive Cases by Specimen Date,0
5/8/2020,NC Deaths,527
5/9/2020,Cases by Report Date,492
5/9/2020,Molecular (PCR) Positive Cases by Specimen Date,213
5/9/2020,Antigen Positive Cases by Specimen Date,0
5/9/2020,NC Deaths,544
5/10/2020,Cases by Report Date,404
5/10/2020,Molecular (PCR) Positive Cases by Specimen Date,117
5/10/2020,Antigen Positive Cases by Specimen Date,0
5/10/2020,NC Deaths,547
5/11/2020,Cases by Report Date,281
5/11/2020,Molecular (PCR) Positive Cases by Specimen Date,769
5/11/2020,Antigen Positive Cases by Specimen Date,0
5/11/2020,NC Deaths,550
5/12/2020,Cases by Report Date,301
5/12/2020,Molecular (PCR) Positive Cases by Specimen Date,681
5/12/2020,Antigen Positive Cases by Specimen Date,0
5/12/2020,NC Deaths,577
5/13/2020,Cases by Report Date,470
5/13/2020,Molecular (PCR) Positive Cases by Specimen Date,713
5/13/2020,Antigen Positive Cases by Specimen Date,0
5/13/2020,NC Deaths,597
5/14/2020,Cases by Report Date,691
5/14/2020,Molecular (PCR) Positive Cases by Specimen Date,756
5/14/2020,Antigen Positive Cases by Specimen Date,0
5/14/2020,NC Deaths,615
5/15/2020,Cases by Report Date,622
5/15/2020,Molecular (PCR) Positive Cases by Specimen Date,706
5/15/2020,Antigen Positive Cases by Specimen Date,1
5/15/2020,NC Deaths,641
5/16/2020,Cases by Report Date,853
5/16/2020,Molecular (PCR) Positive Cases by Specimen Date,288
5/16/2020,Antigen Positive Cases by Specimen Date,0
5/16/2020,NC Deaths,652
5/17/2020,Cases by Report Date,530
5/17/2020,Molecular (PCR) Positive Cases by Specimen Date,195
5/17/2020,Antigen Positive Cases by Specimen Date,0
5/17/2020,NC Deaths,659
5/18/2020,Cases by Report Date,511
5/18/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,058"
5/18/2020,Antigen Positive Cases by Specimen Date,0
5/18/2020,NC Deaths,661
5/19/2020,Cases by Report Date,677
5/19/2020,Molecular (PCR) Positive Cases by Specimen Date,963
5/19/2020,Antigen Positive Cases by Specimen Date,0
5/19/2020,NC Deaths,691
5/20/2020,Cases by Report Date,423
5/20/2020,Molecular (PCR) Positive Cases by Specimen Date,839
5/20/2020,Antigen Positive Cases by Specimen Date,0
5/20/2020,NC Deaths,702
5/21/2020,Cases by Report Date,738
5/21/2020,Molecular (PCR) Positive Cases by Specimen Date,867
5/21/2020,Antigen Positive Cases by Specimen Date,0
5/21/2020,NC Deaths,716
5/22/2020,Cases by Report Date,758
5/22/2020,Molecular (PCR) Positive Cases by Specimen Date,748
5/22/2020,Antigen Positive Cases by Specimen Date,0
5/22/2020,NC Deaths,728
5/23/2020,Cases by Report Date,"1,107"
5/23/2020,Molecular (PCR) Positive Cases by Specimen Date,340
5/23/2020,Antigen Positive Cases by Specimen Date,0
5/23/2020,NC Deaths,737
5/24/2020,Cases by Report Date,497
5/24/2020,Molecular (PCR) Positive Cases by Specimen Date,262
5/24/2020,Antigen Positive Cases by Specimen Date,0
5/24/2020,NC Deaths,744
5/25/2020,Cases by Report Date,742
5/25/2020,Molecular (PCR) Positive Cases by Specimen Date,370
5/25/2020,Antigen Positive Cases by Specimen Date,0
5/25/2020,NC Deaths,754
5/26/2020,Cases by Report Date,176
5/26/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,368"
5/26/2020,Antigen Positive Cases by Specimen Date,0
5/26/2020,NC Deaths,766
5/27/2020,Cases by Report Date,488
5/27/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,003"
5/27/2020,Antigen Positive Cases by Specimen Date,1
5/27/2020,NC Deaths,794
5/28/2020,Cases by Report Date,784
5/28/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,024"
5/28/2020,Antigen Positive Cases by Specimen Date,0
5/28/2020,NC Deaths,827
5/29/2020,Cases by Report Date,"1,076"
5/29/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,117"
5/29/2020,Antigen Positive Cases by Specimen Date,0
5/29/2020,NC Deaths,859
5/30/2020,Cases by Report Date,"1,185"
5/30/2020,Molecular (PCR) Positive Cases by Specimen Date,449
5/30/2020,Antigen Positive Cases by Specimen Date,0
5/30/2020,NC Deaths,877
5/31/2020,Cases by Report Date,916
5/31/2020,Molecular (PCR) Positive Cases by Specimen Date,333
5/31/2020,Antigen Positive Cases by Specimen Date,0
5/31/2020,NC Deaths,886
6/1/2020,Cases by Report Date,674
6/1/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,513"
6/1/2020,Antigen Positive Cases by Specimen Date,0
6/1/2020,NC Deaths,898
6/2/2020,Cases by Report Date,626
6/2/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,272"
6/2/2020,Antigen Positive Cases by Specimen Date,0
6/2/2020,NC Deaths,921
6/3/2020,Cases by Report Date,888
6/3/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,443"
6/3/2020,Antigen Positive Cases by Specimen Date,0
6/3/2020,NC Deaths,939
6/4/2020,Cases by Report Date,"1,190"
6/4/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,347"
6/4/2020,Antigen Positive Cases by Specimen Date,1
6/4/2020,NC Deaths,960
6/5/2020,Cases by Report Date,"1,289"
6/5/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,323"
6/5/2020,Antigen Positive Cases by Specimen Date,0
6/5/2020,NC Deaths,966
6/6/2020,Cases by Report Date,"1,370"
6/6/2020,Molecular (PCR) Positive Cases by Specimen Date,487
6/6/2020,Antigen Positive Cases by Specimen Date,0
6/6/2020,NC Deaths,992
6/7/2020,Cases by Report Date,921
6/7/2020,Molecular (PCR) Positive Cases by Specimen Date,435
6/7/2020,Antigen Positive Cases by Specimen Date,0
6/7/2020,NC Deaths,996
6/8/2020,Cases by Report Date,938
6/8/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,662"
6/8/2020,Antigen Positive Cases by Specimen Date,0
6/8/2020,NC Deaths,"1,006"
6/9/2020,Cases by Report Date,676
6/9/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,554"
6/9/2020,Antigen Positive Cases by Specimen Date,0
6/9/2020,NC Deaths,"1,029"
6/10/2020,Cases by Report Date,"1,011"
6/10/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,460"
6/10/2020,Antigen Positive Cases by Specimen Date,0
6/10/2020,NC Deaths,"1,053"
6/11/2020,Cases by Report Date,"1,310"
6/11/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,439"
6/11/2020,Antigen Positive Cases by Specimen Date,1
6/11/2020,NC Deaths,"1,064"
6/12/2020,Cases by Report Date,"1,768"
6/12/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,449"
6/12/2020,Antigen Positive Cases by Specimen Date,0
6/12/2020,NC Deaths,"1,092"
6/13/2020,Cases by Report Date,"1,429"
6/13/2020,Molecular (PCR) Positive Cases by Specimen Date,687
6/13/2020,Antigen Positive Cases by Specimen Date,2
6/13/2020,NC Deaths,"1,104"
6/14/2020,Cases by Report Date,"1,444"
6/14/2020,Molecular (PCR) Positive Cases by Specimen Date,552
6/14/2020,Antigen Positive Cases by Specimen Date,1
6/14/2020,NC Deaths,"1,109"
6/15/2020,Cases by Report Date,983
6/15/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,696"
6/15/2020,Antigen Positive Cases by Specimen Date,0
6/15/2020,NC Deaths,"1,118"
6/16/2020,Cases by Report Date,751
6/16/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,602"
6/16/2020,Antigen Positive Cases by Specimen Date,0
6/16/2020,NC Deaths,"1,154"
6/17/2020,Cases by Report Date,"1,002"
6/17/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,721"
6/17/2020,Antigen Positive Cases by Specimen Date,1
6/17/2020,NC Deaths,"1,168"
6/18/2020,Cases by Report Date,"1,335"
6/18/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,788"
6/18/2020,Antigen Positive Cases by Specimen Date,4
6/18/2020,NC Deaths,"1,175"
6/19/2020,Cases by Report Date,"1,655"
6/19/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,630"
6/19/2020,Antigen Positive Cases by Specimen Date,5
6/19/2020,NC Deaths,"1,197"
6/20/2020,Cases by Report Date,"1,549"
6/20/2020,Molecular (PCR) Positive Cases by Specimen Date,769
6/20/2020,Antigen Positive Cases by Specimen Date,1
6/20/2020,NC Deaths,"1,212"
6/21/2020,Cases by Report Date,"1,412"
6/21/2020,Molecular (PCR) Positive Cases by Specimen Date,701
6/21/2020,Antigen Positive Cases by Specimen Date,0
6/21/2020,NC Deaths,"1,220"
6/22/2020,Cases by Report Date,805
6/22/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,042"
6/22/2020,Antigen Positive Cases by Specimen Date,4
6/22/2020,NC Deaths,"1,223"
6/23/2020,Cases by Report Date,854
6/23/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,092"
6/23/2020,Antigen Positive Cases by Specimen Date,10
6/23/2020,NC Deaths,"1,251"
6/24/2020,Cases by Report Date,"1,724"
6/24/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,906"
6/24/2020,Antigen Positive Cases by Specimen Date,10
6/24/2020,NC Deaths,"1,271"
6/25/2020,Cases by Report Date,"1,024"
6/25/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,968"
6/25/2020,Antigen Positive Cases by Specimen Date,7
6/25/2020,NC Deaths,"1,290"
6/26/2020,Cases by Report Date,"1,649"
6/26/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,973"
6/26/2020,Antigen Positive Cases by Specimen Date,18
6/26/2020,NC Deaths,"1,303"
6/27/2020,Cases by Report Date,"1,720"
6/27/2020,Molecular (PCR) Positive Cases by Specimen Date,940
6/27/2020,Antigen Positive Cases by Specimen Date,0
6/27/2020,NC Deaths,"1,318"
6/28/2020,Cases by Report Date,"1,605"
6/28/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,049"
6/28/2020,Antigen Positive Cases by Specimen Date,0
6/28/2020,NC Deaths,"1,322"
6/29/2020,Cases by Report Date,"1,349"
6/29/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,539"
6/29/2020,Antigen Positive Cases by Specimen Date,16
6/29/2020,NC Deaths,"1,325"
6/30/2020,Cases by Report Date,"1,196"
6/30/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,330"
6/30/2020,Antigen Positive Cases by Specimen Date,14
6/30/2020,NC Deaths,"1,343"
7/1/2020,Cases by Report Date,"1,862"
7/1/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,077"
7/1/2020,Antigen Positive Cases by Specimen Date,11
7/1/2020,NC Deaths,"1,373"
7/2/2020,Cases by Report Date,"1,639"
7/2/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,036"
7/2/2020,Antigen Positive Cases by Specimen Date,13
7/2/2020,NC Deaths,"1,391"
7/3/2020,Cases by Report Date,"2,102"
7/3/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,363"
7/3/2020,Antigen Positive Cases by Specimen Date,10
7/3/2020,NC Deaths,"1,392"
7/4/2020,Cases by Report Date,"1,419"
7/4/2020,Molecular (PCR) Positive Cases by Specimen Date,587
7/4/2020,Antigen Positive Cases by Specimen Date,8
7/4/2020,NC Deaths,"1,395"
7/5/2020,Cases by Report Date,"1,330"
7/5/2020,Molecular (PCR) Positive Cases by Specimen Date,767
7/5/2020,Antigen Positive Cases by Specimen Date,3
7/5/2020,NC Deaths,"1,396"
7/6/2020,Cases by Report Date,"1,563"
7/6/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,538"
7/6/2020,Antigen Positive Cases by Specimen Date,22
7/6/2020,NC Deaths,"1,398"
7/7/2020,Cases by Report Date,"1,367"
7/7/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,815"
7/7/2020,Antigen Positive Cases by Specimen Date,21
7/7/2020,NC Deaths,"1,420"
7/8/2020,Cases by Report Date,"1,449"
7/8/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,568"
7/8/2020,Antigen Positive Cases by Specimen Date,20
7/8/2020,NC Deaths,"1,441"
7/9/2020,Cases by Report Date,"2,059"
7/9/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,163"
7/9/2020,Antigen Positive Cases by Specimen Date,29
7/9/2020,NC Deaths,"1,461"
7/10/2020,Cases by Report Date,"2,007"
7/10/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,142"
7/10/2020,Antigen Positive Cases by Specimen Date,27
7/10/2020,NC Deaths,"1,479"
7/11/2020,Cases by Report Date,"2,467"
7/11/2020,Molecular (PCR) Positive Cases by Specimen Date,994
7/11/2020,Antigen Positive Cases by Specimen Date,12
7/11/2020,NC Deaths,"1,499"
7/12/2020,Cases by Report Date,"1,909"
7/12/2020,Molecular (PCR) Positive Cases by Specimen Date,860
7/12/2020,Antigen Positive Cases by Specimen Date,3
7/12/2020,NC Deaths,"1,503"
7/13/2020,Cases by Report Date,"1,846"
7/13/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,484"
7/13/2020,Antigen Positive Cases by Specimen Date,30
7/13/2020,NC Deaths,"1,510"
7/14/2020,Cases by Report Date,"1,991"
7/14/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,458"
7/14/2020,Antigen Positive Cases by Specimen Date,57
7/14/2020,NC Deaths,"1,552"
7/15/2020,Cases by Report Date,"1,816"
7/15/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,239"
7/15/2020,Antigen Positive Cases by Specimen Date,38
7/15/2020,NC Deaths,"1,568"
7/16/2020,Cases by Report Date,"2,191"
7/16/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,089"
7/16/2020,Antigen Positive Cases by Specimen Date,41
7/16/2020,NC Deaths,"1,588"
7/17/2020,Cases by Report Date,"2,082"
7/17/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,944"
7/17/2020,Antigen Positive Cases by Specimen Date,31
7/17/2020,NC Deaths,"1,606"
7/18/2020,Cases by Report Date,"2,486"
7/18/2020,Molecular (PCR) Positive Cases by Specimen Date,968
7/18/2020,Antigen Positive Cases by Specimen Date,4
7/18/2020,NC Deaths,"1,629"
7/19/2020,Cases by Report Date,"1,820"
7/19/2020,Molecular (PCR) Positive Cases by Specimen Date,820
7/19/2020,Antigen Positive Cases by Specimen Date,5
7/19/2020,NC Deaths,"1,634"
7/20/2020,Cases by Report Date,"1,291"
7/20/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,328"
7/20/2020,Antigen Positive Cases by Specimen Date,41
7/20/2020,NC Deaths,"1,642"
7/21/2020,Cases by Report Date,"1,863"
7/21/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,280"
7/21/2020,Antigen Positive Cases by Specimen Date,66
7/21/2020,NC Deaths,"1,668"
7/22/2020,Cases by Report Date,"2,191"
7/22/2020,Molecular (PCR) Positive Cases by Specimen Date,"2,025"
7/22/2020,Antigen Positive Cases by Specimen Date,69
7/22/2020,NC Deaths,"1,698"
7/23/2020,Cases by Report Date,"1,945"
7/23/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,841"
7/23/2020,Antigen Positive Cases by Specimen Date,57
7/23/2020,NC Deaths,"1,726"
7/24/2020,Cases by Report Date,"2,145"
7/24/2020,Molecular (PCR) Positive Cases by Specimen Date,"1,960"
