Date,Measure Names,Measure Values
3/26/2020,New Cases by Specimen Date,197
3/26/2020,Positive Test Percentage,
3/26/2020,Hospitalizations,
3/26/2020,NC Daily Tests,"2,793"
3/27/2020,New Cases by Report Date,128
3/27/2020,New Cases by Specimen Date,169
3/27/2020,Positive Test Percentage,
3/27/2020,Hospitalizations,77
3/27/2020,NC Daily Tests,"2,667"
3/28/2020,New Cases by Report Date,171
3/28/2020,New Cases by Specimen Date,99
3/28/2020,Positive Test Percentage,
3/28/2020,Hospitalizations,87
3/28/2020,NC Daily Tests,"2,910"
3/29/2020,New Cases by Report Date,232
3/29/2020,New Cases by Specimen Date,76
3/29/2020,Positive Test Percentage,
3/29/2020,Hospitalizations,91
3/29/2020,NC Daily Tests,"1,638"
3/30/2020,New Cases by Report Date,140
3/30/2020,New Cases by Specimen Date,211
3/30/2020,Positive Test Percentage,
3/30/2020,Hospitalizations,137
3/30/2020,NC Daily Tests,"2,082"
3/31/2020,New Cases by Report Date,191
3/31/2020,New Cases by Specimen Date,212
3/31/2020,Positive Test Percentage,
3/31/2020,Hospitalizations,157
3/31/2020,NC Daily Tests,"2,787"
4/1/2020,New Cases by Report Date,86
4/1/2020,New Cases by Specimen Date,239
4/1/2020,Positive Test Percentage,0.075162282
4/1/2020,Hospitalizations,204
4/1/2020,NC Daily Tests,"3,435"
4/2/2020,New Cases by Report Date,273
4/2/2020,New Cases by Specimen Date,222
4/2/2020,Positive Test Percentage,0.067526298
4/2/2020,Hospitalizations,184
4/2/2020,NC Daily Tests,"2,883"
4/3/2020,New Cases by Report Date,236
4/3/2020,New Cases by Specimen Date,204
4/3/2020,Positive Test Percentage,0.079413770
4/3/2020,Hospitalizations,259
4/3/2020,NC Daily Tests,"3,404"
4/4/2020,New Cases by Report Date,309
4/4/2020,New Cases by Specimen Date,115
4/4/2020,Positive Test Percentage,0.084194978
4/4/2020,Hospitalizations,271
4/4/2020,NC Daily Tests,"7,629"
4/5/2020,New Cases by Report Date,183
4/5/2020,New Cases by Specimen Date,86
4/5/2020,Positive Test Percentage,0.081639344
4/5/2020,Hospitalizations,261
4/5/2020,NC Daily Tests,"1,343"
4/6/2020,New Cases by Report Date,285
4/6/2020,New Cases by Specimen Date,398
4/6/2020,Positive Test Percentage,0.078281623
4/6/2020,Hospitalizations,270
4/6/2020,NC Daily Tests,852
4/7/2020,New Cases by Report Date,351
4/7/2020,New Cases by Specimen Date,263
4/7/2020,Positive Test Percentage,0.119153127
4/7/2020,Hospitalizations,354
4/7/2020,NC Daily Tests,913
4/8/2020,New Cases by Report Date,205
4/8/2020,New Cases by Specimen Date,283
4/8/2020,Positive Test Percentage,0.089960239
4/8/2020,Hospitalizations,386
4/8/2020,NC Daily Tests,"2,431"
4/9/2020,New Cases by Report Date,225
4/9/2020,New Cases by Specimen Date,327
4/9/2020,Positive Test Percentage,0.091806092
4/9/2020,Hospitalizations,398
4/9/2020,NC Daily Tests,"5,262"
4/10/2020,New Cases by Report Date,257
4/10/2020,New Cases by Specimen Date,317
4/10/2020,Positive Test Percentage,0.083503889
4/10/2020,Hospitalizations,423
4/10/2020,NC Daily Tests,"10,211"
4/11/2020,New Cases by Report Date,404
4/11/2020,New Cases by Specimen Date,171
4/11/2020,Positive Test Percentage,0.113535174
4/11/2020,Hospitalizations,362
4/11/2020,NC Daily Tests,"2,875"
4/12/2020,New Cases by Report Date,208
4/12/2020,New Cases by Specimen Date,114
4/12/2020,Positive Test Percentage,0.163729392
4/12/2020,Hospitalizations,331
4/12/2020,NC Daily Tests,"7,999"
4/13/2020,New Cases by Report Date,296
4/13/2020,New Cases by Specimen Date,282
4/13/2020,Positive Test Percentage,0.114421931
4/13/2020,Hospitalizations,313
4/13/2020,NC Daily Tests,"1,298"
4/14/2020,New Cases by Report Date,208
4/14/2020,New Cases by Specimen Date,284
4/14/2020,Positive Test Percentage,0.110507246
4/14/2020,Hospitalizations,418
4/14/2020,NC Daily Tests,"1,968"
4/15/2020,New Cases by Report Date,99
4/15/2020,New Cases by Specimen Date,376
4/15/2020,Positive Test Percentage,0.127900702
4/15/2020,Hospitalizations,431
4/15/2020,NC Daily Tests,"3,215"
4/16/2020,New Cases by Report Date,342
4/16/2020,New Cases by Specimen Date,541
4/16/2020,Positive Test Percentage,0.158366981
4/16/2020,Hospitalizations,452
4/16/2020,NC Daily Tests,"3,576"
4/17/2020,New Cases by Report Date,394
4/17/2020,New Cases by Specimen Date,259
4/17/2020,Positive Test Percentage,0.118918919
4/17/2020,Hospitalizations,429
4/17/2020,NC Daily Tests,"2,472"
4/18/2020,New Cases by Report Date,281
4/18/2020,New Cases by Specimen Date,137
4/18/2020,Positive Test Percentage,0.141690486
4/18/2020,Hospitalizations,388
4/18/2020,NC Daily Tests,"3,600"
4/19/2020,New Cases by Report Date,353
4/19/2020,New Cases by Specimen Date,120
4/19/2020,Positive Test Percentage,0.128828829
4/19/2020,Hospitalizations,465
4/19/2020,NC Daily Tests,"2,592"
4/20/2020,New Cases by Report Date,271
4/20/2020,New Cases by Specimen Date,440
4/20/2020,Positive Test Percentage,0.090097403
4/20/2020,Hospitalizations,373
4/20/2020,NC Daily Tests,773
4/21/2020,New Cases by Report Date,187
4/21/2020,New Cases by Specimen Date,461
4/21/2020,Positive Test Percentage,0.107787810
4/21/2020,Hospitalizations,427
4/21/2020,NC Daily Tests,"4,520"
4/22/2020,New Cases by Report Date,269
4/22/2020,New Cases by Specimen Date,439
4/22/2020,Positive Test Percentage,0.104359313
4/22/2020,Hospitalizations,434
4/22/2020,NC Daily Tests,"7,796"
4/23/2020,New Cases by Report Date,388
4/23/2020,New Cases by Specimen Date,507
4/23/2020,Positive Test Percentage,0.115317819
4/23/2020,Hospitalizations,486
4/23/2020,NC Daily Tests,"6,406"
4/24/2020,New Cases by Report Date,444
4/24/2020,New Cases by Specimen Date,574
4/24/2020,Positive Test Percentage,0.107189542
4/24/2020,Hospitalizations,477
4/24/2020,NC Daily Tests,"4,946"
4/25/2020,New Cases by Report Date,490
4/25/2020,New Cases by Specimen Date,252
4/25/2020,Positive Test Percentage,0.087885986
4/25/2020,Hospitalizations,456
4/25/2020,NC Daily Tests,"5,227"
4/26/2020,New Cases by Report Date,288
4/26/2020,New Cases by Specimen Date,120
4/26/2020,Positive Test Percentage,0.128619782
4/26/2020,Hospitalizations,451
4/26/2020,NC Daily Tests,"2,694"
4/27/2020,New Cases by Report Date,312
4/27/2020,New Cases by Specimen Date,558
4/27/2020,Positive Test Percentage,0.108768971
4/27/2020,Hospitalizations,473
4/27/2020,NC Daily Tests,"2,141"
4/28/2020,New Cases by Report Date,426
4/28/2020,New Cases by Specimen Date,435
4/28/2020,Positive Test Percentage,0.080733036
4/28/2020,Hospitalizations,463
4/28/2020,NC Daily Tests,"3,734"
4/29/2020,New Cases by Report Date,380
4/29/2020,New Cases by Specimen Date,439
4/29/2020,Positive Test Percentage,0.097039897
4/29/2020,Hospitalizations,551
4/29/2020,NC Daily Tests,"6,208"
4/30/2020,New Cases by Report Date,561
4/30/2020,New Cases by Specimen Date,458
4/30/2020,Positive Test Percentage,0.074550129
4/30/2020,Hospitalizations,546
4/30/2020,NC Daily Tests,"6,604"
5/1/2020,New Cases by Report Date,414
5/1/2020,New Cases by Specimen Date,449
5/1/2020,Positive Test Percentage,0.070061978
5/1/2020,Hospitalizations,547
5/1/2020,NC Daily Tests,"5,799"
5/2/2020,New Cases by Report Date,586
5/2/2020,New Cases by Specimen Date,181
5/2/2020,Positive Test Percentage,0.077664842
5/2/2020,Hospitalizations,502
5/2/2020,NC Daily Tests,"6,061"
5/3/2020,New Cases by Report Date,155
5/3/2020,New Cases by Specimen Date,172
5/3/2020,Positive Test Percentage,0.062355658
5/3/2020,Hospitalizations,475
5/3/2020,NC Daily Tests,"4,582"
5/4/2020,New Cases by Report Date,184
5/4/2020,New Cases by Specimen Date,688
5/4/2020,Positive Test Percentage,0.064397906
5/4/2020,Hospitalizations,498
5/4/2020,NC Daily Tests,"2,862"
5/5/2020,New Cases by Report Date,408
5/5/2020,New Cases by Specimen Date,552
5/5/2020,Positive Test Percentage,0.070320238
5/5/2020,Hospitalizations,534
5/5/2020,NC Daily Tests,"5,928"
5/6/2020,New Cases by Report Date,502
5/6/2020,New Cases by Specimen Date,671
5/6/2020,Positive Test Percentage,0.080077098
5/6/2020,Hospitalizations,516
5/6/2020,NC Daily Tests,"9,371"
5/7/2020,New Cases by Report Date,639
5/7/2020,New Cases by Specimen Date,605
5/7/2020,Positive Test Percentage,0.082068207
5/7/2020,Hospitalizations,525
5/7/2020,NC Daily Tests,"7,232"
5/8/2020,New Cases by Report Date,471
5/8/2020,New Cases by Specimen Date,535
5/8/2020,Positive Test Percentage,0.072260518
5/8/2020,Hospitalizations,515
5/8/2020,NC Daily Tests,"7,901"
5/9/2020,New Cases by Report Date,492
5/9/2020,New Cases by Specimen Date,212
5/9/2020,Positive Test Percentage,0.082389046
5/9/2020,Hospitalizations,513
5/9/2020,NC Daily Tests,"7,607"
5/10/2020,New Cases by Report Date,404
5/10/2020,New Cases by Specimen Date,117
5/10/2020,Positive Test Percentage,0.064337349
5/10/2020,Hospitalizations,442
5/10/2020,NC Daily Tests,"5,275"
5/11/2020,New Cases by Report Date,281
5/11/2020,New Cases by Specimen Date,772
5/11/2020,Positive Test Percentage,0.041374215
5/11/2020,Hospitalizations,464
5/11/2020,NC Daily Tests,"2,927"
5/12/2020,New Cases by Report Date,301
5/12/2020,New Cases by Specimen Date,682
5/12/2020,Positive Test Percentage,0.053410231
5/12/2020,Hospitalizations,475
5/12/2020,NC Daily Tests,"6,371"
5/13/2020,New Cases by Report Date,470
5/13/2020,New Cases by Specimen Date,713
5/13/2020,Positive Test Percentage,0.071859215
5/13/2020,Hospitalizations,521
5/13/2020,NC Daily Tests,"8,740"
5/14/2020,New Cases by Report Date,691
5/14/2020,New Cases by Specimen Date,753
5/14/2020,Positive Test Percentage,0.066983026
5/14/2020,Hospitalizations,507
5/14/2020,NC Daily Tests,"9,271"
5/15/2020,New Cases by Report Date,622
5/15/2020,New Cases by Specimen Date,698
5/15/2020,Positive Test Percentage,0.067802565
5/15/2020,Hospitalizations,492
5/15/2020,NC Daily Tests,"13,450"
5/16/2020,New Cases by Report Date,853
5/16/2020,New Cases by Specimen Date,282
5/16/2020,Positive Test Percentage,0.070911977
5/16/2020,Hospitalizations,481
5/16/2020,NC Daily Tests,"11,282"
5/17/2020,New Cases by Report Date,530
5/17/2020,New Cases by Specimen Date,192
5/17/2020,Positive Test Percentage,0.061663033
5/17/2020,Hospitalizations,493
5/17/2020,NC Daily Tests,"9,282"
5/18/2020,New Cases by Report Date,511
5/18/2020,New Cases by Specimen Date,"1,056"
5/18/2020,Positive Test Percentage,0.056020230
5/18/2020,Hospitalizations,511
5/18/2020,NC Daily Tests,"9,300"
5/19/2020,New Cases by Report Date,677
5/19/2020,New Cases by Specimen Date,962
5/19/2020,Positive Test Percentage,0.063227953
5/19/2020,Hospitalizations,585
5/19/2020,NC Daily Tests,"8,529"
5/20/2020,New Cases by Report Date,422
5/20/2020,New Cases by Specimen Date,833
5/20/2020,Positive Test Percentage,0.073243647
5/20/2020,Hospitalizations,554
5/20/2020,NC Daily Tests,"13,849"
5/21/2020,New Cases by Report Date,738
5/21/2020,New Cases by Specimen Date,866
5/21/2020,Positive Test Percentage,0.082196970
5/21/2020,Hospitalizations,578
5/21/2020,NC Daily Tests,"10,148"
5/22/2020,New Cases by Report Date,758
5/22/2020,New Cases by Specimen Date,743
5/22/2020,Positive Test Percentage,0.097337567
5/22/2020,Hospitalizations,568
5/22/2020,NC Daily Tests,"12,992"
5/23/2020,New Cases by Report Date,"1,107"
5/23/2020,New Cases by Specimen Date,339
5/23/2020,Positive Test Percentage,0.088531821
5/23/2020,Hospitalizations,589
5/23/2020,NC Daily Tests,"8,775"
5/24/2020,New Cases by Report Date,497
5/24/2020,New Cases by Specimen Date,259
5/24/2020,Positive Test Percentage,0.084027252
5/24/2020,Hospitalizations,587
5/24/2020,NC Daily Tests,"6,814"
5/25/2020,New Cases by Report Date,742
5/25/2020,New Cases by Specimen Date,369
5/25/2020,Positive Test Percentage,0.076761905
5/25/2020,Hospitalizations,627
5/25/2020,NC Daily Tests,"7,857"
5/26/2020,New Cases by Report Date,176
5/26/2020,New Cases by Specimen Date,"1,367"
5/26/2020,Positive Test Percentage,0.071381901
5/26/2020,Hospitalizations,621
5/26/2020,NC Daily Tests,"3,538"
5/27/2020,New Cases by Report Date,488
5/27/2020,New Cases by Specimen Date,"1,004"
5/27/2020,Positive Test Percentage,0.078211432
5/27/2020,Hospitalizations,702
5/27/2020,NC Daily Tests,"12,001"
5/28/2020,New Cases by Report Date,784
5/28/2020,New Cases by Specimen Date,"1,025"
5/28/2020,Positive Test Percentage,0.091091823
5/28/2020,Hospitalizations,708
5/28/2020,NC Daily Tests,"11,199"
5/29/2020,New Cases by Report Date,"1,076"
5/29/2020,New Cases by Specimen Date,"1,115"
5/29/2020,Positive Test Percentage,0.1
5/29/2020,Hospitalizations,680
5/29/2020,NC Daily Tests,"17,279"
5/30/2020,New Cases by Report Date,"1,185"
5/30/2020,New Cases by Specimen Date,451
5/30/2020,Positive Test Percentage,0.082701585
5/30/2020,Hospitalizations,638
5/30/2020,NC Daily Tests,"12,564"
5/31/2020,New Cases by Report Date,916
5/31/2020,New Cases by Specimen Date,333
5/31/2020,Positive Test Percentage,0.082412276
5/31/2020,Hospitalizations,649
5/31/2020,NC Daily Tests,"12,377"
6/1/2020,New Cases by Report Date,674
6/1/2020,New Cases by Specimen Date,"1,507"
6/1/2020,Positive Test Percentage,0.078622369
6/1/2020,Hospitalizations,650
6/1/2020,NC Daily Tests,"4,810"
6/2/2020,New Cases by Report Date,626
6/2/2020,New Cases by Specimen Date,"1,276"
6/2/2020,Positive Test Percentage,0.077865267
6/2/2020,Hospitalizations,716
6/2/2020,NC Daily Tests,"12,455"
6/3/2020,New Cases by Report Date,888
6/3/2020,New Cases by Specimen Date,"1,439"
6/3/2020,Positive Test Percentage,0.090987124
6/3/2020,Hospitalizations,684
6/3/2020,NC Daily Tests,"14,191"
6/4/2020,New Cases by Report Date,"1,189"
6/4/2020,New Cases by Specimen Date,"1,337"
6/4/2020,Positive Test Percentage,0.087473002
6/4/2020,Hospitalizations,659
6/4/2020,NC Daily Tests,"19,318"
6/5/2020,New Cases by Report Date,"1,289"
6/5/2020,New Cases by Specimen Date,"1,316"
6/5/2020,Positive Test Percentage,0.098582354
6/5/2020,Hospitalizations,717
6/5/2020,NC Daily Tests,"13,569"
6/6/2020,New Cases by Report Date,"1,370"
6/6/2020,New Cases by Specimen Date,485
6/6/2020,Positive Test Percentage,0.095640716
6/6/2020,Hospitalizations,708
6/6/2020,NC Daily Tests,"15,486"
6/7/2020,New Cases by Report Date,921
6/7/2020,New Cases by Specimen Date,436
6/7/2020,Positive Test Percentage,0.092146686
6/7/2020,Hospitalizations,696
6/7/2020,NC Daily Tests,"13,590"
6/8/2020,New Cases by Report Date,938
6/8/2020,New Cases by Specimen Date,"1,663"
6/8/2020,Positive Test Percentage,0.087469363
6/8/2020,Hospitalizations,739
6/8/2020,NC Daily Tests,"8,933"
6/9/2020,New Cases by Report Date,676
6/9/2020,New Cases by Specimen Date,"1,550"
6/9/2020,Positive Test Percentage,0.076954690
6/9/2020,Hospitalizations,774
6/9/2020,NC Daily Tests,"15,928"
6/10/2020,New Cases by Report Date,"1,011"
6/10/2020,New Cases by Specimen Date,"1,464"
6/10/2020,Positive Test Percentage,0.086151308
6/10/2020,Hospitalizations,780
6/10/2020,NC Daily Tests,"17,675"
6/11/2020,New Cases by Report Date,"1,310"
6/11/2020,New Cases by Specimen Date,"1,437"
6/11/2020,Positive Test Percentage,0.100393701
6/11/2020,Hospitalizations,812
6/11/2020,NC Daily Tests,"20,745"
6/12/2020,New Cases by Report Date,"1,768"
6/12/2020,New Cases by Specimen Date,"1,452"
6/12/2020,Positive Test Percentage,0.093811533
6/12/2020,Hospitalizations,760
6/12/2020,NC Daily Tests,"21,556"
6/13/2020,New Cases by Report Date,"1,427"
6/13/2020,New Cases by Specimen Date,685
6/13/2020,Positive Test Percentage,0.0936
6/13/2020,Hospitalizations,823
6/13/2020,NC Daily Tests,"17,352"
6/14/2020,New Cases by Report Date,"1,443"
6/14/2020,New Cases by Specimen Date,550
6/14/2020,Positive Test Percentage,0.082763744
6/14/2020,Hospitalizations,798
6/14/2020,NC Daily Tests,"13,681"
6/15/2020,New Cases by Report Date,983
6/15/2020,New Cases by Specimen Date,"1,694"
6/15/2020,Positive Test Percentage,0.091145082
6/15/2020,Hospitalizations,797
6/15/2020,NC Daily Tests,"11,349"
6/16/2020,New Cases by Report Date,751
6/16/2020,New Cases by Specimen Date,"1,608"
6/16/2020,Positive Test Percentage,0.081566069
6/16/2020,Hospitalizations,829
6/16/2020,NC Daily Tests,"13,166"
6/17/2020,New Cases by Report Date,"1,002"
6/17/2020,New Cases by Specimen Date,"1,720"
6/17/2020,Positive Test Percentage,0.083474835
6/17/2020,Hospitalizations,846
6/17/2020,NC Daily Tests,"20,345"
6/18/2020,New Cases by Report Date,"1,333"
6/18/2020,New Cases by Specimen Date,"1,789"
6/18/2020,Positive Test Percentage,0.085938907
6/18/2020,Hospitalizations,857
6/18/2020,NC Daily Tests,"22,768"
6/19/2020,New Cases by Report Date,"1,652"
6/19/2020,New Cases by Specimen Date,"1,630"
6/19/2020,Positive Test Percentage,0.096369828
6/19/2020,Hospitalizations,871
6/19/2020,NC Daily Tests,"23,954"
6/20/2020,New Cases by Report Date,"1,549"
6/20/2020,New Cases by Specimen Date,768
6/20/2020,Positive Test Percentage,0.095146351
6/20/2020,Hospitalizations,883
6/20/2020,NC Daily Tests,"18,407"
6/21/2020,New Cases by Report Date,"1,412"
6/21/2020,New Cases by Specimen Date,697
6/21/2020,Positive Test Percentage,0.084877012
6/21/2020,Hospitalizations,845
6/21/2020,NC Daily Tests,"16,073"
6/22/2020,New Cases by Report Date,804
6/22/2020,New Cases by Specimen Date,"2,051"
6/22/2020,Positive Test Percentage,0.090169816
6/22/2020,Hospitalizations,870
6/22/2020,NC Daily Tests,"12,019"
6/23/2020,New Cases by Report Date,848
6/23/2020,New Cases by Specimen Date,"2,083"
6/23/2020,Positive Test Percentage,0.082579018
6/23/2020,Hospitalizations,915
6/23/2020,NC Daily Tests,"16,078"
6/24/2020,New Cases by Report Date,"1,721"
6/24/2020,New Cases by Specimen Date,"1,908"
6/24/2020,Positive Test Percentage,0.078196084
6/24/2020,Hospitalizations,906
6/24/2020,NC Daily Tests,"18,732"
6/25/2020,New Cases by Report Date,"1,009"
6/25/2020,New Cases by Specimen Date,"1,967"
6/25/2020,Positive Test Percentage,0.096263416
6/25/2020,Hospitalizations,891
6/25/2020,NC Daily Tests,"25,117"
6/26/2020,New Cases by Report Date,"1,635"
6/26/2020,New Cases by Specimen Date,"1,939"
6/26/2020,Positive Test Percentage,0.098819287
6/26/2020,Hospitalizations,892
6/26/2020,NC Daily Tests,"21,697"
6/27/2020,New Cases by Report Date,"1,719"
6/27/2020,New Cases by Specimen Date,938
6/27/2020,Positive Test Percentage,0.095580919
6/27/2020,Hospitalizations,888
6/27/2020,NC Daily Tests,"21,005"
6/28/2020,New Cases by Report Date,"1,605"
6/28/2020,New Cases by Specimen Date,966
6/28/2020,Positive Test Percentage,0.082694446
6/28/2020,Hospitalizations,890
6/28/2020,NC Daily Tests,"19,800"
6/29/2020,New Cases by Report Date,"1,342"
6/29/2020,New Cases by Specimen Date,"2,511"
6/29/2020,Positive Test Percentage,0.087274974
6/29/2020,Hospitalizations,843
6/29/2020,NC Daily Tests,"18,814"
6/30/2020,New Cases by Report Date,"1,186"
6/30/2020,New Cases by Specimen Date,"2,295"
6/30/2020,Positive Test Percentage,0.095793019
6/30/2020,Hospitalizations,908
6/30/2020,NC Daily Tests,"19,536"
7/1/2020,New Cases by Report Date,"1,843"
7/1/2020,New Cases by Specimen Date,"2,036"
7/1/2020,Positive Test Percentage,0.084331078
7/1/2020,Hospitalizations,901
7/1/2020,NC Daily Tests,"22,512"
7/2/2020,New Cases by Report Date,"1,629"
7/2/2020,New Cases by Specimen Date,"1,961"
7/2/2020,Positive Test Percentage,0.104324470
7/2/2020,Hospitalizations,912
7/2/2020,NC Daily Tests,"27,231"
7/3/2020,New Cases by Report Date,"2,099"
7/3/2020,New Cases by Specimen Date,"1,310"
7/3/2020,Positive Test Percentage,0.091516154
7/3/2020,Hospitalizations,951
7/3/2020,NC Daily Tests,"25,962"
7/4/2020,New Cases by Report Date,"1,413"
7/4/2020,New Cases by Specimen Date,564
7/4/2020,Positive Test Percentage,0.089643586
7/4/2020,Hospitalizations,945
7/4/2020,NC Daily Tests,"20,639"
7/5/2020,New Cases by Report Date,"1,329"
7/5/2020,New Cases by Specimen Date,746
7/5/2020,Positive Test Percentage,0.084326563
7/5/2020,Hospitalizations,949
7/5/2020,NC Daily Tests,"21,942"
7/6/2020,New Cases by Report Date,"1,546"
7/6/2020,New Cases by Specimen Date,"2,381"
7/6/2020,Positive Test Percentage,0.091366661
7/6/2020,Hospitalizations,982
7/6/2020,NC Daily Tests,"15,906"
7/7/2020,New Cases by Report Date,"1,346"
7/7/2020,New Cases by Specimen Date,"2,485"
7/7/2020,Positive Test Percentage,0.088253651
7/7/2020,Hospitalizations,989
7/7/2020,NC Daily Tests,"15,323"
7/8/2020,New Cases by Report Date,"1,435"
7/8/2020,New Cases by Specimen Date,"2,272"
7/8/2020,Positive Test Percentage,0.084483402
7/8/2020,Hospitalizations,994
7/8/2020,NC Daily Tests,"25,299"
7/9/2020,New Cases by Report Date,"2,039"
7/9/2020,New Cases by Specimen Date,"1,287"
7/9/2020,Positive Test Percentage,0.094321064
7/9/2020,Hospitalizations,"1,034"
7/9/2020,NC Daily Tests,"27,360"
7/10/2020,New Cases by Report Date,"1,982"
7/10/2020,New Cases by Specimen Date,928
7/10/2020,Positive Test Percentage,0.094913525
7/10/2020,Hospitalizations,"1,046"
7/10/2020,NC Daily Tests,"26,014"
7/11/2020,New Cases by Report Date,"2,462"
7/11/2020,New Cases by Specimen Date,484
7/11/2020,Positive Test Percentage,0.091267325
7/11/2020,Hospitalizations,"1,093"
7/11/2020,NC Daily Tests,"24,913"
7/12/2020,New Cases by Report Date,"1,908"
7/12/2020,New Cases by Specimen Date,347
7/12/2020,Positive Test Percentage,0.091789118
7/12/2020,Hospitalizations,"1,070"
7/12/2020,NC Daily Tests,"27,220"
7/13/2020,New Cases by Report Date,"1,827"
7/13/2020,New Cases by Specimen Date,296
7/13/2020,Positive Test Percentage,0.095227871
7/13/2020,Hospitalizations,"1,040"
7/13/2020,NC Daily Tests,"25,078"
7/14/2020,New Cases by Report Date,"1,956"
7/14/2020,New Cases by Specimen Date,14
7/14/2020,Positive Test Percentage,0.084708704
7/14/2020,Hospitalizations,"1,109"
7/14/2020,NC Daily Tests,"27,026"
7/15/2020,New Cases by Report Date,"1,782"
7/15/2020,New Cases by Specimen Date,
7/15/2020,Positive Test Percentage,
7/15/2020,Hospitalizations,"1,142"
7/15/2020,NC Daily Tests,"26,222"
