Date,Measure Names,Measure Values
3/26/2020,NC Daily Tests,"2,793"
3/26/2020,NC Deaths,2
3/27/2020,New Cases by Report Date,128
3/27/2020,New Cases by Specimen Date,169
3/27/2020,Positive Test Percentage,
3/27/2020,NC Daily Tests,"2,667"
3/27/2020,NC Deaths,3
3/28/2020,New Cases by Report Date,171
3/28/2020,New Cases by Specimen Date,99
3/28/2020,Positive Test Percentage,
3/28/2020,NC Daily Tests,"2,910"
3/28/2020,NC Deaths,4
3/29/2020,New Cases by Report Date,232
3/29/2020,New Cases by Specimen Date,76
3/29/2020,Positive Test Percentage,
3/29/2020,NC Daily Tests,"1,638"
3/29/2020,NC Deaths,5
3/30/2020,New Cases by Report Date,140
3/30/2020,New Cases by Specimen Date,210
3/30/2020,Positive Test Percentage,
3/30/2020,NC Daily Tests,"2,082"
3/30/2020,NC Deaths,6
3/31/2020,New Cases by Report Date,191
3/31/2020,New Cases by Specimen Date,212
3/31/2020,Positive Test Percentage,
3/31/2020,NC Daily Tests,"2,787"
3/31/2020,NC Deaths,8
4/1/2020,New Cases by Report Date,86
4/1/2020,New Cases by Specimen Date,239
4/1/2020,Positive Test Percentage,0.075034106
4/1/2020,NC Daily Tests,"3,435"
4/1/2020,NC Deaths,9
4/2/2020,New Cases by Report Date,273
4/2/2020,New Cases by Specimen Date,222
4/2/2020,Positive Test Percentage,0.067796610
4/2/2020,NC Daily Tests,"2,883"
4/2/2020,NC Deaths,16
4/3/2020,New Cases by Report Date,236
4/3/2020,New Cases by Specimen Date,204
4/3/2020,Positive Test Percentage,0.080546075
4/3/2020,NC Daily Tests,"3,404"
4/3/2020,NC Deaths,19
4/4/2020,New Cases by Report Date,309
4/4/2020,New Cases by Specimen Date,115
4/4/2020,Positive Test Percentage,0.084595493
4/4/2020,NC Daily Tests,"7,629"
4/4/2020,NC Deaths,24
4/5/2020,New Cases by Report Date,183
4/5/2020,New Cases by Specimen Date,86
4/5/2020,Positive Test Percentage,0.082128778
4/5/2020,NC Daily Tests,"1,343"
4/5/2020,NC Deaths,31
4/6/2020,New Cases by Report Date,285
4/6/2020,New Cases by Specimen Date,398
4/6/2020,Positive Test Percentage,0.078393881
4/6/2020,NC Daily Tests,852
4/6/2020,NC Deaths,33
4/7/2020,New Cases by Report Date,351
4/7/2020,New Cases by Specimen Date,263
4/7/2020,Positive Test Percentage,0.119645495
4/7/2020,NC Daily Tests,913
4/7/2020,NC Deaths,46
4/8/2020,New Cases by Report Date,205
4/8/2020,New Cases by Specimen Date,283
4/8/2020,Positive Test Percentage,0.089915549
4/8/2020,NC Daily Tests,"2,431"
4/8/2020,NC Deaths,53
4/9/2020,New Cases by Report Date,225
4/9/2020,New Cases by Specimen Date,327
4/9/2020,Positive Test Percentage,0.092274678
4/9/2020,NC Daily Tests,"5,262"
4/9/2020,NC Deaths,65
4/10/2020,New Cases by Report Date,257
4/10/2020,New Cases by Specimen Date,317
4/10/2020,Positive Test Percentage,0.083812654
4/10/2020,NC Daily Tests,"10,211"
4/10/2020,NC Deaths,74
4/11/2020,New Cases by Report Date,404
4/11/2020,New Cases by Specimen Date,171
4/11/2020,Positive Test Percentage,0.112688554
4/11/2020,NC Daily Tests,"2,875"
4/11/2020,NC Deaths,80
4/12/2020,New Cases by Report Date,208
4/12/2020,New Cases by Specimen Date,112
4/12/2020,Positive Test Percentage,0.162988115
4/12/2020,NC Daily Tests,"7,999"
4/12/2020,NC Deaths,81
4/13/2020,New Cases by Report Date,296
4/13/2020,New Cases by Specimen Date,282
4/13/2020,Positive Test Percentage,0.113365155
4/13/2020,NC Daily Tests,"1,298"
4/13/2020,NC Deaths,86
4/14/2020,New Cases by Report Date,208
4/14/2020,New Cases by Specimen Date,284
4/14/2020,Positive Test Percentage,0.112217195
4/14/2020,NC Daily Tests,"1,968"
4/14/2020,NC Deaths,108
4/15/2020,New Cases by Report Date,99
4/15/2020,New Cases by Specimen Date,375
4/15/2020,Positive Test Percentage,0.127762803
4/15/2020,NC Daily Tests,"3,215"
4/15/2020,NC Deaths,117
4/16/2020,New Cases by Report Date,342
4/16/2020,New Cases by Specimen Date,541
4/16/2020,Positive Test Percentage,0.158907789
4/16/2020,NC Daily Tests,"3,576"
4/16/2020,NC Deaths,131
4/17/2020,New Cases by Report Date,394
4/17/2020,New Cases by Specimen Date,258
4/17/2020,Positive Test Percentage,0.118231047
4/17/2020,NC Daily Tests,"2,472"
4/17/2020,NC Deaths,152
4/18/2020,New Cases by Report Date,281
4/18/2020,New Cases by Specimen Date,138
4/18/2020,Positive Test Percentage,0.141119221
4/18/2020,NC Daily Tests,"3,600"
4/18/2020,NC Deaths,164
4/19/2020,New Cases by Report Date,353
4/19/2020,New Cases by Specimen Date,120
4/19/2020,Positive Test Percentage,0.128251121
4/19/2020,NC Daily Tests,"2,592"
4/19/2020,NC Deaths,172
4/20/2020,New Cases by Report Date,271
4/20/2020,New Cases by Specimen Date,440
4/20/2020,Positive Test Percentage,0.089878543
4/20/2020,NC Daily Tests,773
4/20/2020,NC Deaths,179
4/21/2020,New Cases by Report Date,187
4/21/2020,New Cases by Specimen Date,463
4/21/2020,Positive Test Percentage,0.108426966
4/21/2020,NC Daily Tests,"4,520"
4/21/2020,NC Deaths,213
4/22/2020,New Cases by Report Date,269
4/22/2020,New Cases by Specimen Date,439
4/22/2020,Positive Test Percentage,0.105211082
4/22/2020,NC Daily Tests,"7,796"
4/22/2020,NC Deaths,242
4/23/2020,New Cases by Report Date,388
4/23/2020,New Cases by Specimen Date,506
4/23/2020,Positive Test Percentage,0.115478261
4/23/2020,NC Daily Tests,"6,406"
4/23/2020,NC Deaths,253
4/24/2020,New Cases by Report Date,444
4/24/2020,New Cases by Specimen Date,573
4/24/2020,Positive Test Percentage,0.106792946
4/24/2020,NC Daily Tests,"4,788"
4/24/2020,NC Deaths,269
4/25/2020,New Cases by Report Date,490
4/25/2020,New Cases by Specimen Date,254
4/25/2020,Positive Test Percentage,0.087915818
4/25/2020,NC Daily Tests,"5,298"
4/25/2020,NC Deaths,289
4/26/2020,New Cases by Report Date,288
4/26/2020,New Cases by Specimen Date,119
4/26/2020,Positive Test Percentage,0.129310345
4/26/2020,NC Daily Tests,"2,985"
4/26/2020,NC Deaths,299
4/27/2020,New Cases by Report Date,312
4/27/2020,New Cases by Specimen Date,561
4/27/2020,Positive Test Percentage,0.110497238
4/27/2020,NC Daily Tests,"2,134"
4/27/2020,NC Deaths,306
4/28/2020,New Cases by Report Date,426
4/28/2020,New Cases by Specimen Date,436
4/28/2020,Positive Test Percentage,0.080117245
4/28/2020,NC Daily Tests,"3,751"
4/28/2020,NC Deaths,342
4/29/2020,New Cases by Report Date,380
4/29/2020,New Cases by Specimen Date,439
4/29/2020,Positive Test Percentage,0.097416021
4/29/2020,NC Daily Tests,"5,318"
4/29/2020,NC Deaths,354
4/30/2020,New Cases by Report Date,561
4/30/2020,New Cases by Specimen Date,459
4/30/2020,Positive Test Percentage,0.074241995
4/30/2020,NC Daily Tests,"6,598"
4/30/2020,NC Deaths,378
5/1/2020,New Cases by Report Date,414
5/1/2020,New Cases by Specimen Date,450
5/1/2020,Positive Test Percentage,0.070255720
5/1/2020,NC Daily Tests,"5,490"
5/1/2020,NC Deaths,399
5/2/2020,New Cases by Report Date,586
5/2/2020,New Cases by Specimen Date,182
5/2/2020,Positive Test Percentage,0.078578838
5/2/2020,NC Daily Tests,"5,961"
5/2/2020,NC Deaths,420
5/3/2020,New Cases by Report Date,155
5/3/2020,New Cases by Specimen Date,171
5/3/2020,Positive Test Percentage,0.063036304
5/3/2020,NC Daily Tests,"5,202"
5/3/2020,NC Deaths,422
5/4/2020,New Cases by Report Date,184
5/4/2020,New Cases by Specimen Date,688
5/4/2020,Positive Test Percentage,0.064499213
5/4/2020,NC Daily Tests,"2,701"
5/4/2020,NC Deaths,430
5/5/2020,New Cases by Report Date,408
5/5/2020,New Cases by Specimen Date,552
5/5/2020,Positive Test Percentage,0.071097884
5/5/2020,NC Daily Tests,"5,972"
5/5/2020,NC Deaths,452
5/6/2020,New Cases by Report Date,502
5/6/2020,New Cases by Specimen Date,678
5/6/2020,Positive Test Percentage,0.080379080
5/6/2020,NC Daily Tests,"9,330"
5/6/2020,NC Deaths,477
5/7/2020,New Cases by Report Date,639
5/7/2020,New Cases by Specimen Date,605
5/7/2020,Positive Test Percentage,0.082857143
5/7/2020,NC Daily Tests,"6,871"
5/7/2020,NC Deaths,507
5/8/2020,New Cases by Report Date,471
5/8/2020,New Cases by Specimen Date,538
5/8/2020,Positive Test Percentage,0.072412156
5/8/2020,NC Daily Tests,"7,917"
5/8/2020,NC Deaths,527
5/9/2020,New Cases by Report Date,492
5/9/2020,New Cases by Specimen Date,212
5/9/2020,Positive Test Percentage,0.082311321
5/9/2020,NC Daily Tests,"7,457"
5/9/2020,NC Deaths,544
5/10/2020,New Cases by Report Date,404
5/10/2020,New Cases by Specimen Date,117
5/10/2020,Positive Test Percentage,0.064710127
5/10/2020,NC Daily Tests,"5,318"
5/10/2020,NC Deaths,547
5/11/2020,New Cases by Report Date,281
5/11/2020,New Cases by Specimen Date,770
5/11/2020,Positive Test Percentage,0.041282713
5/11/2020,NC Daily Tests,"2,741"
5/11/2020,NC Deaths,550
5/12/2020,New Cases by Report Date,301
5/12/2020,New Cases by Specimen Date,680
5/12/2020,Positive Test Percentage,0.054350536
5/12/2020,NC Daily Tests,"6,686"
5/12/2020,NC Deaths,577
5/13/2020,New Cases by Report Date,470
5/13/2020,New Cases by Specimen Date,712
5/13/2020,Positive Test Percentage,0.071963530
5/13/2020,NC Daily Tests,"7,919"
5/13/2020,NC Deaths,597
5/14/2020,New Cases by Report Date,691
5/14/2020,New Cases by Specimen Date,753
5/14/2020,Positive Test Percentage,0.067407542
5/14/2020,NC Daily Tests,"9,317"
5/14/2020,NC Deaths,615
5/15/2020,New Cases by Report Date,622
5/15/2020,New Cases by Specimen Date,700
5/15/2020,Positive Test Percentage,0.068416448
5/15/2020,NC Daily Tests,"13,923"
5/15/2020,NC Deaths,641
5/16/2020,New Cases by Report Date,853
5/16/2020,New Cases by Specimen Date,284
5/16/2020,Positive Test Percentage,0.071076707
5/16/2020,NC Daily Tests,"10,708"
5/16/2020,NC Deaths,652
5/17/2020,New Cases by Report Date,530
5/17/2020,New Cases by Specimen Date,192
5/17/2020,Positive Test Percentage,0.061519341
5/17/2020,NC Daily Tests,"9,508"
5/17/2020,NC Deaths,659
5/18/2020,New Cases by Report Date,511
5/18/2020,New Cases by Specimen Date,"1,055"
5/18/2020,Positive Test Percentage,0.055976676
5/18/2020,NC Daily Tests,"8,397"
5/18/2020,NC Deaths,661
5/19/2020,New Cases by Report Date,677
5/19/2020,New Cases by Specimen Date,963
5/19/2020,Positive Test Percentage,0.063111275
5/19/2020,NC Daily Tests,"8,647"
5/19/2020,NC Deaths,691
5/20/2020,New Cases by Report Date,422
5/20/2020,New Cases by Specimen Date,838
5/20/2020,Positive Test Percentage,0.073542910
5/20/2020,NC Daily Tests,"12,313"
5/20/2020,NC Deaths,702
5/21/2020,New Cases by Report Date,738
5/21/2020,New Cases by Specimen Date,868
5/21/2020,Positive Test Percentage,0.082767296
5/21/2020,NC Daily Tests,"10,185"
5/21/2020,NC Deaths,716
5/22/2020,New Cases by Report Date,758
5/22/2020,New Cases by Specimen Date,746
5/22/2020,Positive Test Percentage,0.097563946
5/22/2020,NC Daily Tests,"11,829"
5/22/2020,NC Deaths,728
5/23/2020,New Cases by Report Date,"1,107"
5/23/2020,New Cases by Specimen Date,339
5/23/2020,Positive Test Percentage,0.088309239
5/23/2020,NC Daily Tests,"9,046"
5/23/2020,NC Deaths,737
5/24/2020,New Cases by Report Date,497
5/24/2020,New Cases by Specimen Date,261
5/24/2020,Positive Test Percentage,0.083007519
5/24/2020,NC Daily Tests,"7,154"
5/24/2020,NC Deaths,744
5/25/2020,New Cases by Report Date,742
5/25/2020,New Cases by Specimen Date,367
5/25/2020,Positive Test Percentage,0.077431907
5/25/2020,NC Daily Tests,"7,748"
5/25/2020,NC Deaths,754
5/26/2020,New Cases by Report Date,176
5/26/2020,New Cases by Specimen Date,"1,366"
5/26/2020,Positive Test Percentage,0.071625792
5/26/2020,NC Daily Tests,"3,571"
5/26/2020,NC Deaths,766
5/27/2020,New Cases by Report Date,488
5/27/2020,New Cases by Specimen Date,"1,004"
5/27/2020,Positive Test Percentage,0.077557252
5/27/2020,NC Daily Tests,"11,573"
5/27/2020,NC Deaths,794
5/28/2020,New Cases by Report Date,784
5/28/2020,New Cases by Specimen Date,"1,023"
5/28/2020,Positive Test Percentage,0.090016367
5/28/2020,NC Daily Tests,"10,116"
5/28/2020,NC Deaths,827
5/29/2020,New Cases by Report Date,"1,076"
5/29/2020,New Cases by Specimen Date,"1,115"
5/29/2020,Positive Test Percentage,0.099955723
5/29/2020,NC Daily Tests,"16,706"
5/29/2020,NC Deaths,859
5/30/2020,New Cases by Report Date,"1,185"
5/30/2020,New Cases by Specimen Date,451
5/30/2020,Positive Test Percentage,0.082631682
5/30/2020,NC Daily Tests,"11,978"
5/30/2020,NC Deaths,877
5/31/2020,New Cases by Report Date,916
5/31/2020,New Cases by Specimen Date,332
5/31/2020,Positive Test Percentage,0.081872595
5/31/2020,NC Daily Tests,"13,931"
5/31/2020,NC Deaths,886
6/1/2020,New Cases by Report Date,674
6/1/2020,New Cases by Specimen Date,"1,511"
6/1/2020,Positive Test Percentage,0.079038395
6/1/2020,NC Daily Tests,"4,552"
6/1/2020,NC Deaths,898
6/2/2020,New Cases by Report Date,626
6/2/2020,New Cases by Specimen Date,"1,272"
6/2/2020,Positive Test Percentage,0.078126698
6/2/2020,NC Daily Tests,"12,313"
6/2/2020,NC Deaths,921
6/3/2020,New Cases by Report Date,888
6/3/2020,New Cases by Specimen Date,"1,439"
6/3/2020,Positive Test Percentage,0.089947992
6/3/2020,NC Daily Tests,"12,966"
6/3/2020,NC Deaths,939
6/4/2020,New Cases by Report Date,"1,189"
6/4/2020,New Cases by Specimen Date,"1,346"
6/4/2020,Positive Test Percentage,0.087064266
6/4/2020,NC Daily Tests,"18,746"
6/4/2020,NC Deaths,960
6/5/2020,New Cases by Report Date,"1,289"
6/5/2020,New Cases by Specimen Date,"1,318"
6/5/2020,Positive Test Percentage,0.098172033
6/5/2020,NC Daily Tests,"12,921"
6/5/2020,NC Deaths,966
6/6/2020,New Cases by Report Date,"1,370"
6/6/2020,New Cases by Specimen Date,486
6/6/2020,Positive Test Percentage,0.094880174
6/6/2020,NC Daily Tests,"15,790"
6/6/2020,NC Deaths,992
6/7/2020,New Cases by Report Date,921
6/7/2020,New Cases by Specimen Date,436
6/7/2020,Positive Test Percentage,0.091523134
6/7/2020,NC Daily Tests,"12,929"
6/7/2020,NC Deaths,996
6/8/2020,New Cases by Report Date,938
6/8/2020,New Cases by Specimen Date,"1,660"
6/8/2020,Positive Test Percentage,0.087314914
6/8/2020,NC Daily Tests,"9,326"
6/8/2020,NC Deaths,"1,006"
6/9/2020,New Cases by Report Date,676
6/9/2020,New Cases by Specimen Date,"1,552"
6/9/2020,Positive Test Percentage,0.076938713
6/9/2020,NC Daily Tests,"15,719"
6/9/2020,NC Deaths,"1,029"
6/10/2020,New Cases by Report Date,"1,011"
6/10/2020,New Cases by Specimen Date,"1,461"
6/10/2020,Positive Test Percentage,0.085882704
6/10/2020,NC Daily Tests,"15,356"
6/10/2020,NC Deaths,"1,053"
6/11/2020,New Cases by Report Date,"1,310"
6/11/2020,New Cases by Specimen Date,"1,440"
6/11/2020,Positive Test Percentage,0.099763912
6/11/2020,NC Daily Tests,"19,471"
6/11/2020,NC Deaths,"1,064"
6/12/2020,New Cases by Report Date,"1,768"
6/12/2020,New Cases by Specimen Date,"1,449"
6/12/2020,Positive Test Percentage,0.093055750
6/12/2020,NC Daily Tests,"22,126"
6/12/2020,NC Deaths,"1,092"
6/13/2020,New Cases by Report Date,"1,427"
6/13/2020,New Cases by Specimen Date,689
6/13/2020,Positive Test Percentage,0.092266435
6/13/2020,NC Daily Tests,"16,049"
6/13/2020,NC Deaths,"1,104"
6/14/2020,New Cases by Report Date,"1,443"
6/14/2020,New Cases by Specimen Date,552
6/14/2020,Positive Test Percentage,0.082662333
6/14/2020,NC Daily Tests,"13,541"
6/14/2020,NC Deaths,"1,109"
6/15/2020,New Cases by Report Date,983
6/15/2020,New Cases by Specimen Date,"1,698"
6/15/2020,Positive Test Percentage,0.090726385
6/15/2020,NC Daily Tests,"12,694"
6/15/2020,NC Deaths,"1,118"
6/16/2020,New Cases by Report Date,751
6/16/2020,New Cases by Specimen Date,"1,606"
6/16/2020,Positive Test Percentage,0.081086886
6/16/2020,NC Daily Tests,"13,726"
6/16/2020,NC Deaths,"1,154"
6/17/2020,New Cases by Report Date,"1,002"
6/17/2020,New Cases by Specimen Date,"1,719"
6/17/2020,Positive Test Percentage,0.083036375
6/17/2020,NC Daily Tests,"17,071"
6/17/2020,NC Deaths,"1,168"
6/18/2020,New Cases by Report Date,"1,333"
6/18/2020,New Cases by Specimen Date,"1,790"
6/18/2020,Positive Test Percentage,0.086235687
6/18/2020,NC Daily Tests,"21,412"
6/18/2020,NC Deaths,"1,175"
6/19/2020,New Cases by Report Date,"1,652"
6/19/2020,New Cases by Specimen Date,"1,633"
6/19/2020,Positive Test Percentage,0.096260538
6/19/2020,NC Daily Tests,"24,377"
6/19/2020,NC Deaths,"1,197"
6/20/2020,New Cases by Report Date,"1,549"
6/20/2020,New Cases by Specimen Date,773
6/20/2020,Positive Test Percentage,0.094840948
6/20/2020,NC Daily Tests,"15,400"
6/20/2020,NC Deaths,"1,212"
6/21/2020,New Cases by Report Date,"1,412"
6/21/2020,New Cases by Specimen Date,697
6/21/2020,Positive Test Percentage,0.084743202
6/21/2020,NC Daily Tests,"18,129"
6/21/2020,NC Deaths,"1,220"
6/22/2020,New Cases by Report Date,804
6/22/2020,New Cases by Specimen Date,"2,042"
6/22/2020,Positive Test Percentage,0.090800904
6/22/2020,NC Daily Tests,"11,253"
6/22/2020,NC Deaths,"1,223"
6/23/2020,New Cases by Report Date,848
6/23/2020,New Cases by Specimen Date,"2,086"
6/23/2020,Positive Test Percentage,0.082481103
6/23/2020,NC Daily Tests,"15,713"
6/23/2020,NC Deaths,"1,251"
6/24/2020,New Cases by Report Date,"1,721"
6/24/2020,New Cases by Specimen Date,"1,911"
6/24/2020,Positive Test Percentage,0.077600835
6/24/2020,NC Daily Tests,"18,527"
6/24/2020,NC Deaths,"1,271"
6/25/2020,New Cases by Report Date,"1,009"
6/25/2020,New Cases by Specimen Date,"1,972"
6/25/2020,Positive Test Percentage,0.096904888
6/25/2020,NC Daily Tests,"21,238"
6/25/2020,NC Deaths,"1,290"
6/26/2020,New Cases by Report Date,"1,635"
6/26/2020,New Cases by Specimen Date,"1,945"
6/26/2020,Positive Test Percentage,0.099033535
6/26/2020,NC Daily Tests,"19,149"
6/26/2020,NC Deaths,"1,303"
6/27/2020,New Cases by Report Date,"1,719"
6/27/2020,New Cases by Specimen Date,940
6/27/2020,Positive Test Percentage,0.095193490
6/27/2020,NC Daily Tests,"20,411"
6/27/2020,NC Deaths,"1,318"
6/28/2020,New Cases by Report Date,"1,605"
6/28/2020,New Cases by Specimen Date,"1,043"
6/28/2020,Positive Test Percentage,0.081731882
6/28/2020,NC Daily Tests,"17,548"
6/28/2020,NC Deaths,"1,322"
6/29/2020,New Cases by Report Date,"1,342"
6/29/2020,New Cases by Specimen Date,"2,528"
6/29/2020,Positive Test Percentage,0.087636108
6/29/2020,NC Daily Tests,"16,374"
6/29/2020,NC Deaths,"1,325"
6/30/2020,New Cases by Report Date,"1,186"
6/30/2020,New Cases by Specimen Date,"2,327"
6/30/2020,Positive Test Percentage,0.095521753
6/30/2020,NC Daily Tests,"18,461"
6/30/2020,NC Deaths,"1,343"
7/1/2020,New Cases by Report Date,"1,843"
7/1/2020,New Cases by Specimen Date,"2,075"
7/1/2020,Positive Test Percentage,0.083366849
7/1/2020,NC Daily Tests,"21,911"
7/1/2020,NC Deaths,"1,373"
7/2/2020,New Cases by Report Date,"1,629"
7/2/2020,New Cases by Specimen Date,"2,032"
7/2/2020,Positive Test Percentage,0.104171134
7/2/2020,NC Daily Tests,"21,474"
7/2/2020,NC Deaths,"1,391"
7/3/2020,New Cases by Report Date,"2,099"
7/3/2020,New Cases by Specimen Date,"1,356"
7/3/2020,Positive Test Percentage,0.091261027
7/3/2020,NC Daily Tests,"20,409"
7/3/2020,NC Deaths,"1,392"
7/4/2020,New Cases by Report Date,"1,413"
7/4/2020,New Cases by Specimen Date,585
7/4/2020,Positive Test Percentage,0.089141490
7/4/2020,NC Daily Tests,"16,908"
7/4/2020,NC Deaths,"1,395"
7/5/2020,New Cases by Report Date,"1,329"
7/5/2020,New Cases by Specimen Date,770
7/5/2020,Positive Test Percentage,0.084126719
7/5/2020,NC Daily Tests,"18,885"
7/5/2020,NC Deaths,"1,396"
7/6/2020,New Cases by Report Date,"1,546"
7/6/2020,New Cases by Specimen Date,"2,539"
7/6/2020,Positive Test Percentage,0.092269751
7/6/2020,NC Daily Tests,"17,129"
7/6/2020,NC Deaths,"1,398"
7/7/2020,New Cases by Report Date,"1,346"
7/7/2020,New Cases by Specimen Date,"2,810"
7/7/2020,Positive Test Percentage,0.088014400
7/7/2020,NC Daily Tests,"14,821"
7/7/2020,NC Deaths,"1,420"
7/8/2020,New Cases by Report Date,"1,435"
7/8/2020,New Cases by Specimen Date,"2,564"
7/8/2020,Positive Test Percentage,0.084667670
7/8/2020,NC Daily Tests,"18,338"
7/8/2020,NC Deaths,"1,441"
7/9/2020,New Cases by Report Date,"2,039"
7/9/2020,New Cases by Specimen Date,"2,155"
7/9/2020,Positive Test Percentage,0.094036345
7/9/2020,NC Daily Tests,"23,660"
7/9/2020,NC Deaths,"1,461"
7/10/2020,New Cases by Report Date,"1,982"
7/10/2020,New Cases by Specimen Date,"2,144"
7/10/2020,Positive Test Percentage,0.095192264
7/10/2020,NC Daily Tests,"22,280"
7/10/2020,NC Deaths,"1,479"
7/11/2020,New Cases by Report Date,"2,462"
7/11/2020,New Cases by Specimen Date,990
7/11/2020,Positive Test Percentage,0.090848184
7/11/2020,NC Daily Tests,"24,483"
7/11/2020,NC Deaths,"1,499"
7/12/2020,New Cases by Report Date,"1,908"
7/12/2020,New Cases by Specimen Date,856
7/12/2020,Positive Test Percentage,0.092050412
7/12/2020,NC Daily Tests,"27,022"
7/12/2020,NC Deaths,"1,503"
7/13/2020,New Cases by Report Date,"1,827"
7/13/2020,New Cases by Specimen Date,"2,482"
7/13/2020,Positive Test Percentage,0.096192279
7/13/2020,NC Daily Tests,"18,874"
7/13/2020,NC Deaths,"1,510"
7/14/2020,New Cases by Report Date,"1,956"
7/14/2020,New Cases by Specimen Date,"2,447"
7/14/2020,Positive Test Percentage,0.078223216
7/14/2020,NC Daily Tests,"23,193"
7/14/2020,NC Deaths,"1,552"
7/15/2020,New Cases by Report Date,"1,782"
7/15/2020,New Cases by Specimen Date,"2,227"
7/15/2020,Positive Test Percentage,0.087026898
7/15/2020,NC Daily Tests,"23,132"
7/15/2020,NC Deaths,"1,568"
7/16/2020,New Cases by Report Date,"2,160"
7/16/2020,New Cases by Specimen Date,"2,084"
