At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
6700,13080,13182,13182,13192,7811,7811,7777,4121,5326,5326,5258,2554,5327,7812,32371,30130,Lenoir,45,45,45,25,53,417,277,52801,10288,28449,29750,30164,10545,30390,31819,32393,417,277,433,417,238,307,277,196,43423,11303,55949,47933,9132,1709,10397,10086,21563,21316,8598,20841,1670,8524,9431,9663,20042,8422,20194,19648,10397,21557,9663,20190,LENOIR COUNTY
3275,6685,6755,6755,6766,4081,4081,4067,2057,2674,2674,2618,1218,2674,4081,18091,16711,Scotland,0,0,0,0,11,218,168,32530,5801,15888,16550,16751,6040,17095,17855,18139,218,168,262,218,125,208,168,99,26793,6531,34823,29381,4509,926,5153,5018,12724,12619,4989,12368,849,4108,4558,4651,11824,4853,11892,11612,5153,12720,4651,11892,SCOTLAND COUNTY
17211,42652,43446,43446,43458,20568,20568,20188,8932,22835,22835,22421,8263,22835,20570,103934,98324,Alamance,43,43,43,16,53,1771,1134,159560,26247,90106,95594,98400,27085,94645,100559,104018,1771,1134,1827,1755,796,1193,1123,655,132145,29035,169509,145046,24498,4450,27365,26339,74826,72449,21839,68392,4140,22924,24676,25498,69784,21452,71709,66059,27364,74799,25498,71692,ALAMANCE COUNTY
859,1818,1837,1837,1837,1270,1270,1255,650,567,567,563,209,567,1270,6456,5599,Camden,,,,,,1812,1326,10327,1401,5264,5506,5634,1620,6058,6338,6506,1812,1326,1854,1745,112,1359,1271,11,8407,1833,10867,9354,798,129,861,837,3791,3689,1379,3515,117,776,808,829,3372,1273,3446,3217,861,3783,829,3444,CAMDEN COUNTY
1931,4715,4764,4764,4764,3430,3430,3421,1451,1334,1334,1294,480,1334,3430,14988,13178,Greene,,,,,,3276,2254,20022,3384,12266,12939,13205,3789,13873,14648,15058,3163,2174,3342,2891,842,2280,1957,496,16884,3592,21069,18372,2475,392,2885,2818,8831,8667,2555,8507,373,2271,2592,2628,8173,2515,8297,8038,2885,8827,2628,8296,GREENE COUNTY
11399,23944,24226,24226,24236,10913,10913,10792,5894,13182,13182,13021,5412,13182,10914,65901,61078,Rowan,131,131,131,93,140,3864,3030,133830,19262,57445,60145,61172,19921,61726,64701,66004,3864,3030,3947,3864,1647,3107,3030,1483,110729,25371,142088,122048,20221,3480,21904,21427,40153,39410,14794,37641,3346,18637,19712,20109,37403,14433,37956,35778,21904,40133,20107,37941,ROWAN COUNTY
2321,3885,3910,3910,3910,3311,3311,3294,2080,599,599,591,241,599,3311,9407,8681,Northampton,,,,,,143,70,18570,3820,8292,8585,8697,3977,8897,9248,9437,143,70,170,143,93,83,70,57,16132,5256,19483,17363,1358,332,1513,1494,7754,7611,3552,7396,307,1271,1386,1396,7129,3456,7218,6951,1513,7751,1396,7215,NORTHAMPTON COUNTY
6241,12583,12735,12735,12745,5805,5805,5736,2921,6930,6930,6847,3320,6930,5805,33741,31385,Wilkes,0,0,0,0,10,246,184,64946,10678,29665,30947,31428,11076,31824,33197,33825,246,184,320,246,182,218,184,160,54628,15162,68412,59783,9945,2100,10574,10488,22931,22463,8794,21633,1973,9369,9895,9963,20868,8545,21247,20112,10574,22921,9963,21238,WILKES COUNTY
8601,19202,19530,19530,19532,6979,6979,6940,3493,12551,12551,12262,5108,12551,6981,44487,42166,Lincoln,,,,,,373,239,81663,13180,39385,41300,42202,13429,41344,43461,44516,373,239,394,373,240,272,239,199,67981,15456,86111,74647,14963,2250,17039,16491,27083,26597,10939,26008,2223,13974,15365,15856,25696,10758,26074,25172,17039,27075,15856,26071,LINCOLN COUNTY
9107,17501,17702,17702,17702,10396,10396,10298,6146,7306,7306,7203,2961,7306,10396,40505,38355,Caldwell,,,,,,320,202,78015,13560,36483,37916,38380,13854,38358,39945,40527,320,202,329,320,186,219,202,149,65842,16769,82178,71809,10518,1480,11450,11243,28748,28382,12188,27520,1409,9584,10202,10362,27512,12002,27799,26697,11450,28735,10362,27791,CALDWELL COUNTY
1751,3336,3383,3383,3383,2272,2272,2245,1233,1111,1111,1091,518,1111,2272,9264,8798,Polk,,,,,,128,100,19940,4099,8357,8683,8820,4224,8764,9123,9320,128,100,180,128,98,118,100,88,17478,6644,20724,18752,1678,762,1830,1787,7310,7208,3364,6958,749,1601,1706,1748,6877,3262,6954,6656,1830,7306,1748,6950,POLK COUNTY
7452,15387,15575,15575,15587,8478,8478,8358,4269,7087,7087,7019,3173,7087,8480,37868,35756,Surry,10,10,10,10,20,300,222,67979,12245,33664,35262,35780,12610,35509,37234,37936,300,222,343,300,213,229,222,179,56811,14964,71783,62223,11185,2319,11863,11776,25730,25158,10078,24024,2176,10338,10900,10955,24140,9890,24596,23104,11862,25706,10954,24580,SURRY COUNTY
6033,9900,9977,9977,9990,7452,7452,7397,4620,2525,2525,2503,1413,2525,7454,21910,20833,Macon,0,0,0,0,11,444,352,34121,9026,19885,20572,20897,9252,20853,21607,21991,444,352,515,444,261,409,352,238,29260,10350,35858,31614,2959,866,3100,3073,18376,18090,8125,17450,835,2723,2843,2863,17377,7953,17625,16810,3100,18366,2863,17618,MACON COUNTY
1779,2768,2791,2791,2791,2357,2357,2336,1542,434,434,432,237,434,2357,5399,5106,Clay,,,,,,79,39,10740,2562,4942,5052,5194,2616,5205,5330,5538,79,39,218,79,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4297,4229,2266,4107,323,975,978,979,4035,2216,4088,3928,1023,4297,979,4088,CLAY COUNTY
4011,7782,7877,7877,7877,3808,3808,3765,2140,4069,4069,4017,1871,4069,3808,19225,18212,Yadkin,,,,,,149,102,35700,6325,17225,17956,18238,6460,18095,18913,19255,149,102,171,149,105,121,102,87,29851,7711,37667,32660,4934,854,5385,5311,13699,13453,5501,13012,860,4610,4949,5018,12905,5378,13099,12513,5385,13691,5018,13092,YADKIN COUNTY
15221,37726,38638,38638,38643,38638,38638,37726,15221,,,,,,38643,111074,101368,Out of State,,,,,,,,,37605,96413,99031,101422,40006,105017,108033,111147,,,,,,,,,,,,,,,,,111147,108033,40006,105017,,,,,99031,37605,101422,96413,,111074,,101368,OUT OF STATE
10899,25312,25719,25719,25721,8365,8365,8231,3981,17177,17177,16904,6861,17177,8367,131072,117451,Onslow,177,177,177,57,177,61495,52665,180787,18613,110574,115696,117495,19748,122665,128579,131125,61082,52479,61530,59215,2729,52686,50980,1982,149343,19026,197938,162055,26297,3077,30120,28962,39475,38535,13942,37153,2939,24213,26669,27545,36548,13692,37264,35381,30120,39457,27543,37243,ONSLOW COUNTY
4246,8478,8553,8553,8569,5740,5740,5715,2948,2813,2813,2763,1298,2813,5741,22947,21015,Richmond,0,0,0,0,15,378,262,42075,6921,19870,20747,21088,7109,21563,22582,23030,378,262,448,378,146,328,262,131,34516,8183,44829,38043,4811,714,5389,5308,17193,16896,6249,16374,675,4381,4839,4895,15646,6115,15865,15227,5389,17180,4895,15858,RICHMOND COUNTY
35229,92438,94897,94897,94962,56895,56895,55461,23178,37861,37861,36836,11978,37862,56914,179216,170650,Buncombe,141,141,141,73,186,6558,4194,248550,48063,156480,165123,170775,49006,163669,172924,179378,6558,4194,6636,6504,2540,4253,4161,2045,213777,53494,261191,230148,39936,8121,44569,43137,128173,123229,38345,117229,8311,39237,42396,43797,118533,37707,122725,113082,44561,128097,43796,122660,BUNCOMBE COUNTY
18299,58678,61143,61143,61158,19949,19949,19267,6487,41122,41122,39339,11767,41123,19959,136773,130401,Union,72,72,72,45,76,1214,654,226508,26783,113952,125318,130516,27356,118829,130744,136902,1214,654,1270,1174,568,730,635,412,176616,31234,239859,202043,42130,4563,52814,49358,82818,80172,22225,75525,4577,40427,47471,50480,77193,21794,79306,72890,52800,82759,50479,79268,UNION COUNTY
15618,50739,52430,52430,52471,19623,19623,19101,6601,32713,32713,31544,8978,32715,19627,125790,117720,Cabarrus,94,94,94,39,129,3776,2364,202607,24766,103747,112847,117801,25575,110118,119839,125917,3763,2364,3847,3669,1123,2411,2299,880,161462,29064,216453,181104,39346,4526,47363,44643,74707,71433,19926,67103,4457,37760,42956,45355,67527,19429,70035,63688,47352,74662,45351,70005,CABARRUS COUNTY
1726,2843,2855,2855,2856,1888,1888,1882,1234,967,967,961,492,967,1889,6358,5728,Washington,,,,,,55,28,10985,2399,5433,5668,5748,2630,6009,6268,6370,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1738,479,1803,1799,4511,4414,2118,4216,411,1541,1602,1609,4038,1972,4101,3864,1803,4500,1609,4091,WASHINGTON COUNTY
8845,21383,21766,21766,21809,10635,10635,10507,5150,11111,11111,10856,3695,11112,10637,62968,56961,Harnett,20,20,20,0,60,7095,4887,126086,13694,51745,55672,57027,14368,56575,61038,63072,6909,4818,7163,6085,864,4933,4157,581,100990,17458,135976,112079,17479,2016,20276,19424,35633,34705,11488,33011,1938,16310,18070,18686,32784,11175,33408,31278,20275,35598,18685,33389,HARNETT COUNTY
8903,18496,18748,18748,18749,10228,10228,10118,5124,8520,8520,8378,3779,8520,10229,43554,40981,Burke,,,,,,661,383,86176,13230,38492,40436,41069,13633,40733,42841,43649,661,383,736,661,329,457,383,261,73860,18720,90485,79893,10295,1739,11409,11177,31504,31003,11565,29777,1624,9456,10287,10448,29766,11345,30164,28653,11403,31490,10448,30150,BURKE COUNTY
6322,16700,17004,17004,17042,8541,8541,8370,3693,7110,7110,6977,2441,7110,8542,39430,37001,Granville,1353,1353,1353,188,1390,4991,4449,57336,8923,34296,36211,37074,9114,36298,38413,39545,4991,4449,5087,4991,572,4503,4449,516,48058,10674,60443,52711,9410,1236,10646,10335,23812,23087,7306,21897,1297,8942,9781,10041,21981,7110,22530,20905,10643,23796,10038,22514,GRANVILLE COUNTY
19370,46765,47576,47576,47607,21686,21686,21447,9995,25781,25781,25209,9305,25781,21691,118698,110066,Gaston,109,109,109,70,135,1759,1058,211171,30914,102108,107696,110164,32208,109556,115728,118803,1759,1058,1807,1730,896,1111,1045,667,174276,36651,224529,191721,36576,5463,41806,40480,75190,73489,25849,71250,5264,34191,37831,38926,68807,24983,70127,66872,41805,75134,38926,70082,GASTON COUNTY
5127,9899,9996,9996,10006,6798,6798,6764,3714,3164,3164,3101,1393,3164,6798,25947,23816,Edgecombe,34,34,34,20,44,744,451,48532,8011,22409,23477,23857,8382,24257,25453,26015,744,451,803,730,349,488,431,213,39904,10509,51472,43948,6317,1170,7203,7013,18009,17696,6863,17210,1103,5807,6445,6576,16581,6695,16793,16171,7203,18000,6576,16789,EDGECOMBE COUNTY
6050,16082,16557,16557,16560,11747,11747,11334,4550,4810,4810,4748,1500,4810,11750,33299,31161,Watauga,,,,,,129,54,54308,7696,29006,30252,31229,8115,31098,32281,33412,129,54,207,129,73,89,54,54,49022,9229,56177,51530,4492,667,4692,4671,28513,27481,7375,26477,629,4117,4276,4293,25922,7013,26847,24835,4692,28478,4293,26814,WATAUGA COUNTY
2616,7065,7165,7165,7201,3949,3949,3904,1761,3152,3152,3097,855,3152,3950,25707,22050,Hoke,64,64,64,0,99,6120,4259,50664,4260,19924,21518,22102,4527,23009,24904,25803,6024,4211,6195,5490,513,4290,3772,405,40282,5854,55234,44624,5815,595,6750,6519,12858,12361,3419,11704,563,5483,6122,6290,11185,3292,11522,10669,6750,12837,6290,11501,HOKE COUNTY
2125,4133,4156,4156,4156,3042,3042,3029,1605,1114,1114,1104,520,1114,3042,10847,9893,Bertie,,,,,,60,25,18126,3580,9470,9822,9929,3832,10322,10721,10892,60,25,100,60,19,59,25,15,15647,4479,18947,16854,1847,351,2031,1996,8761,8665,3462,8415,335,1718,1845,1869,7952,3230,8001,7727,2031,8756,1869,7999,BERTIE COUNTY
4974,10471,10578,10578,10596,5616,5616,5557,2687,4962,4962,4914,2287,4962,5616,23112,21869,Person,0,0,0,0,18,395,284,37405,7144,20450,21449,21886,7271,21498,22574,23127,395,284,395,395,201,292,284,180,31361,7938,39490,34239,5490,1096,5986,5833,16746,16346,5974,15613,1065,5102,5404,5519,15761,5899,16075,15064,5985,16732,5519,16066,PERSON COUNTY
6974,11987,12070,12070,12071,8222,8222,8184,4921,3797,3797,3752,2017,3797,8223,26876,25155,Beaufort,51,51,51,36,51,555,334,44735,10287,24024,24895,25260,10701,25515,26523,26952,555,334,620,555,326,431,334,224,37669,11538,46994,41131,4819,917,5475,5383,20857,20585,9458,20141,881,4444,4920,4988,19641,9182,19841,19246,5475,20846,4988,19833,BEAUFORT COUNTY
4770,10508,10757,10757,10760,6114,6114,6024,2909,3754,3754,3662,1598,3754,6116,25115,23032,Jackson,889,889,822,263,890,4000,2899,42001,6880,21310,22366,23081,7140,23088,24264,25222,3681,2660,4092,3302,661,2933,2349,549,36721,8759,43938,39175,3243,559,3636,3582,17494,17001,5920,16543,530,2993,3314,3363,16392,5801,16785,15968,3636,17479,3363,16770,JACKSON COUNTY
17078,37382,38115,38115,38144,12170,12170,11918,6175,25945,25945,25464,10903,25945,12174,89030,84533,Catawba,0,0,0,0,25,998,616,150636,26661,78216,82813,84625,27215,82091,86971,89114,998,616,1060,998,436,689,604,351,124631,29156,159551,137151,28818,4256,32104,31240,55950,54733,22523,52275,4088,26875,29154,29883,53043,22222,54053,50737,32103,55929,29882,54035,CATAWBA COUNTY
101853,403687,421397,421397,421506,162433,162433,153418,42677,258663,258663,249968,59094,258676,162518,837877,800980,Wake,301,301,301,82,312,11056,7425,1044525,137322,698299,760014,801294,140344,726654,791036,838414,11056,7425,11131,10927,3281,7467,7334,2751,849055,133864,1111761,941934,230661,22214,275468,259486,551815,520494,114849,485066,22416,225160,252947,266826,499642,112155,527001,465805,275440,551381,266813,526742,WAKE COUNTY
10566,21174,21492,21492,21514,11635,11635,11516,5963,9857,9857,9658,4603,9857,11635,51698,48370,Cleveland,0,0,0,0,22,591,369,92365,15991,45128,47573,48449,16433,48007,50692,51777,591,369,661,591,326,441,369,285,76504,18575,97947,84044,14028,2549,15466,15309,35650,34792,13558,33388,2465,12854,14036,14150,33168,13241,33858,31905,15466,35641,14150,33851,CLEVELAND COUNTY
6124,12588,12741,12741,12764,7632,7632,7552,3941,5099,5099,5026,2183,5099,7633,34899,32016,Sampson,10,10,10,0,32,556,365,59389,9162,30080,31683,32074,9472,32543,34343,34968,556,365,611,556,237,414,365,204,48081,11637,63531,53473,8010,1289,8824,8649,25533,25138,7946,23977,1236,7475,8072,8183,23246,7722,23477,22240,8824,25519,8183,23468,SAMPSON COUNTY
4548,9419,9499,9499,9524,6304,6304,6286,2976,3184,3184,3122,1561,3184,6304,25463,23555,Columbus,11,11,11,11,36,373,273,52603,7478,22176,23261,23605,7783,23820,25022,25549,373,273,446,373,228,311,273,199,44013,11419,55508,48224,6056,1196,7153,6947,17950,17702,6359,17391,1120,5518,6389,6526,16599,6159,16768,16385,7153,17937,6524,16758,COLUMBUS COUNTY
2644,5223,5264,5264,5266,4251,4251,4221,2224,1013,1013,1002,420,1013,4253,11294,10517,Caswell,,,,,,129,69,21496,4038,10082,10396,10540,4239,10775,11131,11368,129,69,193,129,69,85,69,58,18383,5005,22604,19944,1616,385,1723,1704,9452,9298,3785,9030,273,1347,1421,1440,8906,3707,9015,8666,1723,9442,1440,9008,CASWELL COUNTY
2670,4828,4894,4894,4894,4513,4513,4469,2538,381,381,359,132,381,4513,9518,8963,Yancey,,,,,,133,105,17212,3773,8554,8845,8991,3884,9032,9358,9562,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,148,1051,1049,8336,8176,3621,8005,154,820,968,970,7772,3514,7889,7629,1051,8334,970,7888,YANCEY COUNTY
6044,13751,13975,13975,14008,6508,6508,6414,3250,7456,7456,7326,2794,7456,6509,35842,33113,Lee,11,11,11,0,43,649,450,57893,9224,30334,32355,33142,9495,32542,34802,35879,649,450,666,649,248,470,450,215,47136,10404,61779,52144,10193,1366,11791,11468,23422,22685,7881,21700,1360,9727,10921,11173,20984,7649,21499,20157,11791,23402,11173,21490,LEE COUNTY
2577,4908,4944,4944,4944,3492,3492,3485,1928,1452,1452,1423,649,1452,3492,11896,10975,Hertford,,,,,,25,10,22610,3916,10388,10857,11007,4090,11186,11726,11957,25,10,76,25,12,33,10,10,19299,4836,23677,20898,2920,615,3379,3313,8502,8388,3463,8241,625,2717,3052,3106,7795,3281,7868,7661,3379,8492,3106,7859,HERTFORD COUNTY
