At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
38812,125800,127690,127690,127698,34263,34263,33500,14209,93427,93427,92300,24603,93429,34269,222359,212972,Missing,,,,,,28584,39084,,42099,195582,206584,214119,47294,201990,213784,223719,28571,39084,29835,28519,9416,39990,39060,9474,,,,,85117,7362,96445,91960,97439,93253,30516,88354,8004,83753,90805,94384,76695,24621,79745,72769,96429,97346,94381,79507,MISSING COUNTY
8340,16724,16881,16881,16891,11289,11289,11231,6242,5559,5559,5460,2085,5559,11294,44302,41332,Wilson,33,33,33,13,38,507,332,76972,12728,38643,40734,41371,13060,41033,43371,44325,507,332,511,507,266,356,332,222,63224,15337,81801,69710,11637,1817,13326,12935,30488,29929,10977,28889,1788,10778,11950,12191,28452,10718,28824,27533,13323,30472,12189,28811,WILSON COUNTY
423,759,759,759,759,692,692,692,395,67,67,67,28,67,692,2032,1922,Tyrrell,,,,,,,,3827,667,1818,1904,1923,683,1907,1999,2034,,,,,,,,,3288,810,4016,3533,166,36,174,174,1860,1825,647,1741,36,141,146,146,1758,631,1777,1677,174,1858,146,1776,TYRRELL COUNTY
9725,20331,20464,20464,20470,10160,10160,10083,4787,10263,10263,10207,4913,10263,10161,68009,61439,Wayne,41,41,41,25,46,10834,8436,115046,16243,57929,60714,61500,17233,63594,66825,68069,10713,8343,10857,10435,1619,8469,8174,1127,94031,20802,123131,103693,17039,3130,19502,18918,37710,37194,12484,36120,3028,15922,17606,17967,34765,12088,35064,33833,19501,37674,17963,35040,WAYNE COUNTY
2324,4391,4407,4407,4407,2279,2279,2275,1233,2128,2128,2116,1091,2128,2279,12259,11544,Montgomery,,,,,,150,123,25757,4379,11126,11485,11567,4519,11785,12169,12298,150,123,186,150,105,145,123,95,21266,5743,27173,23512,2737,515,2930,2896,9182,9123,3899,8898,483,2564,2715,2741,8647,3801,8681,8439,2930,9179,2741,8680,MONTGOMERY COUNTY
6259,11888,11956,11956,11973,7126,7126,7101,3810,4801,4801,4758,2437,4802,7127,31995,29689,Lenoir,29,29,29,12,44,413,276,52801,10202,28162,29434,29723,10477,30098,31513,32015,413,276,429,413,237,306,276,196,43423,11303,55949,47933,8987,1691,10201,9942,21385,21158,8549,20698,1648,8367,9259,9409,19899,8358,20008,19519,10201,21381,9409,20004,LENOIR COUNTY
3126,6112,6153,6153,6153,3765,3765,3759,1976,2388,2388,2353,1150,2388,3765,17877,16489,Scotland,,,,,,206,158,32530,5779,15754,16391,16525,6019,16942,17681,17916,206,158,242,206,125,194,158,99,26793,6531,34823,29381,4436,914,5037,4928,12637,12547,4980,12300,836,4028,4458,4505,11775,4844,11826,11568,5037,12634,4505,11826,SCOTLAND COUNTY
16284,39485,39984,39984,40003,18638,18638,18387,8257,21324,21324,21076,8016,21324,18640,102947,97079,Alamance,22,22,22,11,39,1439,1037,159560,26126,89469,94870,97105,27114,94060,99926,102990,1439,1037,1457,1439,738,1046,1037,654,132145,29035,169509,145046,24218,4418,26895,26026,74638,72461,21958,68403,4103,22593,24322,24953,69511,21369,71106,65839,26894,74614,24953,71089,ALAMANCE COUNTY
834,1681,1686,1686,1686,1192,1192,1189,633,494,494,492,201,494,1192,5469,5313,Camden,,,,,,862,1087,10327,1386,5059,5245,5327,1505,5150,5361,5508,862,1087,892,862,0,1099,1087,0,8407,1833,10867,9354,785,129,845,823,3771,3676,1376,3503,116,769,802,816,3356,1270,3412,3203,845,3762,816,3410,CAMDEN COUNTY
1811,3915,3943,3943,3943,2753,2753,2748,1364,1190,1190,1167,447,1190,2753,11596,10792,Greene,,,,,,84,68,20022,2924,10247,10682,10807,2990,10914,11400,11617,84,68,101,84,60,82,68,54,16884,3592,21069,18372,2420,387,2806,2751,8710,8565,2543,8410,369,2232,2543,2566,8071,2501,8159,7947,2806,8706,2566,8158,GREENE COUNTY
11021,22389,22587,22587,22596,10223,10223,10139,5710,12251,12251,12137,5232,12251,10223,65128,60359,Rowan,113,113,113,79,122,3529,2892,133830,19201,56957,59643,60408,19859,61104,64060,65180,3529,2892,3562,3529,1631,2924,2892,1483,110729,25371,142088,122048,19952,3446,21573,21149,40045,39382,14782,37623,3299,18329,19392,19697,37359,14419,37787,35736,21573,40026,19695,37772,ROWAN COUNTY
2195,3568,3581,3581,3581,3069,3069,3059,1976,512,512,509,219,512,3069,9283,8576,Northampton,,,,,,109,70,18570,3815,8240,8519,8592,3945,8813,9150,9302,109,70,125,109,69,83,70,57,16132,5256,19483,17363,1333,328,1481,1463,7696,7578,3548,7371,303,1247,1356,1363,7093,3455,7146,6923,1481,7693,1363,7143,NORTHAMPTON COUNTY
6013,11835,11943,11943,11954,5488,5488,5430,2832,6455,6455,6405,3181,6455,5489,33543,31099,Wilkes,0,0,0,0,10,234,184,64946,10636,29468,30728,31129,11030,31669,33026,33578,234,184,260,234,180,206,184,160,54628,15162,68412,59783,9862,2078,10470,10396,22848,22396,8772,21573,1951,9230,9747,9790,20797,8525,21133,20054,10470,22839,9790,21125,WILKES COUNTY
8206,17817,17991,17991,17993,6441,6441,6412,3287,11550,11550,11405,4919,11550,6443,44158,41703,Lincoln,,,,,,371,239,81663,13097,39120,41003,41739,13358,41146,43235,44186,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14773,2219,16769,16279,27025,26585,10901,26002,2188,13793,15167,15563,25597,10710,25904,25088,16769,27018,15563,25901,LINCOLN COUNTY
8727,16374,16512,16512,16512,9854,9854,9786,5918,6658,6658,6588,2809,6658,9854,40144,37925,Caldwell,,,,,,319,202,78015,13491,36170,37576,37950,13787,38077,39648,40166,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10333,1449,11226,11044,28612,28285,12153,27425,1380,9390,9990,10116,27384,11962,27615,26578,11226,28599,10116,27607,CALDWELL COUNTY
1703,3222,3262,3262,3262,2171,2171,2152,1194,1091,1091,1070,509,1091,2171,9257,8799,Polk,,,,,,118,100,19940,4113,8364,8692,8821,4243,8769,9127,9289,118,100,146,118,98,118,100,88,17478,6644,20724,18752,1671,761,1824,1781,7319,7228,3384,6980,746,1593,1697,1735,6895,3279,6968,6671,1824,7315,1735,6964,POLK COUNTY
7095,14384,14509,14509,14520,7980,7980,7901,4096,6529,6529,6483,2999,6529,7980,37794,35564,Surry,0,0,0,0,11,297,222,67979,12258,33613,35199,35586,12621,35491,37214,37834,297,222,314,297,211,229,222,179,56811,14964,71783,62223,11055,2301,11710,11638,25810,25279,10109,24139,2156,10205,10764,10805,24213,9923,24552,23186,11709,25788,10804,24538,SURRY COUNTY
5868,9466,9503,9503,9505,7176,7176,7144,4516,2327,2327,2322,1352,2327,7178,21799,20707,Macon,,,,,,441,351,34121,8984,19800,20482,20770,9214,20766,21515,21853,441,351,485,441,261,407,351,238,29260,10350,35858,31614,2919,856,3053,3032,18315,18042,8097,17406,819,2679,2798,2813,17333,7927,17550,16770,3053,18305,2813,17543,MACON COUNTY
1725,2652,2668,2668,2668,2260,2260,2245,1498,408,408,407,227,408,2260,5321,5038,Clay,,,,,,25,23,10740,2553,4890,4998,5084,2610,5133,5257,5389,25,23,93,25,25,69,23,23,9352,3581,11231,10050,1017,323,1020,1020,4276,4212,2262,4091,321,967,970,970,4005,2209,4045,3900,1020,4276,970,4045,CLAY COUNTY
3850,7285,7338,7338,7338,3524,3524,3505,2040,3814,3814,3780,1810,3814,3524,19086,18052,Yadkin,,,,,,149,102,35700,6306,17129,17854,18076,6432,18003,18815,19116,149,102,171,149,105,119,102,87,29851,7711,37667,32660,4868,840,5305,5243,13640,13423,5487,12986,851,4538,4874,4925,12878,5368,13032,12489,5305,13632,4925,13025,YADKIN COUNTY
12252,32500,33199,33199,33202,33199,33199,32500,12252,,,,,,33202,113444,100032,Out of State,,,,,,,,,37360,95563,98032,100084,42490,107711,110588,113511,,,,,,,,,,,,,,,,,113511,110588,42490,107711,,,,,98032,37360,100084,95563,,113444,,100032,OUT OF STATE
10196,22574,22789,22789,22799,7365,7365,7298,3689,15295,15295,15147,6462,15295,7367,126484,112995,Onslow,129,129,129,45,137,57803,50166,180787,18989,106972,111650,113042,19981,119008,124337,126555,57507,50028,57856,56140,3053,50190,48856,2517,149343,19026,197938,162055,25822,3018,29424,28421,39275,38409,13910,37046,2883,23695,26077,26743,35545,13589,36109,34421,29424,39257,26741,36088,ONSLOW COUNTY
4068,7907,7947,7947,7959,5379,5379,5369,2830,2568,2568,2538,1238,2568,5380,22652,20752,Richmond,0,0,0,0,11,293,249,42075,6888,19692,20534,20794,7077,21313,22314,22703,293,249,332,293,145,284,249,131,34516,8183,44829,38043,4717,703,5276,5207,17095,16814,6229,16303,664,4286,4726,4762,15559,6093,15748,15157,5276,17083,4762,15741,RICHMOND COUNTY
34489,88794,90591,90591,90650,54401,54401,53338,22688,36070,36070,35336,11736,36070,54418,177495,168968,Buncombe,120,120,120,65,162,5719,3839,248550,47873,155473,163998,169072,48686,162333,171454,177608,5719,3839,5748,5719,2375,3877,3839,2032,213777,53494,261191,230148,39699,8085,44254,42882,127606,122853,38226,116915,8263,39003,42141,43423,118018,37578,121772,112631,44246,127530,43422,121707,BUNCOMBE COUNTY
17462,54896,56510,56510,56521,18332,18332,17818,6010,38125,38125,37025,11418,38126,18338,135950,128935,Union,53,53,53,34,57,905,569,226508,26698,113226,124494,128996,27501,118421,130239,136036,905,569,923,905,513,592,569,412,176616,31234,239859,202043,41707,4509,52140,48883,82973,80451,22479,75809,4507,39948,46928,49517,76997,21779,78887,72709,52127,82918,49516,78850,UNION COUNTY
14785,46829,47793,47793,47830,17857,17857,17500,6128,29867,29867,29260,8634,29868,17858,122843,115109,Cabarrus,69,69,69,23,104,2149,1457,202607,24651,102142,111048,115156,25362,107915,117429,122912,2149,1457,2165,2149,949,1471,1457,862,161462,29064,216453,181104,38911,4472,46667,44150,74080,71130,19941,66855,4405,37323,42452,44446,67139,19384,69239,63362,46657,74037,44442,69210,CABARRUS COUNTY
1593,2584,2591,2591,2592,1708,1708,1706,1133,883,883,878,460,883,1709,6276,5645,Washington,,,,,,55,28,10985,2390,5379,5610,5665,2621,5951,6205,6288,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1718,477,1783,1779,4449,4371,2111,4178,409,1519,1578,1583,4004,1965,4044,3832,1783,4438,1583,4034,WASHINGTON COUNTY
8394,19397,19598,19598,19630,9639,9639,9557,4870,9943,9943,9824,3524,9944,9641,56657,52369,Harnett,16,16,16,0,45,1346,895,126086,13437,48229,51447,52452,13888,51564,55178,56748,1329,895,1399,1317,394,957,895,348,100990,17458,135976,112079,17210,1995,19802,19123,35547,34726,11499,33037,1915,16064,17795,18255,32757,11174,33240,31270,19801,35510,18254,33220,HARNETT COUNTY
8591,17399,17540,17540,17541,9580,9580,9522,4924,7960,7960,7877,3667,7960,9581,43114,40628,Burke,,,,,,497,347,86176,13210,38315,40219,40663,13600,40437,42510,43138,497,347,506,497,314,368,347,261,73860,18720,90485,79893,10177,1731,11232,11036,31400,30977,11555,29763,1610,9322,10136,10242,29736,11339,30053,28646,11231,31386,10242,30039,BURKE COUNTY
6096,15551,15750,15750,15782,7874,7874,7758,3539,6585,6585,6502,2376,6585,7875,39004,36589,Granville,1291,1291,1291,181,1322,4837,4404,57336,8897,34088,35986,36619,9091,35983,38080,39074,4837,4404,4887,4837,571,4414,4404,516,48058,10674,60443,52711,9326,1225,10506,10234,23681,23009,7295,21820,1284,8850,9681,9898,21901,7097,22307,20834,10503,23664,9895,22290,GRANVILLE COUNTY
18373,42852,43362,43362,43380,19526,19526,19386,9350,23756,23756,23386,8970,23756,19528,117647,108469,Gaston,80,80,80,53,96,1323,859,211171,30779,101085,106548,108534,32126,108870,114956,117723,1323,859,1346,1323,826,880,859,654,174276,36651,224529,191721,36138,5401,41200,40009,75177,73624,25899,71409,5195,33701,37286,38173,68403,24930,69481,66525,41199,75125,38173,69437,GASTON COUNTY
4844,9013,9071,9071,9079,6222,6222,6200,3514,2818,2818,2782,1312,2818,6222,25290,23316,Edgecombe,31,31,31,18,39,393,291,48532,7964,22076,23081,23326,8241,23706,24858,25310,393,291,405,393,239,297,291,201,39904,10509,51472,43948,6178,1149,7020,6853,17885,17612,6853,17135,1082,5659,6273,6359,16517,6681,16670,16126,7020,17877,6359,16666,EDGECOMBE COUNTY
5542,14211,14407,14407,14410,9827,9827,9679,4075,4580,4580,4532,1467,4580,9830,33165,30978,Watauga,,,,,,90,54,54308,7660,28940,30164,31026,8073,31009,32187,33241,90,54,127,90,72,66,54,54,49022,9229,56177,51530,4463,663,4664,4643,28450,27454,7338,26456,624,4080,4237,4253,25873,6982,26707,24806,4664,28411,4253,26671,WATAUGA COUNTY
2497,6451,6523,6523,6560,3652,3652,3618,1696,2829,2829,2791,801,2829,3653,20468,18256,Hoke,42,42,42,0,78,1176,782,50664,4063,16790,17918,18281,4243,18551,19891,20515,1176,782,1202,1176,243,787,782,227,40282,5854,55234,44624,5727,585,6619,6417,12694,12298,3415,11648,555,5395,6018,6150,11118,3281,11344,10613,6619,12673,6150,11324,HOKE COUNTY
2012,3723,3732,3732,3732,2744,2744,2743,1516,988,988,980,496,988,2744,10716,9792,Bertie,,,,,,34,15,18126,3566,9407,9752,9807,3822,10242,10622,10731,34,15,44,34,19,28,15,15,15647,4479,18947,16854,1799,349,1969,1942,8718,8646,3454,8409,329,1672,1798,1808,7939,3222,7971,7720,1969,8713,1808,7969,BERTIE COUNTY
4735,9608,9662,9662,9676,5130,5130,5105,2545,4532,4532,4503,2190,4532,5130,22878,21596,Person,0,0,0,0,14,392,284,37405,7099,20294,21270,21612,7229,21349,22406,22893,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5394,1084,5855,5733,16646,16281,5944,15563,1055,5015,5308,5378,15678,5864,15942,14995,5854,16632,5378,15934,PERSON COUNTY
6556,10960,11005,11005,11005,7467,7467,7449,4583,3495,3495,3468,1943,3495,7467,26445,24856,Beaufort,43,43,43,30,43,394,276,44735,10245,23793,24659,24887,10606,25153,26147,26472,394,276,410,394,275,299,276,224,37669,11538,46994,41131,4723,913,5349,5278,20713,20475,9418,20036,871,4352,4823,4872,19560,9150,19716,19165,5349,20702,4872,19708,BEAUFORT COUNTY
4639,9867,10003,10003,10014,5812,5812,5743,2839,3503,3503,3436,1551,3503,5814,24784,22761,Jackson,688,688,688,249,697,3794,2764,42001,6855,21192,22213,22810,7121,22889,24032,24862,3540,2593,3857,3181,652,2798,2302,544,36721,8759,43938,39175,3200,555,3574,3529,17431,16963,5914,16508,520,2952,3264,3301,16356,5791,16711,15938,3574,17416,3301,16696,JACKSON COUNTY
16497,35069,35536,35536,35561,11346,11346,11188,5894,24190,24190,23881,10603,24190,11350,88096,83448,Catawba,0,0,0,0,21,716,518,150636,26537,77535,82053,83490,27100,81358,86195,88148,716,518,746,716,387,541,518,351,124631,29156,159551,137151,28445,4192,31618,30845,55784,54634,22521,52197,4017,26499,28755,29341,52780,22169,53608,50518,31617,55763,29340,53590,CATAWBA COUNTY
96094,373917,385109,385109,385213,146863,146863,140245,38759,238024,238024,233450,57275,238034,146934,832782,790143,Wake,222,222,222,60,245,8766,6121,1044525,136689,693365,754541,790422,141972,725144,789092,833280,8766,6121,8821,8766,3015,6134,6121,2711,849055,133864,1111761,941934,228650,21961,271746,257222,552713,523104,116996,487728,22171,223220,250768,262548,497652,111807,521740,464024,271724,552292,262535,521487,WAKE COUNTY
10221,19932,20153,20153,20153,11008,11008,10922,5774,9145,9145,9010,4447,9145,11008,51191,47755,Cleveland,,,,,,502,369,92365,15892,44766,47141,47780,16332,47649,50291,51223,502,369,525,502,324,387,369,285,76504,18575,97947,84044,13871,2518,15274,15138,35424,34651,13490,33276,2434,12670,13822,13908,32950,13173,33485,31727,15274,35415,13908,33478,CLEVELAND COUNTY
5855,11522,11603,11603,11622,7030,7030,6987,3777,4573,4573,4535,2078,4573,7031,34394,31511,Sampson,0,0,0,0,18,423,305,59389,9122,29749,31307,31535,9431,32171,33948,34420,423,305,436,423,237,320,305,204,48081,11637,63531,53473,7855,1278,8618,8487,25366,25038,7916,23893,1224,7328,7910,7978,23092,7694,23237,22116,8618,25353,7978,23228,SAMPSON COUNTY
4291,8176,8226,8226,8241,5368,5368,5357,2806,2858,2858,2819,1485,2858,5368,25308,23372,Columbus,0,0,0,0,15,344,273,52603,7529,22114,23169,23390,7851,23775,24945,25338,344,273,361,344,227,279,273,199,44013,11419,55508,48224,5962,1188,6977,6829,18000,17772,6436,17469,1106,5404,6251,6332,16645,6224,16779,16437,6977,17987,6330,16769,COLUMBUS COUNTY
2524,4766,4793,4793,4795,3899,3899,3876,2159,894,894,890,365,894,3901,11184,10423,Caswell,,,,,,93,69,21496,4026,10031,10339,10432,4229,10696,11045,11211,93,69,111,93,69,71,69,58,18383,5005,22604,19944,1605,381,1708,1692,9392,9260,3779,8998,271,1328,1401,1415,8869,3697,8946,8634,1708,9383,1415,8939,CASWELL COUNTY
2551,4540,4593,4593,4593,4241,4241,4203,2424,352,352,337,127,352,4241,9452,8876,Yancey,,,,,,133,105,17212,3760,8494,8779,8905,3872,8987,9305,9496,133,105,175,133,115,132,105,105,14782,4744,18069,15969,884,145,1039,1037,8282,8135,3612,7970,151,812,959,960,7715,3504,7813,7577,1039,8280,960,7811,YANCEY COUNTY
5841,12732,12871,12871,12906,6073,6073,6014,3164,6798,6798,6718,2677,6798,6073,35445,32649,Lee,0,0,0,0,35,643,437,57893,9180,30070,32041,32687,9451,32298,34517,35482,643,437,660,643,248,466,437,214,47136,10404,61779,52144,10034,1344,11568,11287,23254,22587,7859,21621,1340,9558,10717,10898,20887,7626,21323,20075,11568,23234,10898,21314,LEE COUNTY
2429,4467,4477,4477,4477,3182,3182,3178,1808,1295,1295,1289,621,1295,3182,11749,10834,Hertford,,,,,,25,10,22610,3882,10286,10746,10855,4060,11083,11615,11783,25,10,51,25,12,23,10,10,19299,4836,23677,20898,2869,611,3307,3255,8425,8335,3437,8189,618,2657,2987,3024,7749,3254,7808,7619,3307,8417,3024,7800,HERTFORD COUNTY
