First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.038621544599313336,0.022346936510588188,Missing or Undisclosed,0.016414509780564454,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,18-24,0.016142001965631234
0.5732607873040626,0.35042131960126216,Missing or Undisclosed,0.34863469748917353,North Carolina,Age Group,Missing or Undisclosed,Statewide,Missing or Undisclosed,65-74,0.36220130843533765
0.09710328623983677,0.1541216879293425,Missing or Undisclosed,0.05478096886882864,Henderson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14602389781623404
0.07997010463378176,0.12033288349077824,Missing or Undisclosed,0.038714499252615844,Caswell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11379613356766258
0.10239852398523985,0.14872711031710587,Missing or Undisclosed,0.05458179581795818,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1511925042589438
,0.024068506388918717,Missing or Undisclosed,,Wake ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0015920938947082295
0.11445047775392515,0.37884910129580607,Male,0.06015069242749505,Edgecombe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.37644889357218125
,0.007399671125727746,Missing or Undisclosed,,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00922077922077922
0.10126951699985408,0.15588499550763701,Missing or Undisclosed,0.04260907631694148,Hertford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15279958137100993
,,Missing or Undisclosed,,Martin ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.003598740440845704,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.005272407732864675
0.02855388394227817,0.008442265795206972,Missing or Undisclosed,0.005833589192508443,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.003353335686551359
0.0021903959561920807,0.0007308708607409906,Missing or Undisclosed,0.00016849199663016007,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00010073536818777073
0.10088055130168454,0.13054248204111965,Missing or Undisclosed,0.04039050535987749,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12672672672672672
0.012711864406779662,0.005102040816326531,Missing or Undisclosed,0.005296610169491525,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.003875968992248062
,0.03502194586686174,Missing or Undisclosed,,Wilkes ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013242840589306405
,,Missing or Undisclosed,,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0005244755244755245,0.00017587055926837847,Missing or Undisclosed,0.00034965034965034965,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001756234632946962
0.15724256225232153,0.642755252532579,Female,0.09658721239723192,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6293841054497804
0.15717334208798425,0.04629965426367834,Missing or Undisclosed,0.10004924491135916,Cumberland ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.04698219378709628
,,Missing or Undisclosed,,Avery ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.18515310157809498,0.9757840412862246,Missing or Undisclosed,0.12402546043463523,Currituck ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9821055770951387
0.5674751243781094,0.32574743418116914,Missing or Undisclosed,0.3431281094527363,Granville ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3436624104640299
,0.005053974484789009,Missing or Undisclosed,,Henderson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0014833127317676143
0.029465930018416207,0.039342890028251545,Missing or Undisclosed,0.014027663492809843,Onslow ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.03294983893235159
0.000407000407000407,0.00024770869457517957,Missing or Undisclosed,0.0,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,0.0
0.5128693994280267,0.29984673261808553,Missing or Undisclosed,0.3565300285986654,Edgecombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3940990516332982
0.21786394710299226,0.16811761314499854,Missing or Undisclosed,0.10788598752288095,Orange ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1295067264573991
0.05408444240477283,0.13817563606518934,Missing or Undisclosed,0.027306103717301515,Rowan ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10449596066034422
,0.00202020202020202,Missing or Undisclosed,,Hyde ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002197802197802198
0.07954996690933157,0.1320008785416209,Missing or Undisclosed,0.04076770350761085,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1265406737880033
,0.00048354730301491744,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,7.708317274339012e-05
,9.331259720062209e-05,Missing or Undisclosed,,Union ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0116106154198124,Missing or Undisclosed,,Chatham ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006780235613187558
0.13461254612546125,0.1700900184015517,Missing or Undisclosed,0.05253628536285363,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11726591842561883
0.2415016429672279,0.9730521382542472,Missing or Undisclosed,0.08648114222571171,Macon ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9795783926218709
,0.026839772798202363,Missing or Undisclosed,,Nash ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0023549826474962817
,0.05746976986087635,Missing or Undisclosed,,Duplin ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.059515408139261344
,0.00905762189246483,Missing or Undisclosed,,Hoke ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.007128969539857421
,0.004481089801039613,Missing or Undisclosed,,Watauga ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.006696428571428572
,,Missing or Undisclosed,,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.017641832719888312,Missing or Undisclosed,,Columbus ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007405578869414959
0.16530846565291663,0.9808906613492854,Missing or Undisclosed,0.09182559018734773,Alexander ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9930345245305876
0.08452874296036553,0.16775622100379586,Missing or Undisclosed,0.05291679948995856,Rutherford ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.20194647201946472
,0.003277060575968223,Missing or Undisclosed,,Franklin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0026472534745201853
,,Missing or Undisclosed,,Wake ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0016778523489932886,0.0001779676098949991,Missing or Undisclosed,0.0008389261744966443,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001352447930754666
0.04432726373897998,0.026398429833169777,Missing or Undisclosed,0.02158688308478207,Henderson ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.021590440873506388
,0.007658643326039388,Missing or Undisclosed,,Richmond ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004479283314669653
0.6584406031629275,0.2855251826098051,Missing or Undisclosed,0.45869805075395365,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3129815051820623
0.5362712546533857,0.38868227229636115,Missing or Undisclosed,0.39279605594124156,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3982860640685575
0.5553961597881263,0.3860846885547714,Missing or Undisclosed,0.33083204590598103,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.43958944281524925
,9.1441111923921e-05,Missing or Undisclosed,,Wilkes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00016553550736633007
,0.0027934804126432482,Missing or Undisclosed,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0011502185415228894
,9.918666931164451e-05,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001586042823156225
0.1145636706838972,0.4005584465033634,Male,0.05895164803252505,Columbus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4008886694643298
,,Missing or Undisclosed,,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.6449152542372881,0.41997792494481234,Missing or Undisclosed,0.5046610169491526,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4703791469194313
,0.0026600166251039073,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001089621356578589
0.5079365079365079,0.32993788819875774,Missing or Undisclosed,0.3954867087397208,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.34897063786702665
0.37050863275781615,0.42211589580010633,Missing or Undisclosed,0.1343910405972935,Clay ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.27093132643461904
,0.0125684635341597,Missing or Undisclosed,,Orange ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005381165919282511
0.04140526976160602,0.014385353095030513,Missing or Undisclosed,0.012547051442910916,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008333333333333333
0.5721439749608763,0.2658135815035626,Missing or Undisclosed,0.458528951486698,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3308491418247516
0.09181516158260344,0.1292517006802721,Missing or Undisclosed,0.02959830866807611,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.07596899224806201
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.2502931457200725,0.9622950819672131,Missing or Undisclosed,0.1652542372881356,Pasquotank ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9722483537158984
0.1053252940928448,0.09603629233785707,Missing or Undisclosed,0.04924737530041742,Iredell ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.0742294248490626
,0.0007788161993769471,Missing or Undisclosed,,Swain ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001597444089456869
0.5683570327222889,0.2566631851765889,Missing or Undisclosed,0.46856261778310776,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.34015297556122137
,,Missing or Undisclosed,,Transylvania ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.4653248993674526,0.3130246412131059,Missing or Undisclosed,0.29752731454859116,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3217461600646726
,0.00038940809968847356,Missing or Undisclosed,,Swain ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.11255411255411256,0.005367021715795558,Missing or Undisclosed,0.05454545454545454,Moore ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.004576825281511079
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.025670072728096606,Missing or Undisclosed,,Buncombe ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.029513609276856177
0.4080267558528428,0.34788706058339564,Missing or Undisclosed,0.26629749438017436,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3452516349161217
0.036427732079905996,0.00196525928743502,Missing or Undisclosed,0.021151586368977675,Burke ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.0017688679245283017
0.17909511487493138,0.9067090115125049,Missing or Undisclosed,0.1202462165764918,Currituck ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9147032508201611
,0.8076017860677914,Missing or Undisclosed,,Missing  / Out of State,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8364772640134959
0.0015212017493820118,0.00030946578468918026,Missing or Undisclosed,0.0009507510933637574,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00031092593744170134
0.026734104046242775,0.013856812933025403,Missing or Undisclosed,0.009272639691714836,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.00954387704511651
,0.0001662510390689942,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.030581283934845094,Missing or Undisclosed,,Lincoln ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.03171565276828435
0.14758329422806193,0.19613345806049265,Missing or Undisclosed,0.09784138901923979,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16965012205044755
0.08278388278388278,0.14599483204134367,Missing or Undisclosed,0.04249084249084249,Tyrrell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11262135922330097
,0.0003041732570872369,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003053124363932424
0.19903539519806024,0.9540171803941384,Missing or Undisclosed,0.06836570645441847,Jackson ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9589648798521256
,0.0002984035410553539,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00028553229809571924
0.18167675021607607,0.7955167394468704,Missing or Undisclosed,0.09974070872947277,Cleveland ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8583361940725485
,0.5813518685524492,Female,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5723487462617898
0.17190929041697148,0.4085180356366797,Male,0.10588880760790051,Washington ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.40745953553835323
,0.0009018322591997888,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008434935971167856
0.09233906204485873,0.0993730407523511,Missing or Undisclosed,0.0401980774832508,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09780297661233167
0.5227885479522404,0.24947923048646,Missing or Undisclosed,0.42945179098728975,Robeson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3335992819387653
0.19610374044605072,0.6726329770413003,Missing or Undisclosed,0.14255552584752404,Pitt ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.6947027901334412
0.14220014482995186,0.6602760736196318,Missing or Undisclosed,0.07096667640669267,Wayne ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7446014396161025
0.11872731155242366,0.22085402184707054,Missing or Undisclosed,0.0566944266495836,Franklin ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.1757114493712773
0.15450462967112752,0.38302742100351095,Male,0.10828859030323673,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3922402597402597
0.03924418604651163,0.025169409486931266,Missing or Undisclosed,0.015317531305903399,Alamance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01719377510040161
0.13179514070966614,0.16560509554140126,Missing or Undisclosed,0.05243838489774515,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12325390304026294
0.09388948226432065,0.372396878483835,Male,0.059178893323589485,Mecklenburg ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3841204587747358
0.05817378497790869,0.016125739946927946,Missing or Undisclosed,0.015463917525773196,Cherokee ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.008293838862559242
,0.0005302226935312831,Missing or Undisclosed,,Polk ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004466279589102278
,0.0008222123837834419,Missing or Undisclosed,,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005391562205148942
0.12385123254039349,0.3848453608247423,Male,0.08012341992634617,Lee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.39313039231645774
,0.0024737167594310453,Missing or Undisclosed,,Randolph ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006044122091266244
0.20473492945703292,0.7969213167611421,Missing or Undisclosed,0.1182129115006413,Craven ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8563685636856369
0.0005945303210463733,0.0001927153594141453,Missing or Undisclosed,0.0005945303210463733,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003240440699935191
0.19627159745377387,0.25704644700277884,Missing or Undisclosed,0.12321915732040012,Currituck ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.24246943036087085
0.11794887645658826,0.4023618726275833,Male,0.059623527957221895,Rutherford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3911192214111922
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0013383623311838423,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0011194789334418888
0.09326072157930565,0.016051552431165787,Missing or Undisclosed,0.023825731790333562,Macon ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.01152832674571805
0.14850615114235502,0.19284899201217193,Missing or Undisclosed,0.07684046084749073,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15467767295597484
0.08050412323012292,0.041258652036617646,Missing or Undisclosed,0.04163684456200405,Durham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03357675223970488
,0.04857142857142857,Missing or Undisclosed,,Davie ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0025312183597705033
,0.0058751195518513466,Missing or Undisclosed,,Carteret ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005889975262103899
,0.007726269315673289,Missing or Undisclosed,,Avery ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.501940133037694,0.36966727903653807,Missing or Undisclosed,0.36945676274944567,Cherokee ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.5264612954186414
0.13126296052549885,0.3790111505503568,Male,0.07565842573851712,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3823418674698795
0.137703081232493,0.17871164752072125,Missing or Undisclosed,0.07238095238095238,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14588979223125564
0.16163317458473692,0.9248919906945829,Missing or Undisclosed,0.08976071553025904,Alexander ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9360993337371291
,0.0206209453197405,Missing or Undisclosed,,Catawba ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.01998730964467005
,0.008573178199632579,Missing or Undisclosed,,Cherokee ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.009083728278041074
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.19272908366533864,1.0,Missing or Undisclosed,0.12823705179282868,Tyrrell ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,1.0
,0.0006668148477439431,Missing or Undisclosed,,Bertie ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004269854824935952
0.1988717959495338,0.6096585418232578,Female,0.11062949652887236,Wake ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6132376782611229
,,Missing or Undisclosed,,Iredell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.12754158964879853,0.006157965194109773,Missing or Undisclosed,0.06284658040665435,Granville ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.005294300840859545
0.09852080163008434,0.7993617243904991,Missing or Undisclosed,0.0584264011761368,Onslow ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8339622641509434
0.12618030016896928,0.2509802629411183,Missing or Undisclosed,0.0763840572507703,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2361466762265697
0.17702490464437962,0.19544216001981668,Missing or Undisclosed,0.051604218083912946,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13813813813813813
