At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
39946,131490,134106,134106,134115,36365,36365,35409,14944,97741,97741,96081,25002,97743,36372,225142,215969,Missing,,,,,,28584,39084,,42556,197639,208869,217116,47789,204037,216064,226503,28571,39084,29837,28519,9416,39992,39060,9474,,,,,85788,7412,97473,92707,99193,94786,30961,89730,8066,84395,91520,95605,78265,25016,81519,74184,97457,99101,95602,81283,MISSING COUNTY
8542,17482,17681,17681,17691,11714,11714,11642,6384,5932,5932,5805,2145,5932,11719,44603,41625,Wilson,35,35,35,13,40,508,332,76972,12765,38846,40970,41665,13092,41241,43609,44626,508,332,512,508,266,356,332,222,63224,15337,81801,69710,11750,1827,13500,13062,30614,30039,10999,28983,1802,10887,12081,12364,28557,10741,28945,27627,13497,30598,12362,28931,WILSON COUNTY
435,799,799,799,799,727,727,727,406,72,72,72,29,72,727,2042,1935,Tyrrell,,,,,,,,3827,667,1823,1908,1936,683,1914,2006,2044,,,,,,,,,3288,810,4016,3533,167,36,177,175,1867,1831,647,1747,36,142,147,147,1761,631,1789,1681,177,1865,147,1788,TYRRELL COUNTY
9985,21289,21475,21475,21482,10525,10525,10437,4891,10906,10906,10808,5068,10906,10526,68424,61802,Wayne,44,44,44,26,50,10847,8445,115046,16279,58163,60960,61864,17262,63859,67128,68484,10719,8345,10870,10439,1619,8479,8176,1127,94031,20802,123131,103693,17243,3145,19825,19150,37789,37259,12498,36177,3043,16080,17771,18217,34844,12109,35168,33907,19824,37753,18213,35144,WAYNE COUNTY
2390,4540,4556,4556,4556,2338,2338,2334,1255,2218,2218,2206,1135,2218,2338,12301,11568,Montgomery,,,,,,150,123,25757,4385,11144,11500,11591,4526,11819,12203,12340,150,123,186,150,105,145,123,95,21266,5743,27173,23512,2763,518,2965,2925,9189,9128,3903,8906,486,2583,2734,2765,8643,3804,8681,8438,2965,9186,2765,8680,MONTGOMERY COUNTY
6444,12485,12573,12573,12590,7386,7386,7358,3921,5157,5157,5097,2510,5158,7387,32172,29882,Lenoir,30,30,30,13,45,413,276,52801,10246,28294,29584,29916,10518,30233,31652,32193,413,276,429,413,237,306,276,196,43423,11303,55949,47933,9077,1705,10329,10033,21435,21206,8576,20743,1662,8442,9344,9532,19964,8388,20078,19576,10329,21430,9532,20074,LENOIR COUNTY
3199,6407,6464,6464,6464,3891,3891,3884,2002,2573,2573,2523,1197,2573,3891,18005,16579,Scotland,,,,,,206,158,32530,5788,15811,16453,16615,6029,17032,17783,18044,206,158,242,206,125,194,158,99,26793,6531,34823,29381,4487,922,5122,4990,12680,12587,4982,12339,845,4075,4510,4584,11785,4844,11837,11578,5122,12677,4584,11837,SCOTLAND COUNTY
16630,40830,41467,41467,41487,19258,19258,18954,8466,22186,22186,21853,8152,22186,19260,103379,97523,Alamance,23,23,23,12,41,1440,1037,159560,26168,89687,95110,97549,27161,94303,100174,103424,1440,1037,1458,1440,738,1046,1037,654,132145,29035,169509,145046,24373,4432,27171,26196,74795,72538,21991,68490,4115,22728,24468,25203,69605,21399,71300,65922,27170,74769,25203,71283,ALAMANCE COUNTY
837,1736,1743,1743,1743,1207,1207,1202,635,536,536,534,202,536,1207,5483,5323,Camden,,,,,,862,1087,10327,1385,5064,5247,5337,1504,5162,5373,5522,862,1087,892,862,0,1099,1087,0,8407,1833,10867,9354,794,129,855,831,3775,3680,1375,3506,116,773,804,822,3356,1269,3416,3204,855,3766,822,3414,CAMDEN COUNTY
1879,4195,4232,4232,4232,2966,2966,2959,1408,1266,1266,1236,471,1266,2966,11710,10897,Greene,,,,,,84,68,20022,2938,10316,10763,10912,3003,11003,11500,11731,84,68,101,84,60,82,68,54,16884,3592,21069,18372,2447,390,2847,2784,8783,8632,2553,8472,372,2248,2568,2596,8127,2512,8234,8000,2847,8779,2596,8233,GREENE COUNTY
10829,22587,22820,22820,22829,9962,9962,9860,5422,12738,12738,12607,5323,12738,9962,65328,60521,Rowan,120,120,120,84,129,3529,2892,133830,19204,57035,59727,60570,19865,61224,64196,65381,3529,2892,3562,3529,1631,2924,2892,1483,110729,25371,142088,122048,20083,3460,21744,21289,40075,39378,14774,37612,3321,18456,19522,19868,37313,14400,37778,35687,21744,40055,19866,37763,ROWAN COUNTY
2228,3686,3708,3708,3708,3144,3144,3130,1997,564,564,556,231,564,3144,9326,8627,Northampton,,,,,,109,70,18570,3820,8269,8552,8643,3953,8846,9190,9345,109,70,125,109,69,83,70,57,16132,5256,19483,17363,1352,332,1504,1486,7716,7595,3552,7385,307,1264,1375,1386,7107,3456,7174,6935,1504,7713,1386,7171,NORTHAMPTON COUNTY
6099,12174,12307,12307,12317,5619,5619,5553,2857,6688,6688,6621,3242,6688,5619,33651,31237,Wilkes,0,0,0,0,10,234,184,64946,10657,29563,30838,31268,11057,31753,33118,33687,234,184,260,234,180,206,184,160,54628,15162,68412,59783,9917,2093,10539,10456,22888,22428,8784,21602,1962,9306,9830,9888,20824,8535,21174,20073,10539,22878,9888,21165,WILKES COUNTY
8424,18556,18824,18824,18826,6718,6718,6682,3407,12106,12106,11874,5017,12106,6720,44348,41907,Lincoln,,,,,,371,239,81663,13139,39255,41156,41943,13391,41267,43371,44376,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14883,2234,16930,16401,27054,26599,10919,26013,2210,13895,15278,15709,25639,10730,25962,25121,16930,27047,15709,25959,LINCOLN COUNTY
8852,16873,17045,17045,17045,10000,10000,9924,5964,7045,7045,6949,2888,7045,10000,40320,38073,Caldwell,,,,,,319,202,78015,13518,36296,37705,38098,13815,38215,39790,40342,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10448,1465,11371,11167,28643,28304,12165,27448,1396,9484,10091,10229,27412,11973,27650,26610,11371,28630,10229,27642,CALDWELL COUNTY
1730,3282,3326,3326,3326,2225,2225,2202,1220,1101,1101,1080,510,1101,2225,9262,8810,Polk,,,,,,118,100,19940,4114,8372,8701,8832,4241,8771,9130,9294,118,100,146,118,98,118,100,88,17478,6644,20724,18752,1672,761,1825,1782,7323,7230,3382,6981,748,1600,1704,1744,6897,3278,6970,6672,1825,7319,1744,6966,POLK COUNTY
7263,14910,15068,15068,15079,8226,8226,8126,4180,6842,6842,6784,3083,6842,8226,37862,35671,Surry,0,0,0,0,11,297,222,67979,12252,33645,35242,35693,12610,35521,37253,37902,297,222,314,297,211,229,222,179,56811,14964,71783,62223,11133,2307,11803,11721,25785,25235,10092,24091,2167,10278,10839,10888,24181,9906,24576,23145,11802,25763,10887,24562,SURRY COUNTY
5944,9666,9718,9718,9720,7279,7279,7241,4557,2439,2439,2425,1387,2439,7281,21840,20775,Macon,,,,,,441,351,34121,9010,19846,20533,20838,9235,20798,21548,21894,441,351,485,441,261,407,351,238,29260,10350,35858,31614,2939,863,3078,3052,18331,18055,8111,17418,832,2710,2831,2850,17351,7940,17581,16785,3078,18321,2850,17574,MACON COUNTY
1744,2703,2723,2723,2723,2296,2296,2277,1511,427,427,426,233,427,2296,5331,5052,Clay,,,,,,25,23,10740,2555,4901,5009,5098,2611,5141,5264,5399,25,23,93,25,25,69,23,23,9352,3581,11231,10050,1018,323,1022,1021,4284,4218,2263,4098,321,972,975,975,4011,2211,4054,3906,1022,4284,975,4054,CLAY COUNTY
3915,7517,7593,7593,7593,3627,3627,3596,2071,3966,3966,3921,1844,3966,3627,19162,18115,Yadkin,,,,,,149,102,35700,6315,17166,17895,18139,6451,18057,18872,19192,149,102,171,149,105,119,102,87,29851,7711,37667,32660,4909,849,5359,5286,13662,13437,5497,12999,855,4572,4911,4974,12882,5373,13046,12492,5359,13654,4974,13039,YADKIN COUNTY
12404,33234,34040,34040,34044,34040,34040,33234,12404,,,,,,34044,113964,100624,Out of State,,,,,,,,,37424,95919,98458,100678,42554,108050,110997,114036,,,,,,,,,,,,,,,,,114036,110997,42554,108050,,,,,98458,37424,100678,95919,,113964,,100624,OUT OF STATE
10586,24145,24478,24478,24489,7962,7962,7856,3856,16378,16378,16151,6682,16378,7964,126995,114344,Onslow,138,138,138,48,147,57817,50175,180787,19090,108095,112844,114391,20037,119329,124721,127066,57521,50037,57870,56154,3054,50199,48865,2518,149343,19026,197938,162055,26076,3044,29822,28722,39374,38478,13939,37099,2903,23962,26385,27163,36422,13669,37029,35268,29822,39356,27161,37008,ONSLOW COUNTY
4151,8197,8258,8258,8271,5531,5531,5515,2872,2727,2727,2682,1279,2727,5532,22761,20843,Richmond,0,0,0,0,12,293,249,42075,6900,19755,20608,20885,7089,21392,22406,22814,293,249,333,293,145,284,249,131,34516,8183,44829,38043,4774,707,5351,5271,17130,16842,6237,16325,667,4329,4775,4815,15584,6102,15786,15177,5351,17117,4815,15779,RICHMOND COUNTY
34767,90448,92600,92600,92661,55433,55433,54170,22852,37039,37039,36150,11848,37040,55451,177879,169494,Buncombe,128,128,128,67,170,5723,3839,248550,47940,155723,164279,169598,48748,162562,171723,177992,5723,3839,5752,5723,2375,3877,3839,2032,213777,53494,261191,230148,39831,8103,44433,43025,127807,122975,38270,117008,8287,39120,42266,43622,118174,37621,122099,112764,44425,127731,43621,122034,BUNCOMBE COUNTY
17714,56584,58633,58633,58645,18786,18786,18191,6069,39783,39783,38329,11603,39784,18793,136435,129572,Union,64,64,64,42,68,906,569,226508,26740,113537,124846,129633,27529,118705,130553,136526,906,569,924,906,514,592,569,412,176616,31234,239859,202043,41940,4533,52525,49140,83077,80507,22482,75859,4538,40161,47177,49960,77100,21790,79081,72807,52511,83018,49959,79044,UNION COUNTY
15061,48609,49962,49962,50007,18414,18414,17995,6227,31473,31473,30539,8810,31476,18417,123579,115863,Cabarrus,75,75,75,24,114,2150,1458,202607,24692,102514,111485,115911,25404,108320,117902,123650,2150,1458,2166,2150,949,1472,1458,862,161462,29064,216453,181104,39163,4498,47092,44441,74392,71311,19957,67007,4428,37529,42699,44877,67328,19402,69562,63527,47082,74347,44873,69532,CABARRUS COUNTY
1673,2737,2745,2745,2746,1810,1810,1807,1191,935,935,930,482,935,1811,6319,5677,Washington,,,,,,55,28,10985,2397,5400,5631,5697,2626,5981,6238,6331,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1728,477,1793,1789,4482,4394,2116,4198,410,1529,1589,1595,4014,1971,4064,3843,1793,4471,1595,4054,WASHINGTON COUNTY
8636,20422,20700,20700,20733,10202,10202,10107,5036,10481,10481,10298,3600,10482,10204,56921,52556,Harnett,17,17,17,0,47,1348,895,126086,13455,48315,51549,52639,13904,51680,55312,57011,1331,895,1401,1319,394,957,895,348,100990,17458,135976,112079,17325,2007,20020,19252,35590,34729,11503,33036,1925,16148,17893,18407,32761,11182,33275,31272,20019,35554,18406,33255,HARNETT COUNTY
8737,17917,18112,18112,18113,9853,9853,9773,5014,8259,8259,8144,3723,8259,9854,43263,40783,Burke,,,,,,497,347,86176,13219,38390,40318,40818,13609,40519,42606,43290,497,347,506,497,314,368,347,261,73860,18720,90485,79893,10253,1732,11339,11119,31445,30990,11563,29769,1614,9395,10219,10352,29752,11344,30098,28648,11335,31431,10352,30084,BURKE COUNTY
6197,16098,16332,16332,16366,8178,8178,8055,3611,6863,6863,6752,2405,6863,8179,39113,36696,Granville,1291,1291,1291,181,1324,4839,4404,57336,8906,34136,36036,36726,9103,36053,38157,39183,4839,4404,4889,4839,571,4414,4404,516,48058,10674,60443,52711,9380,1230,10587,10301,23707,23017,7302,21834,1287,8886,9718,9947,21914,7103,22365,20846,10584,23690,9944,22348,GRANVILLE COUNTY
18743,44510,45193,45193,45214,20056,20056,19884,9512,25047,25047,24536,9172,25047,20059,118156,109029,Gaston,90,90,90,59,108,1323,859,211171,30829,101446,106952,109094,32174,109220,115347,118232,1323,859,1346,1323,826,880,859,654,174276,36651,224529,191721,36388,5432,41574,40294,75312,73730,25916,71509,5235,33954,37570,38552,68523,24940,69662,66633,41573,75260,38552,69618,GASTON COUNTY
4968,9407,9481,9481,9489,6427,6427,6399,3589,3022,3022,2976,1360,3022,6427,25436,23420,Edgecombe,32,32,32,19,40,394,292,48532,7973,22146,23161,23430,8251,23812,24975,25457,394,292,406,394,240,298,292,202,39904,10509,51472,43948,6254,1157,7124,6942,17927,17639,6854,17164,1091,5724,6346,6451,16523,6680,16681,16130,7124,17918,6451,16677,EDGECOMBE COUNTY
5883,15201,15512,15512,15515,10830,10830,10574,4402,4682,4682,4627,1481,4682,10833,33198,31023,Watauga,,,,,,91,54,54308,7670,28947,30186,31069,8087,31019,32206,33271,91,54,128,91,73,66,54,54,49022,9229,56177,51530,4475,663,4678,4657,28465,27458,7351,26453,624,4096,4255,4271,25877,6992,26732,24797,4678,28429,4271,26698,WATAUGA COUNTY
2549,6727,6808,6808,6837,3754,3754,3716,1721,2998,2998,2955,828,2998,3755,20589,18364,Hoke,56,56,56,0,84,1180,782,50664,4069,16851,17983,18389,4246,18611,19960,20636,1180,782,1206,1180,243,787,782,227,40282,5854,55234,44624,5775,588,6690,6471,12740,12309,3415,11656,558,5443,6070,6225,11131,3284,11377,10626,6690,12719,6225,11357,HOKE COUNTY
2056,3916,3929,3929,3929,2878,2878,2874,1548,1051,1051,1042,508,1051,2878,10768,9805,Bertie,,,,,,35,15,18126,3568,9411,9756,9820,3823,10260,10653,10783,35,15,45,35,19,28,15,15,15647,4479,18947,16854,1824,350,2004,1973,8734,8645,3454,8401,332,1694,1820,1837,7921,3221,7955,7702,2004,8729,1837,7953,BERTIE COUNTY
4872,10081,10156,10156,10170,5387,5387,5353,2625,4769,4769,4728,2247,4769,5387,23023,21727,Person,0,0,0,0,14,392,284,37405,7119,20381,21366,21743,7251,21446,22513,23038,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5452,1091,5936,5794,16710,16327,5959,15602,1061,5065,5363,5452,15719,5878,15999,15032,5935,16696,5452,15991,PERSON COUNTY
6718,11426,11494,11494,11494,7742,7742,7715,4691,3704,3704,3663,1993,3704,7742,26571,24956,Beaufort,48,48,48,34,48,394,276,44735,10261,23864,24732,24987,10624,25252,26252,26598,394,276,410,394,275,299,276,224,37669,11538,46994,41131,4790,914,5442,5354,20746,20504,9435,20068,876,4393,4867,4926,19589,9161,19762,19195,5442,20735,4926,19754,BEAUFORT COUNTY
4688,10105,10272,10272,10288,5916,5916,5831,2862,3661,3661,3579,1576,3661,5918,24842,22828,Jackson,695,695,695,250,709,3801,2768,42001,6863,21220,22250,22877,7125,22923,24072,24920,3544,2595,3864,3185,653,2802,2304,544,36721,8759,43938,39175,3222,556,3605,3555,17451,16973,5916,16516,525,2975,3292,3340,16363,5794,16735,15941,3605,17436,3340,16720,JACKSON COUNTY
16740,36249,36875,36875,36901,11628,11628,11430,5972,25247,25247,24819,10768,25247,11632,88495,83949,Catawba,0,0,0,0,22,717,518,150636,26580,77867,82406,83990,27138,81633,86496,88547,717,518,747,717,387,541,518,351,124631,29156,159551,137151,28653,4213,31913,31075,55887,54704,22538,52263,4037,26689,28956,29618,52932,22192,53831,50660,31912,55866,29617,53814,CATAWBA COUNTY
97746,387046,401462,401462,401577,152328,152328,144494,39483,248891,248891,242309,58199,248901,152407,835844,793956,Wake,243,243,243,64,269,8775,6123,1044525,136914,695169,756456,794236,142212,726565,790659,836352,8775,6123,8830,8775,3018,6136,6123,2711,849055,133864,1111761,941934,229682,22065,273812,258393,553710,523491,117129,488108,22270,224072,251725,264439,498608,111933,523661,464974,273787,553282,264426,523407,WAKE COUNTY
10346,20482,20757,20757,20767,11218,11218,11116,5824,9539,9539,9366,4522,9539,11218,51395,47964,Cleveland,0,0,0,0,10,504,369,92365,15929,44910,47304,47989,16372,47793,50450,51427,504,369,527,504,326,387,369,285,76504,18575,97947,84044,13968,2536,15391,15242,35509,34704,13510,33321,2454,12776,13939,14033,32996,13190,33569,31765,15391,35500,14033,33562,CLEVELAND COUNTY
5962,12005,12120,12120,12140,7238,7238,7183,3837,4882,4882,4822,2125,4882,7239,34582,31687,Sampson,0,0,0,0,19,423,305,59389,9132,29864,31440,31711,9441,32279,34075,34608,423,305,436,423,237,320,305,204,48081,11637,63531,53473,7948,1284,8754,8593,25418,25059,7920,23908,1228,7398,7990,8078,23145,7700,23313,22161,8754,25405,8078,23304,SAMPSON COUNTY
4410,8950,9012,9012,9028,5938,5938,5927,2876,3074,3074,3023,1534,3074,5938,25409,23434,Columbus,0,0,0,0,16,344,273,52603,7522,22158,23216,23452,7840,23808,24996,25439,344,273,361,344,227,279,273,199,44013,11419,55508,48224,6018,1195,7100,6905,17978,17747,6418,17446,1114,5451,6302,6396,16641,6209,16777,16434,7100,17965,6394,16767,COLUMBUS COUNTY
2577,4944,4977,4977,4979,4009,4009,3985,2172,968,968,959,405,968,4011,11207,10445,Caswell,,,,,,93,69,21496,4027,10040,10351,10454,4230,10707,11063,11235,93,69,111,93,69,71,69,58,18383,5005,22604,19944,1609,381,1714,1697,9410,9273,3780,9005,271,1335,1408,1423,8874,3698,8960,8636,1714,9400,1423,8953,CASWELL COUNTY
2609,4672,4729,4729,4729,4363,4363,4324,2480,366,366,348,129,366,4363,9476,8906,Yancey,,,,,,133,105,17212,3764,8513,8801,8934,3876,9006,9328,9520,133,105,175,133,115,132,105,105,14782,4744,18069,15969,889,146,1046,1044,8299,8151,3615,7984,152,817,965,967,7731,3507,7835,7591,1046,8297,967,7834,YANCEY COUNTY
5950,13298,13477,13477,13513,6274,6274,6203,3205,7203,7203,7095,2745,7203,6275,35676,32848,Lee,0,0,0,0,35,643,448,57893,9192,30187,32176,32877,9471,32439,34677,35713,643,448,660,643,248,468,448,214,47136,10404,61779,52144,10141,1359,11729,11405,23324,22629,7864,21655,1349,9647,10822,11046,20906,7629,21363,20092,11729,23304,11046,21354,LEE COUNTY
2491,4684,4704,4704,4704,3310,3310,3306,1853,1394,1394,1378,638,1394,3310,11838,10894,Hertford,,,,,,25,10,22610,3900,10331,10799,10916,4075,11144,11685,11874,25,10,51,25,12,23,10,10,19299,4836,23677,20898,2903,612,3358,3297,8465,8363,3451,8216,622,2684,3021,3064,7768,3268,7829,7637,3358,8455,3064,7820,HERTFORD COUNTY
