At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
41805,137205,140153,140153,140161,40183,40183,39027,16571,99970,99970,98178,25234,99971,40190,241918,229506,Missing,,,,,,41481,48628,,43879,210166,221796,231114,49410,220132,232539,243816,41466,48628,43267,41323,9966,49990,48530,9818,,,,,86085,7468,97822,93042,102727,98031,31976,92724,8133,84804,91997,96166,81171,25928,84958,76832,97806,102631,96163,84715,MISSING COUNTY
8817,18304,18562,18562,18573,12322,12322,12219,6585,6197,6197,6042,2216,6197,12327,44964,42075,Wilson,43,43,43,16,49,525,345,76972,12827,39105,41275,42133,13158,41475,43882,45028,525,345,570,525,268,386,345,222,63224,15337,81801,69710,11844,1852,13634,13166,30824,30191,11038,29106,1825,10997,12201,12540,28729,10780,29207,27763,13631,30808,12538,29192,WILSON COUNTY
440,825,826,826,826,750,750,749,411,76,76,76,29,76,750,2043,1944,Tyrrell,,,,,,,,3827,670,1825,1911,1945,686,1912,2005,2045,,,,,,,,,3288,810,4016,3533,167,37,177,175,1868,1830,649,1745,37,142,147,147,1764,633,1798,1683,177,1866,147,1797,TYRRELL COUNTY
10452,22525,22758,22758,22766,11341,11341,11234,5222,11367,11367,11241,5199,11367,11342,64407,59037,Wayne,50,50,50,31,57,6511,5137,115046,15868,55304,58070,59103,16558,59980,63096,64484,6470,5110,6551,6364,895,5174,5022,655,94031,20802,123131,103693,17373,3162,19999,19290,37934,37336,12501,36243,3060,16236,17947,18491,35013,12153,35438,34046,19998,37898,18487,35413,WAYNE COUNTY
2460,4722,4743,4743,4743,2449,2449,2444,1299,2294,2294,2278,1161,2294,2449,12380,11622,Montgomery,,,,,,169,138,25757,4393,11188,11539,11668,4533,11888,12272,12475,169,138,261,169,105,183,138,95,21266,5743,27173,23512,2787,521,2986,2946,9228,9157,3907,8932,491,2607,2756,2788,8645,3807,8697,8443,2986,9225,2788,8696,MONTGOMERY COUNTY
6750,13169,13280,13280,13290,7889,7889,7852,4167,5346,5346,5272,2558,5347,7890,32383,30171,Lenoir,45,45,45,25,53,417,277,52801,10295,28474,29781,30204,10551,30401,31831,32404,417,277,433,417,238,307,277,196,43423,11303,55949,47933,9133,1711,10398,10087,21573,21327,8602,20851,1671,8535,9444,9682,20060,8428,20215,19662,10398,21568,9682,20212,LENOIR COUNTY
3282,6704,6773,6773,6784,4092,4092,4078,2062,2681,2681,2626,1220,2681,4092,18110,16723,Scotland,0,0,0,0,11,218,168,32530,5805,15899,16562,16763,6042,17113,17874,18158,218,168,262,218,125,208,168,99,26793,6531,34823,29381,4514,926,5158,5023,12738,12633,4991,12381,849,4113,4563,4656,11831,4857,11899,11618,5158,12734,4656,11899,SCOTLAND COUNTY
17268,42916,43728,43728,43741,20796,20796,20406,8981,22887,22887,22465,8271,22887,20798,103996,98393,Alamance,45,45,45,16,56,1777,1134,159560,26259,90158,95647,98470,27097,94694,100612,104081,1777,1134,1834,1761,797,1194,1123,655,132145,29035,169509,145046,24505,4452,27376,26347,74871,72488,21848,68428,4142,22938,24690,25518,69823,21462,71758,66097,27375,74844,25518,71741,ALAMANCE COUNTY
859,1822,1841,1841,1841,1273,1273,1258,650,568,568,564,209,568,1273,6462,5601,Camden,,,,,,1817,1327,10327,1401,5266,5508,5636,1621,6064,6344,6512,1817,1327,1859,1750,113,1360,1272,11,8407,1833,10867,9354,798,129,861,837,3792,3690,1379,3516,117,777,809,830,3372,1273,3446,3217,861,3784,830,3444,CAMDEN COUNTY
1934,4728,4776,4776,4776,3439,3439,3430,1452,1337,1337,1298,482,1337,3439,15017,13214,Greene,,,,,,3288,2259,20022,3386,12297,12970,13241,3792,13892,14668,15087,3167,2176,3354,2895,843,2285,1959,496,16884,3592,21069,18372,2476,393,2885,2819,8848,8682,2556,8521,374,2275,2597,2635,8197,2516,8321,8063,2885,8844,2635,8320,GREENE COUNTY
11447,24065,24357,24357,24368,10986,10986,10859,5930,13239,13239,13074,5423,13239,10988,65947,61162,Rowan,132,132,132,94,141,3864,3030,133830,19277,57513,60216,61256,19931,61765,64740,66050,3864,3030,3947,3864,1647,3107,3030,1483,110729,25371,142088,122048,20235,3484,21921,21440,40182,39436,14800,37666,3352,18665,19739,20143,37447,14442,38006,35818,21921,40162,20141,37991,ROWAN COUNTY
2336,3908,3933,3933,3933,3332,3332,3315,2095,601,601,593,241,601,3332,9413,8689,Northampton,,,,,,144,70,18570,3824,8297,8590,8705,3981,8903,9254,9443,144,70,171,144,94,83,70,57,16132,5256,19483,17363,1359,333,1514,1495,7758,7615,3554,7400,307,1273,1388,1398,7132,3460,7224,6954,1514,7755,1398,7221,NORTHAMPTON COUNTY
6255,12623,12776,12776,12787,5834,5834,5764,2934,6942,6942,6859,3321,6942,5834,33753,31404,Wilkes,0,0,0,0,11,246,184,64946,10687,29679,30960,31447,11081,31837,33208,33839,246,184,321,246,182,218,184,160,54628,15162,68412,59783,9950,2102,10578,10492,22940,22470,8797,21641,1978,9379,9905,9973,20871,8549,21256,20116,10578,22929,9973,21247,WILKES COUNTY
8618,19259,19591,19591,19603,7006,7006,6967,3500,12585,12585,12292,5118,12585,7008,44505,42184,Lincoln,0,0,0,0,10,373,240,81663,13181,39394,41309,42220,13430,41354,43475,44534,373,240,394,373,240,273,240,199,67981,15456,86111,74647,14970,2250,17052,16502,27088,26600,10940,26011,2223,13978,15371,15865,25698,10759,26082,25176,17052,27080,15865,26079,LINCOLN COUNTY
9135,17565,17770,17770,17770,10442,10442,10343,6166,7328,7328,7222,2969,7328,10442,40535,38380,Caldwell,,,,,,320,202,78015,13567,36504,37938,38405,13862,38376,39968,40557,320,202,329,320,186,219,202,149,65842,16769,82178,71809,10525,1482,11460,11252,28768,28396,12194,27531,1411,9601,10220,10381,27516,12007,27805,26701,11460,28755,10381,27797,CALDWELL COUNTY
1754,3342,3390,3390,3390,2278,2278,2251,1236,1112,1112,1091,518,1112,2278,9266,8798,Polk,,,,,,128,100,19940,4103,8356,8682,8820,4229,8765,9125,9322,128,100,181,128,98,118,100,88,17478,6644,20724,18752,1678,763,1830,1787,7311,7210,3368,6959,750,1601,1706,1748,6876,3265,6954,6655,1830,7308,1748,6950,POLK COUNTY
7465,15433,15622,15622,15634,8498,8498,8376,4275,7114,7114,7047,3180,7114,8500,37868,35764,Surry,10,10,10,10,20,300,222,67979,12245,33676,35269,35788,12608,35513,37232,37936,300,222,343,300,213,229,222,179,56811,14964,71783,62223,11193,2320,11872,11784,25721,25148,10075,24020,2177,10349,10910,10965,24137,9889,24594,23105,11871,25697,10964,24578,SURRY COUNTY
6042,9919,9997,9997,10010,7467,7467,7411,4628,2530,2530,2508,1414,2530,7469,21918,20831,Macon,0,0,0,0,11,444,352,34121,9030,19883,20571,20895,9257,20859,21616,21999,444,352,515,444,261,409,352,238,29260,10350,35858,31614,2959,867,3101,3074,18383,18098,8129,17456,835,2723,2843,2863,17376,7957,17623,16808,3101,18373,2863,17616,MACON COUNTY
1799,2789,2812,2812,2812,2378,2378,2357,1562,434,434,432,237,434,2378,5401,5113,Clay,,,,,,80,39,10740,2562,4945,5056,5201,2616,5207,5332,5541,80,39,220,80,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4298,4230,2266,4108,323,976,979,980,4038,2216,4094,3930,1023,4298,980,4094,CLAY COUNTY
4032,7828,7925,7925,7925,3839,3839,3794,2156,4086,4086,4034,1876,4086,3839,19251,18244,Yadkin,,,,,,150,102,35700,6333,17250,17985,18270,6467,18121,18939,19281,150,102,172,150,106,121,102,87,29851,7711,37667,32660,4939,854,5390,5315,13719,13474,5507,13032,861,4613,4952,5022,12931,5385,13127,12535,5390,13711,5022,13120,YADKIN COUNTY
15432,38075,38996,38996,39001,38996,38996,38075,15432,,,,,,39001,111143,101457,Out of State,,,,,,,,,37628,96475,99099,101511,40027,105073,108094,111216,,,,,,,,,,,,,,,,,111216,108094,40027,105073,,,,,99099,37628,101511,96475,,111143,,101457,OUT OF STATE
10921,25415,25827,25827,25829,8410,8410,8276,3994,17238,17238,16960,6870,17238,8412,131215,117596,Onslow,179,179,179,57,179,61571,52715,180787,18626,110661,115799,117640,19770,122752,128676,131269,61125,52512,61606,59256,2739,52736,51009,1984,149343,19026,197938,162055,26324,3081,30161,28992,39502,38559,13950,37172,2943,24252,26717,27608,36570,13699,37296,35400,30161,39483,27606,37275,ONSLOW COUNTY
4259,8519,8601,8601,8617,5778,5778,5748,2959,2823,2823,2771,1300,2823,5779,22977,21042,Richmond,0,0,0,0,15,378,262,42075,6926,19893,20774,21115,7112,21589,22610,23060,378,262,448,378,146,328,262,131,34516,8183,44829,38043,4816,714,5394,5314,17218,16918,6252,16395,675,4390,4850,4906,15662,6120,15881,15241,5394,17205,4906,15874,RICHMOND COUNTY
35284,92638,95118,95118,95183,57055,57055,55604,23217,37919,37919,36890,11993,37920,57074,179298,170733,Buncombe,144,144,144,74,189,6571,4197,248550,48072,156532,165180,170858,49017,163725,172991,179462,6571,4197,6649,6517,2543,4256,4164,2045,213777,53494,261191,230148,39942,8123,44582,43147,128231,123273,38351,117266,8313,39247,42408,43813,118575,37714,122789,113121,44574,128153,43812,122724,BUNCOMBE COUNTY
18322,58816,61297,61297,61312,19994,19994,19307,6498,41230,41230,39436,11778,41231,20004,136814,130474,Union,73,73,73,46,77,1215,655,226508,26795,114002,125375,130589,27363,118863,130774,136945,1215,655,1271,1175,568,731,636,412,176616,31234,239859,202043,42153,4565,52847,49382,82827,80177,22230,75535,4582,40459,47509,50529,77211,21801,79329,72907,52832,82767,50528,79291,UNION COUNTY
15717,50991,52718,52718,52762,19791,19791,19266,6690,32832,32832,31630,8988,32834,19795,125883,117828,Cabarrus,95,95,95,39,133,3786,2364,202607,24778,103816,112929,117909,25586,110175,119902,126013,3771,2364,3857,3677,1125,2411,2299,880,161462,29064,216453,181104,39361,4534,47402,44658,74754,71473,19927,67137,4466,37787,42987,45401,67578,19432,70097,63730,47391,74706,45397,70067,CABARRUS COUNTY
1734,2858,2873,2873,2874,1903,1903,1894,1240,970,970,964,494,970,1904,6370,5746,Washington,,,,,,55,28,10985,2400,5449,5684,5766,2631,6018,6277,6382,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1738,479,1803,1799,4523,4423,2119,4225,411,1543,1604,1611,4052,1973,4117,3878,1803,4512,1611,4107,WASHINGTON COUNTY
8868,21491,21888,21888,21932,10696,10696,10562,5167,11172,11172,10909,3701,11173,10698,63027,57043,Harnett,20,20,20,0,61,7118,4901,126086,13703,51785,55716,57109,14381,56606,61072,63131,6923,4832,7186,6096,868,4947,4168,583,100990,17458,135976,112079,17493,2019,20292,19438,35653,34711,11494,33017,1941,16326,18087,18719,32797,11179,33443,31291,20291,35618,18718,33424,HARNETT COUNTY
8928,18560,18817,18817,18818,10281,10281,10167,5144,8536,8536,8393,3784,8536,10282,43607,41012,Burke,,,,,,663,383,86176,13238,38504,40448,41100,13640,40763,42871,43702,663,383,738,663,329,457,383,261,73860,18720,90485,79893,10297,1740,11411,11178,31553,31030,11571,29803,1625,9460,10291,10452,29774,11352,30191,28661,11405,31539,10452,30177,BURKE COUNTY
6334,16788,17097,17097,17135,8619,8619,8445,3700,7125,7125,6990,2446,7125,8620,39433,37009,Granville,1353,1353,1353,188,1390,4992,4449,57336,8930,34300,36217,37082,9121,36300,38414,39549,4992,4449,5089,4992,572,4503,4449,516,48058,10674,60443,52711,9414,1240,10650,10338,23810,23084,7309,21894,1301,8954,9794,10053,21974,7113,22526,20897,10647,23794,10050,22510,GRANVILLE COUNTY
19419,47022,47854,47854,47886,21871,21871,21624,10029,25871,25871,25286,9319,25871,21877,118784,110140,Gaston,112,112,112,71,138,1765,1060,211171,30928,102151,107750,110238,32226,109599,115785,118889,1765,1060,1813,1736,898,1113,1047,667,174276,36651,224529,191721,36589,5469,41832,40497,75244,73523,25859,71274,5270,34222,37868,38972,68822,24991,70153,66882,41831,75188,38972,70108,GASTON COUNTY
5145,9933,10033,10033,10044,6827,6827,6791,3729,3172,3172,3108,1396,3172,6827,25982,23864,Edgecombe,34,34,34,20,45,748,453,48532,8017,22440,23516,23905,8388,24275,25476,26050,748,453,807,734,353,490,433,213,39904,10509,51472,43948,6322,1171,7211,7019,18032,17709,6864,17219,1106,5826,6468,6601,16595,6698,16814,16181,7211,18023,6601,16810,EDGECOMBE COUNTY
6069,16182,16665,16665,16668,11837,11837,11418,4567,4828,4828,4764,1502,4828,11840,33317,31187,Watauga,,,,,,129,54,54308,7701,29020,30267,31255,8119,31108,32291,33430,129,54,207,129,73,89,54,54,49022,9229,56177,51530,4495,670,4695,4674,28528,27488,7376,26484,631,4118,4277,4294,25936,7016,26872,24848,4695,28493,4294,26839,WATAUGA COUNTY
2623,7121,7224,7224,7261,3989,3989,3942,1768,3169,3169,3113,855,3169,3990,25737,22088,Hoke,66,66,66,0,102,6140,4268,50664,4262,19953,21549,22140,4530,23023,24925,25833,6037,4217,6215,5502,515,4299,3777,405,40282,5854,55234,44624,5817,595,6752,6520,12866,12368,3420,11704,564,5494,6133,6300,11199,3293,11541,10682,6752,12845,6300,11520,HOKE COUNTY
2140,4163,4187,4187,4187,3070,3070,3057,1620,1117,1117,1106,520,1117,3070,10851,9906,Bertie,,,,,,60,25,18126,3583,9481,9833,9942,3833,10326,10725,10898,60,25,102,60,19,59,25,15,15647,4479,18947,16854,1849,352,2033,1998,8763,8667,3462,8417,336,1721,1848,1873,7960,3232,8010,7735,2033,8758,1873,8008,BERTIE COUNTY
4983,10565,10672,10672,10690,5697,5697,5638,2693,4975,4975,4927,2290,4975,5697,23122,21899,Person,0,0,0,0,18,395,284,37405,7154,20477,21476,21916,7277,21509,22585,23137,395,284,395,395,201,292,284,180,31361,7938,39490,34239,5490,1099,5986,5833,16756,16357,5977,15624,1070,5115,5417,5533,15775,5904,16091,15078,5985,16742,5533,16082,PERSON COUNTY
7024,12068,12156,12156,12156,8297,8297,8256,4966,3806,3806,3759,2021,3806,8297,26903,25174,Beaufort,53,53,53,37,53,566,334,44735,10293,24041,24915,25280,10717,25536,26550,26970,566,334,622,566,337,432,334,224,37669,11538,46994,41131,4821,921,5478,5387,20870,20597,9459,20149,884,4447,4926,4993,19655,9185,19855,19260,5478,20859,4993,19847,BEAUFORT COUNTY
4777,10543,10798,10798,10801,6140,6140,6048,2913,3758,3758,3666,1599,3758,6142,25131,23050,Jackson,900,900,829,265,901,4004,2902,42001,6888,21322,22380,23098,7146,23103,24279,25239,3684,2661,4097,3305,661,2936,2349,549,36721,8759,43938,39175,3247,559,3640,3585,17502,17010,5926,16551,530,2994,3315,3364,16404,5809,16798,15979,3640,17487,3364,16784,JACKSON COUNTY
17103,37481,38216,38216,38247,12210,12210,11958,6189,26006,26006,25523,10914,26006,12214,89068,84574,Catawba,0,0,0,0,27,1000,616,150636,26667,78246,82843,84666,27223,82120,87007,89153,1000,616,1063,1000,437,689,604,351,124631,29156,159551,137151,28836,4261,32126,31262,55964,54745,22525,52284,4093,26893,29171,29908,53056,22223,54069,50749,32125,55943,29907,54051,CATAWBA COUNTY
102284,405851,423873,423873,423983,163852,163852,154745,43023,259717,259717,250802,59179,259731,163937,838370,801674,Wake,304,304,304,82,315,11087,7429,1044525,137385,698516,760281,801987,140401,726879,791309,838908,11076,7429,11162,10947,3284,7471,7338,2751,849055,133864,1111761,941934,230771,22227,275652,259612,552094,520621,114890,485161,22436,225274,253083,267118,499769,112198,527398,465904,275623,551660,267105,527140,WAKE COUNTY
10585,21244,21567,21567,21589,11685,11685,11564,5978,9882,9882,9680,4607,9882,11685,51736,48408,Cleveland,0,0,0,0,22,591,369,92365,15998,45165,47610,48488,16438,48038,50727,51815,591,369,661,591,326,442,369,285,76504,18575,97947,84044,14036,2549,15479,15319,35675,34817,13563,33411,2465,12863,14043,14158,33198,13248,33888,31933,15479,35666,14158,33881,CLEVELAND COUNTY
6136,12699,12857,12857,12881,7729,7729,7643,3950,5118,5118,5046,2186,5118,7730,34958,32050,Sampson,10,10,10,0,33,566,365,59389,9166,30108,31716,32108,9485,32568,34370,35018,566,365,612,566,247,414,365,204,48081,11637,63531,53473,8012,1291,8832,8652,25574,25152,7947,23990,1237,7486,8084,8195,23267,7725,23499,22257,8832,25560,8195,23490,SAMPSON COUNTY
4566,9463,9541,9541,9566,6333,6333,6315,2991,3197,3197,3137,1564,3197,6333,25475,23586,Columbus,11,11,11,11,36,373,273,52603,7485,22197,23283,23636,7790,23831,25033,25561,373,273,446,373,228,311,273,199,44013,11419,55508,48224,6065,1196,7160,6955,17955,17705,6366,17393,1120,5528,6399,6541,16611,6166,16784,16396,7160,17942,6539,16774,COLUMBUS COUNTY
2649,5238,5279,5279,5281,4261,4261,4231,2228,1018,1018,1007,421,1018,4263,11311,10520,Caswell,,,,,,142,69,21496,4038,10085,10399,10543,4240,10790,11146,11377,142,69,198,142,69,85,69,58,18383,5005,22604,19944,1618,386,1727,1706,9452,9298,3785,9030,273,1351,1425,1444,8905,3707,9014,8665,1727,9442,1444,9007,CASWELL COUNTY
2682,4845,4911,4911,4911,4531,4531,4487,2550,380,380,358,132,380,4531,9520,8968,Yancey,,,,,,133,105,17212,3775,8558,8850,8996,3887,9034,9361,9564,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,149,1051,1049,8338,8179,3623,8007,155,820,968,970,7777,3515,7894,7633,1051,8336,970,7893,YANCEY COUNTY
6051,13809,14040,14040,14073,6549,6549,6452,3256,7480,7480,7346,2795,7480,6550,35867,33180,Lee,11,11,11,0,43,650,450,57893,9223,30364,32398,33209,9496,32553,34816,35904,650,450,667,650,248,470,450,215,47136,10404,61779,52144,10199,1366,11799,11474,23438,22692,7882,21704,1360,9742,10936,11189,21012,7648,21550,20172,11799,23418,11189,21541,LEE COUNTY
2586,4938,4974,4974,4974,3518,3518,3511,1935,1456,1456,1427,651,1456,3518,11904,10987,Hertford,,,,,,25,10,22610,3920,10400,10868,11019,4092,11195,11734,11966,25,10,77,25,12,33,10,10,19299,4836,23677,20898,2923,616,3381,3315,8508,8394,3464,8247,625,2719,3053,3107,7805,3285,7879,7671,3381,8498,3107,7870,HERTFORD COUNTY
