At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
40162,132301,134969,134969,134978,36809,36809,35830,15111,98160,98160,96471,25051,98162,36816,225687,216513,Missing,,,,,,28584,39084,,42673,198062,209331,217660,47935,204514,216576,227048,28571,39084,29837,28519,9416,39992,39060,9474,,,,,85859,7417,97559,92783,99652,95222,31102,90136,8077,84489,91628,95772,78619,25122,81896,74513,97543,99560,95769,81660,MISSING COUNTY
8598,17591,17798,17798,17808,11805,11805,11729,6433,5958,5958,5827,2152,5958,11810,44634,41658,Wilson,35,35,35,13,40,508,332,76972,12768,38863,40993,41698,13096,41268,43640,44657,508,332,512,508,266,356,332,222,63224,15337,81801,69710,11758,1828,13508,13070,30637,30062,11002,29002,1803,10894,12090,12383,28571,10743,28959,27637,13505,30621,12381,28945,WILSON COUNTY
435,800,800,800,800,728,728,728,406,72,72,72,29,72,728,2042,1935,Tyrrell,,,,,,,,3827,667,1823,1908,1936,683,1914,2006,2044,,,,,,,,,3288,810,4016,3533,167,36,177,175,1867,1831,647,1747,36,142,147,147,1761,631,1789,1681,177,1865,147,1788,TYRRELL COUNTY
10013,21351,21541,21541,21548,10553,10553,10464,4903,10944,10944,10843,5084,10944,10554,68451,61856,Wayne,44,44,44,26,50,10847,8445,115046,16293,58195,60994,61918,17269,63879,67152,68511,10719,8345,10870,10439,1619,8479,8176,1127,94031,20802,123131,103693,17253,3147,19838,19161,37803,37272,12503,36187,3046,16090,17780,18243,34869,12120,35196,33929,19837,37767,18239,35172,WAYNE COUNTY
2391,4542,4558,4558,4558,2339,2339,2335,1256,2219,2219,2207,1135,2219,2339,12298,11564,Montgomery,,,,,,150,123,25757,4386,11141,11496,11587,4527,11817,12200,12337,150,123,186,150,105,145,123,95,21266,5743,27173,23512,2765,519,2967,2927,9184,9123,3903,8902,486,2583,2734,2765,8639,3805,8677,8435,2967,9181,2765,8676,MONTGOMERY COUNTY
6460,12519,12610,12610,12627,7409,7409,7381,3935,5171,5171,5108,2512,5172,7410,32182,29900,Lenoir,30,30,30,13,45,413,276,52801,10250,28301,29594,29934,10521,30240,31659,32204,413,276,429,413,237,306,276,196,43423,11303,55949,47933,9084,1706,10338,10040,21437,21206,8578,20743,1664,8449,9352,9545,19966,8390,20083,19576,10338,21431,9545,20079,LENOIR COUNTY
3211,6444,6502,6502,6502,3923,3923,3916,2013,2579,2579,2528,1198,2579,3923,18015,16584,Scotland,,,,,,206,158,32530,5790,15814,16457,16620,6031,17038,17792,18054,206,158,242,206,125,194,158,99,26793,6531,34823,29381,4491,923,5130,4997,12682,12589,4983,12341,846,4076,4512,4587,11787,4845,11839,11580,5130,12679,4587,11839,SCOTLAND COUNTY
16662,40976,41633,41633,41653,19360,19360,19042,8491,22250,22250,21911,8159,22250,19362,103474,97591,Alamance,23,23,23,12,41,1440,1037,159560,26176,89721,95148,97617,27173,94340,100216,103519,1440,1037,1458,1440,738,1046,1037,654,132145,29035,169509,145046,24387,4433,27195,26211,74866,72565,22002,68513,4117,22749,24491,25235,69620,21405,71336,65935,27194,74840,25235,71319,ALAMANCE COUNTY
837,1739,1746,1746,1746,1209,1209,1204,635,537,537,535,202,537,1209,5484,5327,Camden,,,,,,862,1087,10327,1385,5066,5250,5341,1504,5163,5374,5523,862,1087,892,862,0,1099,1087,0,8407,1833,10867,9354,794,129,855,831,3776,3681,1375,3507,116,773,805,823,3358,1269,3419,3206,855,3767,823,3417,CAMDEN COUNTY
1881,4208,4247,4247,4247,2973,2973,2966,1409,1274,1274,1242,472,1274,2973,11709,10899,Greene,,,,,,84,68,20022,2937,10309,10758,10914,3002,10999,11498,11730,84,68,101,84,60,82,68,54,16884,3592,21069,18372,2449,390,2852,2788,8777,8626,2552,8466,372,2248,2569,2599,8121,2511,8233,7993,2852,8773,2599,8232,GREENE COUNTY
10856,22684,22923,22923,22932,10001,10001,9898,5435,12802,12802,12666,5337,12802,10001,65369,60548,Rowan,120,120,120,84,129,3529,2892,133830,19209,57045,59739,60597,19869,61242,64216,65422,3529,2892,3562,3529,1631,2924,2892,1483,110729,25371,142088,122048,20104,3462,21766,21309,40094,39378,14776,37609,3325,18475,19543,19898,37304,14401,37775,35678,21766,40074,19896,37760,ROWAN COUNTY
2230,3693,3716,3716,3716,3149,3149,3134,1999,567,567,559,231,567,3149,9331,8629,Northampton,,,,,,109,70,18570,3819,8271,8553,8645,3953,8851,9195,9350,109,70,125,109,69,83,70,57,16132,5256,19483,17363,1353,332,1505,1487,7720,7599,3552,7389,307,1265,1376,1387,7107,3455,7175,6936,1505,7717,1387,7172,NORTHAMPTON COUNTY
6119,12228,12362,12362,12372,5641,5641,5574,2865,6721,6721,6654,3254,6721,5641,33657,31250,Wilkes,0,0,0,0,10,234,184,64946,10659,29575,30849,31281,11056,31758,33122,33693,234,184,260,234,180,206,184,160,54628,15162,68412,59783,9921,2094,10543,10459,22890,22429,8782,21603,1966,9317,9840,9899,20825,8533,21176,20074,10543,22880,9899,21167,WILKES COUNTY
8440,18621,18890,18890,18892,6740,6740,6704,3414,12150,12150,11917,5026,12150,6742,44379,41922,Lincoln,,,,,,371,239,81663,13142,39266,41166,41958,13393,41285,43390,44407,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14897,2235,16947,16416,27068,26603,10920,26017,2212,13906,15288,15720,25639,10731,25966,25121,16947,27061,15720,25963,LINCOLN COUNTY
8945,17014,17188,17188,17188,10115,10115,10039,6047,7073,7073,6975,2898,7073,10115,40340,38098,Caldwell,,,,,,319,202,78015,13521,36316,37727,38123,13817,38232,39810,40362,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10455,1466,11381,11177,28653,28314,12166,27458,1397,9495,10105,10244,27420,11975,27660,26619,11381,28640,10244,27652,CALDWELL COUNTY
1734,3289,3334,3334,3334,2229,2229,2205,1222,1105,1105,1084,512,1105,2229,9272,8814,Polk,,,,,,118,100,19940,4114,8373,8703,8836,4241,8774,9134,9304,118,100,146,118,98,118,100,88,17478,6644,20724,18752,1673,761,1827,1784,7331,7232,3382,6983,748,1600,1705,1746,6898,3278,6972,6673,1827,7327,1746,6968,POLK COUNTY
7285,14958,15117,15117,15128,8245,8245,8144,4189,6872,6872,6814,3096,6872,8245,37858,35674,Surry,0,0,0,0,11,297,222,67979,12254,33643,35237,35696,12610,35515,37245,37898,297,222,314,297,211,229,222,179,56811,14964,71783,62223,11137,2308,11808,11725,25776,25223,10091,24081,2170,10288,10851,10901,24164,9905,24566,23133,11807,25754,10900,24552,SURRY COUNTY
5951,9679,9732,9732,9734,7281,7281,7243,4558,2451,2451,2436,1393,2451,7283,21846,20781,Macon,,,,,,441,351,34121,9011,19851,20538,20844,9236,20805,21554,21900,441,351,485,441,261,407,351,238,29260,10350,35858,31614,2940,863,3079,3053,18336,18060,8112,17424,832,2712,2833,2852,17354,7941,17585,16788,3079,18326,2852,17578,MACON COUNTY
1752,2713,2733,2733,2733,2303,2303,2284,1518,430,430,429,234,430,2303,5332,5058,Clay,,,,,,25,23,10740,2558,4907,5015,5104,2613,5142,5265,5400,25,23,93,25,25,69,23,23,9352,3581,11231,10050,1018,323,1022,1021,4285,4219,2265,4099,321,973,976,976,4016,2214,4059,3911,1022,4285,976,4059,CLAY COUNTY
3934,7555,7631,7631,7631,3661,3661,3630,2088,3970,3970,3925,1846,3970,3661,19171,18122,Yadkin,,,,,,149,102,35700,6318,17171,17900,18146,6455,18064,18881,19201,149,102,171,149,105,119,102,87,29851,7711,37667,32660,4914,850,5365,5292,13665,13440,5500,13001,856,4576,4915,4978,12883,5375,13049,12493,5365,13657,4978,13042,YADKIN COUNTY
12419,33339,34160,34160,34164,34160,34160,33339,12419,,,,,,34164,114001,100653,Out of State,,,,,,,,,37432,95933,98479,100707,42566,108069,111025,114073,,,,,,,,,,,,,,,,,114073,111025,42566,108069,,,,,98479,37432,100707,95933,,114001,,100653,OUT OF STATE
10613,24230,24573,24573,24584,7985,7985,7877,3865,16450,16450,16215,6700,16450,7987,127048,114405,Onslow,138,138,138,48,147,57817,50175,180787,19100,108130,112886,114452,20049,119372,124770,127120,57521,50037,57870,56154,3054,50199,48865,2518,149343,19026,197938,162055,26106,3050,29855,28752,39395,38497,13945,37112,2908,23983,26411,27201,36438,13674,37052,35282,29855,39376,27199,37031,ONSLOW COUNTY
4166,8235,8297,8297,8310,5565,5565,5548,2885,2732,2732,2687,1281,2732,5566,22768,20849,Richmond,0,0,0,0,12,293,249,42075,6902,19760,20613,20891,7091,21398,22412,22821,293,249,333,293,145,284,249,131,34516,8183,44829,38043,4778,708,5355,5275,17133,16844,6238,16327,668,4333,4779,4820,15585,6103,15787,15178,5355,17120,4820,15780,RICHMOND COUNTY
34819,90702,92872,92872,92933,55600,55600,54324,22885,37144,37144,36250,11867,37145,55618,177942,169563,Buncombe,128,128,128,67,170,5723,3839,248550,47948,155759,164315,169667,48754,162613,171770,178055,5723,3839,5752,5723,2375,3877,3839,2032,213777,53494,261191,230148,39848,8107,44449,43040,127854,123007,38272,117042,8292,39138,42285,43654,118191,37624,122136,112782,44441,127778,43653,122071,BUNCOMBE COUNTY
17747,56735,58808,58808,58820,18840,18840,18237,6079,39904,39904,38434,11626,39905,18847,136483,129663,Union,64,64,64,42,68,906,569,226508,26753,113587,124902,129724,27538,118735,130592,136574,906,569,924,906,514,592,569,412,176616,31234,239859,202043,41958,4537,52555,49166,83095,80520,22487,75871,4544,40191,47213,50022,77120,21797,79110,72827,52541,83036,50021,79073,UNION COUNTY
15138,48879,50265,50265,50311,18568,18568,18137,6276,31622,31622,30667,8838,31625,18572,123643,115921,Cabarrus,75,75,75,24,114,2150,1458,202607,24683,102531,111515,115969,25398,108355,117945,123714,2150,1458,2166,2150,949,1472,1458,862,161462,29064,216453,181104,39187,4499,47126,44466,74422,71329,19950,67018,4430,37556,42732,44936,67325,19391,69561,63517,47116,74377,44932,69531,CABARRUS COUNTY
1675,2744,2754,2754,2755,1817,1817,1813,1193,937,937,931,482,937,1818,6324,5680,Washington,,,,,,55,28,10985,2397,5402,5633,5700,2626,5983,6242,6336,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1729,477,1794,1790,4486,4397,2116,4199,410,1530,1590,1596,4015,1971,4066,3844,1794,4475,1596,4056,WASHINGTON COUNTY
8662,20512,20803,20803,20836,10240,10240,10144,5050,10546,10546,10351,3612,10547,10242,56932,52602,Harnett,17,17,17,0,47,1348,895,126086,13452,48333,51573,52685,13901,51686,55314,57022,1331,895,1401,1319,394,957,895,348,100990,17458,135976,112079,17335,2008,20032,19260,35589,34723,11499,33032,1926,16164,17911,18430,32767,11178,33298,31274,20031,35553,18429,33278,HARNETT COUNTY
8749,17971,18168,18168,18169,9885,9885,9803,5021,8283,8283,8168,3728,8283,9886,43283,40795,Burke,,,,,,497,347,86176,13218,38394,40324,40830,13608,40521,42611,43311,497,347,506,497,314,368,347,261,73860,18720,90485,79893,10255,1732,11346,11123,31459,30991,11562,29769,1615,9401,10227,10361,29750,11342,30101,28646,11341,31445,10361,30087,BURKE COUNTY
6207,16150,16397,16397,16431,8219,8219,8083,3615,6887,6887,6776,2411,6887,8220,39132,36729,Granville,1291,1291,1291,181,1324,4839,4404,57336,8908,34146,36048,36759,9103,36062,38170,39202,4839,4404,4889,4839,571,4414,4404,516,48058,10674,60443,52711,9381,1230,10590,10302,23723,23029,7302,21842,1289,8889,9721,9957,21923,7103,22388,20853,10587,23706,9954,22371,GRANVILLE COUNTY
18804,44735,45439,45439,45461,20203,20203,20026,9559,25146,25146,24619,9186,25146,20207,118229,109128,Gaston,90,90,90,59,108,1323,859,211171,30835,101495,107012,109193,32180,109277,115405,118305,1323,859,1346,1323,826,880,859,654,174276,36651,224529,191721,36414,5434,41606,40320,75353,73762,25920,71540,5238,33977,37602,38606,68551,24943,69707,66659,41605,75301,38606,69663,GASTON COUNTY
4983,9453,9530,9530,9538,6471,6471,6442,3604,3027,3027,2979,1360,3027,6471,25455,23442,Edgecombe,32,32,32,19,40,394,292,48532,7973,22158,23177,23452,8249,23820,24988,25476,394,292,406,394,240,298,292,202,39904,10509,51472,43948,6259,1157,7133,6949,17937,17645,6852,17167,1091,5730,6353,6460,16532,6680,16694,16136,7133,17928,6460,16690,EDGECOMBE COUNTY
5900,15261,15579,15579,15582,10886,10886,10624,4418,4693,4693,4637,1482,4693,10889,33187,31024,Watauga,,,,,,91,54,54308,7671,28937,30176,31070,8090,31004,32192,33260,91,54,128,91,73,66,54,54,49022,9229,56177,51530,4476,664,4679,4658,28453,27443,7353,26437,625,4098,4257,4273,25865,6992,26731,24785,4679,28417,4273,26697,WATAUGA COUNTY
2557,6753,6836,6836,6865,3770,3770,3732,1727,3010,3010,2965,830,3010,3771,20607,18389,Hoke,56,56,56,0,84,1180,782,50664,4073,16862,18000,18414,4249,18621,19975,20654,1180,782,1206,1180,243,787,782,227,40282,5854,55234,44624,5777,588,6695,6475,12753,12320,3418,11664,559,5449,6081,6239,11137,3287,11388,10631,6695,12732,6239,11368,HOKE COUNTY
2062,3947,3960,3960,3960,2905,2905,2901,1554,1055,1055,1046,508,1055,2905,10772,9812,Bertie,,,,,,35,15,18126,3567,9414,9760,9827,3822,10264,10657,10787,35,15,45,35,19,28,15,15,15647,4479,18947,16854,1826,350,2006,1975,8736,8647,3453,8403,332,1695,1822,1841,7923,3220,7958,7704,2006,8731,1841,7956,BERTIE COUNTY
4875,10109,10184,10184,10198,5400,5400,5366,2626,4784,4784,4743,2249,4784,5400,23036,21735,Person,0,0,0,0,14,392,284,37405,7120,20385,21370,21751,7250,21452,22521,23051,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5454,1091,5940,5796,16719,16333,5958,15606,1061,5067,5365,5455,15721,5879,16004,15034,5939,16705,5455,15996,PERSON COUNTY
6724,11445,11514,11514,11514,7752,7752,7724,4695,3714,3714,3673,1995,3714,7752,26578,24970,Beaufort,48,48,48,34,48,394,276,44735,10266,23878,24746,25001,10626,25259,26259,26605,394,276,410,394,275,299,276,224,37669,11538,46994,41131,4795,914,5447,5359,20748,20506,9437,20070,879,4402,4875,4934,19595,9163,19768,19200,5447,20737,4934,19760,BEAUFORT COUNTY
4694,10139,10306,10306,10322,5937,5937,5852,2868,3674,3674,3592,1576,3674,5939,24843,22832,Jackson,695,695,695,250,709,3801,2768,42001,6862,21218,22249,22881,7124,22920,24072,24921,3544,2595,3864,3185,653,2802,2304,544,36721,8759,43938,39175,3225,556,3612,3561,17445,16967,5915,16510,525,2977,3294,3342,16360,5793,16737,15937,3612,17430,3342,16722,JACKSON COUNTY
16771,36362,36990,36990,37016,11659,11659,11461,5984,25331,25331,24901,10787,25331,11663,88535,84013,Catawba,0,0,0,0,22,717,518,150636,26580,77900,82447,84054,27141,81665,86529,88587,717,518,747,717,387,541,518,351,124631,29156,159551,137151,28668,4219,31934,31092,55906,54720,22535,52280,4040,26709,28983,29659,52946,22189,53854,50673,31933,55885,29658,53837,CATAWBA COUNTY
97931,388433,403147,403147,403262,153041,153041,145084,39569,249863,249863,243106,58298,249873,153120,836211,794538,Wake,243,243,243,64,269,8775,6123,1044525,136947,695356,756693,794819,142250,726751,790879,836721,8775,6123,8830,8775,3018,6136,6123,2711,849055,133864,1111761,941934,229783,22077,273987,258508,553904,523596,117155,488193,22281,224185,251863,264713,498707,111955,523970,465048,273961,553475,264700,523715,WAKE COUNTY
10366,20539,20818,20818,20828,11250,11250,11145,5836,9568,9568,9394,4530,9568,11250,51400,47984,Cleveland,0,0,0,0,10,504,369,92365,15930,44923,47318,48009,16373,47795,50452,51432,504,369,527,504,326,387,369,285,76504,18575,97947,84044,13971,2536,15394,15245,35511,34703,13511,33320,2454,12787,13951,14047,32998,13191,33575,31767,15394,35502,14047,33568,CLEVELAND COUNTY
5969,12034,12150,12150,12170,7252,7252,7197,3844,4898,4898,4837,2125,4898,7253,34588,31700,Sampson,0,0,0,0,19,423,305,59389,9133,29872,31448,31724,9441,32283,34080,34614,423,305,436,423,237,320,305,204,48081,11637,63531,53473,7950,1285,8756,8595,25422,25062,7919,23910,1230,7405,7997,8086,23146,7699,23318,22162,8756,25409,8086,23309,SAMPSON COUNTY
4429,9043,9108,9108,9124,6015,6015,6004,2890,3093,3093,3039,1539,3093,6015,25370,23402,Columbus,0,0,0,0,16,344,273,52603,7497,22122,23181,23420,7813,23768,24955,25400,344,273,361,344,227,279,273,199,44013,11419,55508,48224,6022,1195,7103,6908,17936,17703,6391,17402,1115,5456,6308,6404,16600,6183,16737,16393,7103,17923,6402,16727,COLUMBUS COUNTY
2591,4975,5008,5008,5010,4039,4039,4015,2186,969,969,960,405,969,4041,11224,10464,Caswell,,,,,,93,69,21496,4027,10047,10359,10473,4229,10714,11071,11252,93,69,111,93,69,71,69,58,18383,5005,22604,19944,1609,381,1714,1697,9427,9281,3779,9012,271,1335,1408,1425,8882,3698,8977,8643,1714,9417,1425,8970,CASWELL COUNTY
2617,4692,4750,4750,4750,4379,4379,4339,2486,371,371,353,131,371,4379,9481,8913,Yancey,,,,,,133,105,17212,3766,8517,8806,8941,3878,9005,9327,9525,133,105,175,133,115,132,105,105,14782,4744,18069,15969,889,147,1046,1044,8304,8150,3616,7983,153,818,966,968,7735,3508,7841,7594,1046,8302,968,7840,YANCEY COUNTY
5970,13359,13544,13544,13580,6311,6311,6239,3214,7233,7233,7120,2756,7233,6312,35698,32872,Lee,0,0,0,0,35,643,448,57893,9195,30201,32194,32901,9473,32457,34693,35735,643,448,660,643,248,468,448,214,47136,10404,61779,52144,10152,1360,11743,11415,23332,22635,7865,21662,1351,9652,10829,11058,20917,7630,21375,20101,11743,23312,11058,21366,LEE COUNTY
2508,4722,4742,4742,4742,3342,3342,3338,1869,1400,1400,1384,639,1400,3342,11854,10901,Hertford,,,,,,25,10,22610,3903,10336,10804,10923,4077,11154,11695,11890,25,10,51,25,12,23,10,10,19299,4836,23677,20898,2904,612,3359,3298,8480,8372,3453,8225,623,2687,3024,3067,7770,3270,7833,7639,3359,8470,3067,7824,HERTFORD COUNTY
