At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
41252,135521,138375,138375,138383,38979,38979,37885,16107,99396,99396,97636,25145,99397,38986,240222,227962,Missing,,,,,,41462,48612,,43503,208944,220467,229565,48908,218649,230937,242079,41449,48612,43209,41307,9966,49972,48515,9818,,,,,85960,7441,97683,92901,101187,96587,31501,91382,8107,84648,91827,95967,80028,25578,83626,75781,97667,101093,95964,83386,MISSING COUNTY
8717,18004,18243,18243,18253,12085,12085,11997,6515,6120,6120,5969,2187,6120,12090,44815,41864,Wilson,38,38,38,15,43,522,345,76972,12793,38981,41133,41922,13120,41376,43773,44878,522,345,566,522,266,386,345,222,63224,15337,81801,69710,11803,1839,13582,13123,30730,30128,11015,29051,1813,10948,12149,12472,28639,10758,29064,27688,13579,30714,12470,29049,WILSON COUNTY
438,815,816,816,816,740,740,739,409,76,76,76,29,76,740,2045,1939,Tyrrell,,,,,,,,3827,669,1823,1910,1940,685,1914,2007,2047,,,,,,,,,3288,810,4016,3533,167,37,177,175,1870,1832,648,1747,37,142,147,147,1763,632,1793,1681,177,1868,147,1792,TYRRELL COUNTY
10248,21990,22204,22204,22211,10937,10937,10838,5075,11222,11222,11107,5147,11222,10938,64196,58777,Wayne,45,45,45,26,51,6487,5117,115046,15831,55140,57882,58842,16505,59814,62916,64273,6448,5093,6527,6346,892,5154,5006,653,94031,20802,123131,103693,17326,3151,19936,19237,37810,37231,12462,36142,3049,16161,17858,18365,34931,12129,35323,33973,19935,37774,18361,35299,WAYNE COUNTY
2439,4660,4681,4681,4681,2405,2405,2401,1286,2276,2276,2259,1153,2276,2405,12352,11607,Montgomery,,,,,,167,137,25757,4393,11179,11533,11653,4536,11865,12247,12446,167,137,258,167,105,182,137,95,21266,5743,27173,23512,2779,521,2980,2940,9208,9140,3910,8919,488,2599,2748,2780,8648,3810,8691,8443,2980,9205,2780,8690,MONTGOMERY COUNTY
6620,12902,13003,13003,13020,7693,7693,7662,4072,5277,5277,5207,2534,5278,7694,32302,30031,Lenoir,33,33,33,14,48,413,276,52801,10276,28375,29677,30065,10531,30327,31759,32324,413,276,429,413,237,306,276,196,43423,11303,55949,47933,9105,1707,10368,10065,21527,21281,8587,20809,1668,8484,9394,9615,20007,8412,20144,19615,10368,21521,9615,20140,LENOIR COUNTY
3262,6617,6683,6683,6683,4032,4032,4020,2046,2651,2651,2597,1216,2651,4032,18073,16673,Scotland,,,,,,218,168,32530,5799,15862,16517,16712,6037,17079,17839,18121,218,168,262,218,125,207,168,99,26793,6531,34823,29381,4505,925,5146,5013,12713,12608,4987,12356,848,4095,4538,4626,11811,4852,11879,11599,5146,12709,4626,11879,SCOTLAND COUNTY
17087,42189,42964,42964,42975,20219,20219,19851,8837,22709,22709,22302,8236,22709,20221,103783,98078,Alamance,36,36,36,14,45,1747,1133,159560,26218,89987,95463,98151,27049,94543,100454,103872,1747,1133,1808,1731,784,1189,1122,654,132145,29035,169509,145046,24469,4443,27315,26304,74749,72403,21822,68343,4130,22856,24603,25395,69727,21434,71567,66009,27314,74722,25395,71550,ALAMANCE COUNTY
853,1797,1816,1816,1816,1261,1261,1246,646,555,555,551,207,555,1261,6439,5579,Camden,,,,,,1799,1321,10327,1398,5250,5490,5614,1614,6041,6321,6490,1799,1321,1841,1732,108,1354,1266,11,8407,1833,10867,9354,798,129,861,837,3788,3685,1377,3511,117,776,808,829,3361,1270,3431,3208,861,3779,829,3429,CAMDEN COUNTY
1921,4628,4675,4675,4675,3359,3359,3350,1444,1316,1316,1278,477,1316,3359,14929,13136,Greene,,,,,,3259,2247,20022,3383,12238,12905,13163,3785,13831,14604,14998,3150,2167,3324,2879,838,2273,1950,495,16884,3592,21069,18372,2465,391,2874,2808,8800,8646,2556,8487,372,2266,2587,2622,8151,2516,8268,8022,2874,8796,2622,8267,GREENE COUNTY
10988,23193,23471,23471,23481,10245,10245,10129,5514,13102,13102,12940,5388,13102,10246,65812,60860,Rowan,124,124,124,86,133,3854,3027,133830,19229,57277,59979,60953,19902,61643,64624,65915,3854,3027,3937,3854,1647,3103,3027,1483,110729,25371,142088,122048,20185,3473,21864,21393,40114,39377,14782,37604,3336,18569,19644,20030,37308,14410,37820,35681,21864,40094,20028,37805,ROWAN COUNTY
2253,3770,3793,3793,3793,3198,3198,3183,2017,595,595,587,236,595,3198,9377,8652,Northampton,,,,,,143,70,18570,3817,8284,8570,8668,3974,8888,9233,9407,143,70,170,143,93,83,70,57,16132,5256,19483,17363,1358,332,1512,1493,7725,7597,3549,7387,307,1270,1383,1393,7117,3453,7192,6944,1512,7722,1393,7189,NORTHAMPTON COUNTY
6193,12448,12602,12602,12612,5731,5731,5661,2896,6871,6871,6787,3297,6871,5731,33708,31312,Wilkes,0,0,0,0,10,245,184,64946,10666,29612,30893,31355,11064,31794,33166,33791,245,184,318,245,181,218,184,160,54628,15162,68412,59783,9938,2099,10568,10481,22905,22440,8784,21611,1969,9335,9862,9930,20847,8537,21207,20093,10568,22895,9930,21198,WILKES COUNTY
8548,19062,19379,19379,19381,6902,6902,6865,3465,12477,12477,12197,5083,12477,6904,44444,42087,Lincoln,,,,,,371,239,81663,13166,39335,41249,42123,13413,41309,43428,44473,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14939,2243,17013,16469,27068,26588,10932,25999,2217,13942,15334,15816,25676,10750,26035,25154,17013,27060,15816,26032,LINCOLN COUNTY
9071,17371,17567,17567,17567,10310,10310,10218,6121,7257,7257,7153,2950,7257,10310,40440,38247,Caldwell,,,,,,319,202,78015,13545,36410,37835,38272,13837,38308,39888,40462,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10500,1472,11432,11222,28702,28347,12180,27489,1404,9551,10166,10317,27467,11992,27736,26657,11432,28689,10317,27728,CALDWELL COUNTY
1750,3321,3368,3368,3368,2258,2258,2231,1233,1110,1110,1090,517,1110,2258,9286,8817,Polk,,,,,,128,100,19940,4111,8374,8701,8839,4238,8785,9143,9342,128,100,180,128,98,118,100,88,17478,6644,20724,18752,1677,762,1830,1787,7332,7228,3378,6980,749,1600,1706,1748,6895,3274,6973,6674,1830,7328,1748,6969,POLK COUNTY
7373,15219,15402,15402,15415,8381,8381,8264,4230,7021,7021,6955,3143,7021,8381,37827,35676,Surry,0,0,0,0,13,297,222,67979,12240,33619,35207,35698,12601,35485,37206,37893,297,222,338,297,211,229,222,179,56811,14964,71783,62223,11171,2315,11843,11759,25712,25150,10075,24017,2173,10317,10877,10934,24108,9888,24535,23080,11842,25688,10933,24521,SURRY COUNTY
6007,9821,9887,9887,9889,7385,7385,7339,4601,2502,2502,2482,1406,2502,7387,21884,20819,Macon,,,,,,441,351,34121,9017,19875,20561,20882,9244,20839,21589,21964,441,351,511,441,261,407,351,238,29260,10350,35858,31614,2956,865,3094,3068,18359,18080,8118,17442,834,2724,2844,2864,17366,7945,17611,16800,3094,18349,2864,17604,MACON COUNTY
1771,2752,2774,2774,2774,2342,2342,2322,1535,432,432,430,236,432,2342,5390,5093,Clay,,,,,,76,39,10740,2562,4932,5042,5181,2616,5198,5322,5526,76,39,212,76,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4291,4224,2266,4103,323,974,977,978,4026,2216,4076,3919,1023,4291,978,4076,CLAY COUNTY
3990,7720,7810,7810,7810,3766,3766,3729,2127,4044,4044,3991,1863,4044,3766,19213,18167,Yadkin,,,,,,149,102,35700,6323,17195,17925,18192,6461,18088,18908,19243,149,102,171,149,105,120,102,87,29851,7711,37667,32660,4928,852,5380,5306,13692,13453,5504,13011,859,4595,4935,5002,12888,5377,13070,12498,5380,13684,5002,13063,YADKIN COUNTY
15125,37318,38203,38203,38208,38203,38203,37318,15125,,,,,,38208,110885,101163,Out of State,,,,,,,,,37585,96292,98887,101217,39976,104879,107875,110958,,,,,,,,,,,,,,,,,110958,107875,39976,104879,,,,,98887,37585,101217,96292,,110885,,101163,OUT OF STATE
10815,24958,25347,25347,25349,8206,8206,8084,3952,16983,16983,16716,6813,16983,8208,130757,117165,Onslow,158,158,158,50,158,61302,52582,180787,18595,110398,115487,117206,19706,122427,128333,130808,60935,52418,61335,59077,2701,52600,50924,1980,149343,19026,197938,162055,26237,3067,30054,28902,39419,38496,13938,37113,2928,24131,26571,27426,36498,13687,37180,35343,30054,39401,27424,37159,ONSLOW COUNTY
4217,8402,8471,8471,8484,5679,5679,5658,2925,2792,2792,2744,1292,2792,5680,22917,20966,Richmond,0,0,0,0,12,376,262,42075,6912,19842,20708,21039,7103,21538,22554,22998,376,262,444,376,146,328,262,131,34516,8183,44829,38043,4803,712,5378,5298,17176,16880,6245,16359,671,4369,4821,4871,15625,6110,15840,15211,5378,17163,4871,15833,RICHMOND COUNTY
35084,91887,94297,94297,94359,56424,56424,55036,23072,37742,37742,36720,11943,37743,56443,179065,170349,Buncombe,131,131,131,69,173,6545,4188,248550,48031,156327,164937,170475,48972,163567,172799,179227,6545,4188,6622,6492,2536,4247,4155,2044,213777,53494,261191,230148,39913,8115,44547,43115,128058,123139,38321,117162,8305,39201,42359,43750,118390,37682,122478,112971,44539,127981,43749,122412,BUNCOMBE COUNTY
18177,58234,60667,60667,60682,19615,19615,18968,6410,40983,40983,39197,11724,40984,19625,136700,130237,Union,69,69,69,43,73,1202,652,226508,26783,113876,125248,130351,27356,118781,130707,136826,1202,652,1255,1162,565,727,633,412,176616,31234,239859,202043,42080,4551,52777,49321,82794,80184,22240,75539,4564,40349,47401,50380,77195,21807,79244,72894,52763,82735,50379,79206,UNION COUNTY
15469,50146,51763,51763,51803,19254,19254,18774,6505,32421,32421,31284,8928,32424,19258,125485,117350,Cabarrus,88,88,88,36,121,3738,2361,202607,24732,103569,112644,117431,25540,109950,119653,125612,3738,2361,3809,3645,1119,2408,2296,880,161462,29064,216453,181104,39288,4511,47285,44576,74518,71339,19910,67017,4444,37672,42858,45215,67425,19408,69808,63601,47274,74473,45211,69778,CABARRUS COUNTY
1700,2798,2809,2809,2810,1853,1853,1848,1213,956,956,950,487,956,1854,6344,5707,Washington,,,,,,55,28,10985,2398,5421,5654,5727,2628,5998,6259,6356,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1737,478,1802,1798,4498,4406,2117,4206,410,1537,1597,1603,4029,1972,4086,3856,1802,4487,1603,4076,WASHINGTON COUNTY
8797,21166,21529,21529,21563,10526,10526,10404,5123,10985,10985,10744,3674,10986,10528,62867,56835,Harnett,18,18,18,0,49,7034,4865,126086,13694,51684,55598,56902,14360,56530,60991,62972,6877,4802,7102,6054,855,4911,4145,581,100990,17458,135976,112079,17447,2012,20225,19386,35645,34728,11493,33029,1935,16274,18028,18631,32768,11178,33360,31265,20224,35609,18630,33340,HARNETT COUNTY
8852,18326,18552,18552,18553,10087,10087,9994,5088,8465,8465,8332,3764,8465,10088,43508,40925,Burke,,,,,,659,373,86176,13228,38464,40396,41020,13627,40713,42802,43599,659,373,730,659,327,454,373,261,73860,18720,90485,79893,10285,1736,11396,11163,31473,30980,11564,29769,1622,9446,10275,10425,29748,11345,30141,28645,11390,31459,10425,30127,BURKE COUNTY
6287,16488,16775,16775,16809,8430,8430,8274,3674,7054,7054,6923,2432,7054,8431,39337,36880,Granville,1291,1291,1291,181,1324,4941,4420,57336,8919,34222,36135,36941,9110,36219,38335,39450,4941,4420,5035,4941,571,4462,4420,516,48058,10674,60443,52711,9404,1235,10635,10327,23780,23067,7304,21874,1295,8926,9762,10011,21953,7108,22468,20876,10632,23764,10008,22452,GRANVILLE COUNTY
19246,46246,47012,47012,47038,21311,21311,21110,9910,25603,25603,25038,9273,25603,21315,118504,109830,Gaston,98,98,98,63,120,1750,1057,211171,30904,101956,107539,109927,32193,109408,115579,118606,1750,1057,1797,1721,892,1110,1044,667,174276,36651,224529,191721,36516,5454,41741,40425,75068,73404,25847,71171,5259,34116,37760,38834,68722,24978,69983,66796,41740,75014,38834,69939,GASTON COUNTY
5087,9765,9859,9859,9868,6691,6691,6657,3682,3135,3135,3075,1385,3135,6691,25880,23727,Edgecombe,33,33,33,20,42,734,440,48532,7999,22373,23419,23776,8369,24210,25399,25947,734,440,792,720,345,485,430,213,39904,10509,51472,43948,6302,1167,7185,6998,17970,17667,6857,17188,1100,5793,6426,6554,16553,6686,16737,16150,7185,17961,6554,16733,EDGECOMBE COUNTY
5983,15719,16091,16091,16094,11313,11313,11002,4490,4778,4778,4717,1493,4778,11316,33256,31094,Watauga,,,,,,129,54,54308,7686,28967,30210,31162,8107,31067,32253,33369,129,54,207,129,73,89,54,54,49022,9229,56177,51530,4486,666,4687,4666,28475,27458,7368,26452,628,4109,4269,4286,25887,7004,26787,24804,4687,28440,4286,26754,WATAUGA COUNTY
2595,6971,7067,7067,7099,3886,3886,3844,1746,3120,3120,3066,849,3120,3887,25619,21934,Hoke,61,61,61,0,92,6079,4237,50664,4254,19871,21456,21982,4522,22954,24844,25711,5996,4194,6150,5464,511,4264,3757,404,40282,5854,55234,44624,5805,593,6738,6507,12823,12341,3418,11685,562,5470,6106,6274,11156,3288,11444,10644,6738,12802,6274,11423,HOKE COUNTY
2099,4063,4086,4086,4086,2992,2992,2979,1585,1094,1094,1084,514,1094,2992,10835,9884,Bertie,,,,,,59,25,18126,3579,9461,9815,9920,3831,10312,10712,10879,59,25,98,59,19,59,25,15,15647,4479,18947,16854,1842,351,2025,1992,8756,8661,3461,8411,335,1712,1841,1865,7949,3229,7996,7724,2025,8751,1865,7994,BERTIE COUNTY
4939,10353,10435,10435,10450,5518,5518,5481,2666,4917,4917,4872,2273,4917,5518,23079,21811,Person,0,0,0,0,15,392,284,37405,7132,20421,21412,21827,7261,21479,22553,23094,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5475,1093,5969,5818,16733,16343,5967,15612,1062,5087,5387,5496,15741,5890,16039,15050,5968,16719,5496,16031,PERSON COUNTY
6837,11733,11810,11810,11810,7990,7990,7958,4795,3770,3770,3725,2006,3770,7990,26826,25093,Beaufort,50,50,50,36,50,554,333,44735,10277,23987,24854,25198,10688,25477,26478,26902,554,333,619,554,325,430,333,224,37669,11538,46994,41131,4813,915,5467,5376,20816,20548,9448,20110,878,4430,4903,4966,19618,9175,19802,19224,5467,20805,4966,19794,BEAUFORT COUNTY
4736,10312,10492,10492,10515,6046,6046,5957,2892,3744,3744,3653,1594,3744,6048,24905,22876,Jackson,702,702,702,250,723,3805,2771,42001,6868,21248,22284,22925,7128,22964,24119,25011,3547,2598,3896,3188,653,2805,2306,545,36721,8759,43938,39175,3239,557,3631,3577,17484,16995,5918,16537,526,2985,3306,3355,16380,5797,16765,15957,3631,17469,3355,16750,JACKSON COUNTY
16993,37113,37814,37814,37841,12029,12029,11795,6137,25785,25785,25318,10856,25785,12033,88937,84379,Catawba,0,0,0,0,23,986,615,150636,26624,78131,82708,84469,27180,82026,86897,89020,986,615,1047,986,433,687,603,351,124631,29156,159551,137151,28780,4242,32054,31199,55919,54712,22505,52260,4072,26814,29088,29796,53005,22201,53986,50714,32053,55898,29795,53969,CATAWBA COUNTY
101319,400327,417386,417386,417509,160249,160249,151643,42402,256882,256882,248429,58851,256895,160332,836833,799312,Wake,255,255,255,66,282,11006,7413,1044525,137179,697689,759275,799623,140187,726126,790458,837367,11006,7413,11081,10878,3271,7455,7324,2748,849055,133864,1111761,941934,230401,22169,275113,259198,551173,520254,114747,484847,22368,224842,252590,266259,499272,112063,525909,465523,275085,550742,266246,525653,WAKE COUNTY
10509,20983,21289,21289,21299,11491,11491,11379,5927,9798,9798,9604,4582,9798,11491,51603,48226,Cleveland,0,0,0,0,10,588,369,92365,15966,45048,47473,48303,16403,47930,50611,51681,588,369,657,588,326,439,369,285,76504,18575,97947,84044,14002,2542,15438,15283,35586,34740,13535,33340,2460,12835,14010,14118,33094,13221,33746,31844,15438,35577,14118,33739,CLEVELAND COUNTY
6044,12368,12504,12504,12526,7467,7467,7402,3880,5037,5037,4966,2164,5037,7468,34812,31911,Sampson,0,0,0,0,21,543,365,59389,9149,30008,31604,31969,9455,32484,34280,34889,543,365,606,543,237,414,365,204,48081,11637,63531,53473,7993,1286,8803,8633,25480,25104,7932,23948,1235,7446,8040,8145,23199,7710,23410,22197,8803,25466,8145,23401,SAMPSON COUNTY
4499,9268,9339,9339,9359,6191,6191,6177,2945,3148,3148,3091,1554,3148,6191,25433,23488,Columbus,0,0,0,0,20,373,273,52603,7481,22149,23217,23538,7788,23806,25001,25518,373,273,445,373,228,311,273,199,44013,11419,55508,48224,6045,1196,7136,6935,17937,17693,6364,17388,1119,5494,6353,6475,16591,6163,16752,16382,7136,17924,6473,16742,COLUMBUS COUNTY
2626,5168,5207,5207,5209,4205,4205,4177,2212,1002,1002,991,414,1002,4207,11276,10500,Caswell,,,,,,126,69,21496,4033,10068,10383,10522,4233,10759,11117,11349,126,69,189,126,69,84,69,58,18383,5005,22604,19944,1610,382,1715,1698,9445,9293,3782,9023,272,1341,1414,1433,8900,3703,9005,8658,1715,9435,1433,8998,CASWELL COUNTY
2653,4784,4847,4847,4847,4469,4469,4427,2522,378,378,357,131,378,4469,9509,8948,Yancey,,,,,,133,105,17212,3771,8542,8833,8976,3883,9026,9351,9553,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,147,1051,1049,8327,8169,3621,7999,153,820,968,970,7760,3513,7874,7617,1051,8325,970,7873,YANCEY COUNTY
6019,13624,13831,13831,13869,6463,6463,6377,3241,7368,7368,7247,2778,7368,6464,35783,33002,Lee,0,0,0,0,37,646,449,57893,9215,30278,32285,33031,9484,32512,34763,35820,646,449,663,646,248,469,449,215,47136,10404,61779,52144,10176,1364,11765,11446,23392,22671,7872,21690,1358,9691,10877,11119,20959,7642,21443,20138,11765,23372,11119,21434,LEE COUNTY
2552,4842,4875,4875,4875,3438,3438,3433,1908,1437,1437,1409,644,1437,3438,11884,10951,Hertford,,,,,,25,10,22610,3910,10371,10839,10983,4083,11181,11718,11944,25,10,75,25,12,33,10,10,19299,4836,23677,20898,2916,613,3370,3307,8499,8386,3458,8240,623,2706,3041,3094,7788,3277,7856,7655,3370,8489,3094,7847,HERTFORD COUNTY
