First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
,0.003885381253035454,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.005568445475638051
0.021492170709241632,0.006952721493841876,Missing or Undisclosed,0.005833589192508443,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.0036405441655489555
0.0010109519797809603,0.00038204393505253105,Missing or Undisclosed,0.00016849199663016007,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00011256190904997747
0.07924961715160796,0.1148723640399556,Missing or Undisclosed,0.03349923430321593,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13534416086620263
0.009533898305084746,0.004322766570605187,Missing or Undisclosed,0.005296610169491525,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.003937007874015748
,0.027675857008072124,Missing or Undisclosed,,Wilkes ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001386138613861386
,,Missing or Undisclosed,,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.14712249364168686,0.645223210811652,Female,0.09350564854793872,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.628938574156588
0.0005244755244755245,0.0001905608842025027,Missing or Undisclosed,0.00017482517482517483,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00010536297545042672
0.14084044648719632,0.044512464008715724,Missing or Undisclosed,0.09758699934340118,Cumberland ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.0473026734563972
,,Missing or Undisclosed,,Avery ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.18409852736243457,0.9768185451638689,Missing or Undisclosed,0.12259425257052466,Currituck ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9836808703535811
0.544931592039801,0.34275376491296694,Missing or Undisclosed,0.2980410447761194,Granville ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.33040330920372285
,0.003277595689128382,Missing or Undisclosed,,Henderson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013365410318096765
0.023901884722385486,0.0359606201733184,Missing or Undisclosed,0.012186042866658829,Onslow ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.03432292241474451
,,Missing or Undisclosed,,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,
0.4959485224022879,0.3232872456113096,Missing or Undisclosed,0.3174451858913251,Edgecombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.40808823529411764
0.1755015129440771,0.15211267605633802,Missing or Undisclosed,0.10123650491239868,Orange ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13225318432482552
0.04396512161541992,0.12170488471066505,Missing or Undisclosed,0.025011473152822396,Rowan ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11484564324096513
,0.0021945866861741038,Missing or Undisclosed,,Hyde ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0024154589371980675
,0.00038909496511115146,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,7.95671546785487e-05
0.06485771012574454,0.11756238003838772,Missing or Undisclosed,0.027796161482461945,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10758196721311475
,6.958458005705935e-05,Missing or Undisclosed,,Union ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.007708779443254819,Missing or Undisclosed,,Chatham ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004712091226086137
0.10189421894218942,0.14848645625708018,Missing or Undisclosed,0.04900369003690037,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12044404672648559
0.20041292273692168,0.9770343067762971,Missing or Undisclosed,0.07633254819855186,Macon ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9802091112770726
,0.01722312416178443,Missing or Undisclosed,,Nash ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00271370420624152
,0.0511585916340656,Missing or Undisclosed,,Duplin ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.0675422138836773
,0.00963754452126545,Missing or Undisclosed,,Hoke ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0033027522935779813
,0.004940607589614212,Missing or Undisclosed,,Watauga ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.007177033492822967
,,Missing or Undisclosed,,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.013193003261191818,Missing or Undisclosed,,Columbus ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008285004142502072
0.15127838920160183,0.9859463405730973,Missing or Undisclosed,0.08941723375059508,Alexander ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9931570762052877
0.07512485389437892,0.166274694261524,Missing or Undisclosed,0.051004144086707046,Rutherford ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.20969855832241152
,0.003082681933281955,Missing or Undisclosed,,Franklin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0028571428571428576
,,Missing or Undisclosed,,Wake ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0016778523489932886,0.0001948178453146308,Missing or Undisclosed,0.0008389261744966443,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00014035087719298245
0.03666474417071764,0.024720848841731015,Missing or Undisclosed,0.020186207464777128,Henderson ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.02183017018622472
,0.005079447772857515,Missing or Undisclosed,,Richmond ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005103342689461597
0.6377712394262597,0.3116306652769292,Missing or Undisclosed,0.4041927179109967,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.29701899948650035
0.5268135627326693,0.4021196528684433,Missing or Undisclosed,0.3696548948586377,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3933618843683084
0.5388435224012359,0.4117200674536256,Missing or Undisclosed,0.3145001103509159,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4395434916718075
,0.00010483279169724291,Missing or Undisclosed,,Wilkes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.002518705089265871,Missing or Undisclosed,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007484096295372333
,0.00021401819154628142,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00017473353136466887
0.0979381443298969,0.3999407056033205,Male,0.051836793959634093,Columbus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3943661971830986
,,Missing or Undisclosed,,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.6216101694915255,0.4473924977127173,Missing or Undisclosed,0.45932203389830506,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4556536359815049
,0.002638522427440633,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001136040897472309
0.3313112459169389,0.4118329466357309,Missing or Undisclosed,0.1245916938870742,Clay ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2680722891566265
0.4865174985656913,0.34234961647153817,Missing or Undisclosed,0.3518837253777013,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3341202106410024
,0.009227780475959204,Missing or Undisclosed,,Orange ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003416133912449368
0.03638644918444166,0.01424361493123772,Missing or Undisclosed,0.011292346298619825,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.007894736842105263
0.5314553990610329,0.2754704737183647,Missing or Undisclosed,0.4275430359937402,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3545289384894887
0.06553911205073996,0.1042267050912584,Missing or Undisclosed,0.028994261552401087,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.07559055118110236
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.2348896706108091,0.9646492284119513,Missing or Undisclosed,0.15763244856625094,Pasquotank ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.980603448275862
0.08905004848842603,0.09088952962947024,Missing or Undisclosed,0.04266981490070414,Iredell ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.07108239095315023
,0.0008952551477170994,Missing or Undisclosed,,Swain ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0018552875695732837
0.5463422991262635,0.2827879755254057,Missing or Undisclosed,0.4523727942436183,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.35421557448521024
,,Missing or Undisclosed,,Transylvania ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.42426682001150084,0.3271260086902545,Missing or Undisclosed,0.2590569292696952,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.30216647662485746
,0.0004476275738585497,Missing or Undisclosed,,Swain ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.10649350649350649,0.005390481199053379,Missing or Undisclosed,0.05194805194805195,Moore ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.004724409448818898
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.02849156004730674,Missing or Undisclosed,,Buncombe ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.027572144155326037
0.3858764186633039,0.3604240282685512,Missing or Undisclosed,0.21991337244366468,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3156776326145128
0.02702702702702703,0.0016284338714245257,Missing or Undisclosed,0.0199764982373678,Burke ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.0018396277459149443
,0.8153690396819517,Missing or Undisclosed,,Missing  / Out of State,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8432081826119496
0.17819336626676077,0.908273381294964,Missing or Undisclosed,0.1190308162785227,Currituck ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9174977334542157
0.0015212017493820118,0.0003547042653187905,Missing or Undisclosed,0.0009507510933637574,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00033536789858474745
0.01878612716763006,0.01101150561163267,Missing or Undisclosed,0.008670520231213872,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01085481682496608
,0.03097667638483965,Missing or Undisclosed,,Lincoln ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.03135433299462912
0.12810886907555138,0.18421052631578946,Missing or Undisclosed,0.07156264664476772,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15803108808290156
0.06373626373626373,0.12719298245614036,Missing or Undisclosed,0.041025641025641026,Tyrrell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11764705882352941
,0.00034277096044423114,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003342245989304813
0.1646944100361068,0.9585826046939715,Missing or Undisclosed,0.06375352502437867,Jackson ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.962211614956245
,0.00034415016418830747,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003144121701695407
0.15219732730536534,0.8109103790294013,Missing or Undisclosed,0.09202845555481684,Cleveland ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8767418292373954
,0.5831049213521989,Female,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.573364932851025
0.16221653255303584,0.41007859454461393,Male,0.09893928310168251,Washington ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.40707298720842733
,0.0008148751759389585,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008315662550413703
0.07690066996795805,0.0892193308550186,Missing or Undisclosed,0.038450334983979026,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09523809523809525
0.5138015149569907,0.2642281790571768,Missing or Undisclosed,0.38567210168185906,Robeson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3452079981613422
0.1718927191761246,0.6839074135211475,Missing or Undisclosed,0.13936549791173028,Pitt ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7021879500162587
0.12315627659979927,0.6787089547013934,Missing or Undisclosed,0.06720617941127895,Wayne ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7611510791366906
0.10292547512278453,0.21226467026312892,Missing or Undisclosed,0.04532351057014734,Franklin ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.16171428571428573
0.13856744619631955,0.3804917669644835,Male,0.09464607441535276,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3922799717650555
0.025156529516994635,0.017738184398281367,Missing or Undisclosed,0.01391994633273703,Alamance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.017953709712308023
0.0987589582240867,0.13555662188099807,Missing or Undisclosed,0.040727145603915396,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11936475409836067
0.08049356343807972,0.3693764187934237,Male,0.054803530271516104,Mecklenburg ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3844647176359239
0.045655375552282766,0.013823857302118171,Missing or Undisclosed,0.013254786450662739,Cherokee ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.007996446023989337
,0.0005720823798627002,Missing or Undisclosed,,Polk ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004784688995215311
,0.0004768717215069146,Missing or Undisclosed,,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004645329121568263
0.12026807338840782,0.38449299957573185,Male,0.07790053415613284,Lee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.39336572290165855
,0.002101241642788921,Missing or Undisclosed,,Randolph ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005628095452498874
0.16830109020949124,0.8091078425075471,Missing or Undisclosed,0.10713713125267209,Craven ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8596698113207547
0.0005945303210463733,0.00020951183741881418,Missing or Undisclosed,0.0005945303210463733,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003669724770642202
0.19430130342528038,0.2561950439648281,Missing or Undisclosed,0.12185510760836617,Currituck ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.242973708068903
0.10515253608629803,0.40004703668861713,Male,0.05486353661175161,Rutherford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38772389689820885
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0009597586892438473,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0011140819964349374
0.06603131381892444,0.013751063226538135,Missing or Undisclosed,0.01906058543226685,Macon ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.010455563853622106
0.12038664323374342,0.1745964316057774,Missing or Undisclosed,0.07166569029486429,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15885726652959636
0.06211296094600902,0.03586960428422528,Missing or Undisclosed,0.039769721487474714,Durham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.034539607037647635
,0.032835419189880234,Missing or Undisclosed,,Davie ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010895224260032686
,0.003690642171737882,Missing or Undisclosed,,Carteret ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005149993562508046
,0.004269594388533089,Missing or Undisclosed,,Avery ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.4808758314855876,0.38684503901895206,Missing or Undisclosed,0.33592017738359203,Cherokee ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.538427365615282
0.11936721592390696,0.37892703693484175,Male,0.06603504153576795,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38344509337371113
0.12302521008403361,0.17813108371187542,Missing or Undisclosed,0.06801120448179272,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15753957954840384
,0.019918818261706488,Missing or Undisclosed,,Catawba ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.019905850706119704
0.1478394703217563,0.9291841576930095,Missing or Undisclosed,0.08749564409339064,Alexander ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9371695178849144
,0.007803790412486065,Missing or Undisclosed,,Cherokee ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.009329187027987561
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.17031872509960158,1.0,Missing or Undisclosed,0.11852589641434264,Tyrrell ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,1.0
,0.0006910850034554251,Missing or Undisclosed,,Bertie ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004438526409232135
0.1768226047117668,0.6169569202566453,Female,0.0985453488290636,Wake ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.615789531282489
,,Missing or Undisclosed,,Iredell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.11275415896487985,0.00596518677879914,Missing or Undisclosed,0.05545286506469501,Granville ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.005170630816959669
0.08895179386654974,0.8132405824441431,Missing or Undisclosed,0.04881870470196797,Onslow ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8355589890740536
0.10678196335685651,0.2359789134573144,Missing or Undisclosed,0.07327800417453534,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.24299604482531312
0.1299080098721113,0.16065482796892344,Missing or Undisclosed,0.03971281130805474,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1368909512761021
,,Missing or Undisclosed,,Buncombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0015075376884422112,Missing or Undisclosed,,Camden ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0018867924528301887
