First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
,0.011703044227455484,Missing or Undisclosed,,Brunswick ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002690160737104042
0.5240564996689473,0.44449644327967053,Missing or Undisclosed,0.27378062237916573,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4179582210242588
,0.00011346873936230569,Missing or Undisclosed,,Wilkes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0026496646518175044,Missing or Undisclosed,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006848593404277738
,0.00023744509082274725,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.09100479163641643,0.404681194511703,Male,0.046065050094380715,Columbus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.39010144482016595
,,Missing or Undisclosed,,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.6161016949152542,0.4531006544094734,Missing or Undisclosed,0.451271186440678,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4557124518613608
,0.00282539084573366,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0012391573729863693
0.4637598011091987,0.3526759744037231,Missing or Undisclosed,0.32491872250908393,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3234958111195735
0.21418572095193653,0.3269230769230769,Missing or Undisclosed,0.10405972935137657,Clay ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2539863325740319
0.03262233375156838,0.012974051896207584,Missing or Undisclosed,0.010037641154328732,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.007359705611775529
0.5076682316118936,0.2903168068730983,Missing or Undisclosed,0.40219092331768386,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3680893726725867
0.04983388704318937,0.0949367088607595,Missing or Undisclosed,0.02778616732105104,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.07371794871794872
,0.009038762384842691,Missing or Undisclosed,,Edgecombe ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007748934521503292
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.23078563052979426,0.9653327388251032,Missing or Undisclosed,0.12517322247095192,Pasquotank ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9834589614740369
0.076485221571025,0.08645917735093656,Missing or Undisclosed,0.033140785090863094,Iredell ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.06444735979009511
,0.0009324009324009324,Missing or Undisclosed,,Swain ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0020768431983385254
0.5325509679629947,0.2980202291357078,Missing or Undisclosed,0.44012335103649136,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3813553031989906
,,Missing or Undisclosed,,Transylvania ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.40373778033352503,0.33656104692967737,Missing or Undisclosed,0.20816561242093157,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2686855191865212
0.08571428571428572,0.004885752356511869,Missing or Undisclosed,0.05194805194805195,Moore ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.005192107995846313
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.029414336938460194,Missing or Undisclosed,,Buncombe ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.02782170389405021
0.36871539009814136,0.38095507845691945,Missing or Undisclosed,0.19134820987992762,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.29327731092436976
0.024676850763807285,0.001550044286979628,Missing or Undisclosed,0.01880141010575793,Burke ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.0019595835884874463
0.17642907551164433,0.9090909090909092,Missing or Undisclosed,0.11048380773151416,Currituck ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.918813172481252
,0.8199884077171483,Missing or Undisclosed,,Missing  / Out of State,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8509640712253714
0.015775529865125242,0.01049427221020588,Missing or Undisclosed,0.008911368015414258,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012561534544219996
0.0019015021867275148,0.0004793634053976319,Missing or Undisclosed,0.0009507510933637574,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003711125955614934
,0.03277319695230143,Missing or Undisclosed,,Lincoln ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.03222094361334868
0.11708118254340685,0.1762005649717514,Missing or Undisclosed,0.05419990614734866,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1528788881535407
0.05714285714285714,0.12225705329153605,Missing or Undisclosed,0.035164835164835165,Tyrrell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13370473537604458
,0.0003686771862557145,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00036040365209034117
0.14579764383417232,0.9602499566047561,Missing or Undisclosed,0.0629365100282002,Jackson ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9640694388373032
,0.00028938441504155885,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002650644990280968
0.13004454491057776,0.8123598305507101,Missing or Undisclosed,0.0750482015823416,Cleveland ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8785803237858032
,0.0003464203233256351,Missing or Undisclosed,,Watauga ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00019900497512437813
,0.5759156523419171,Female,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5812875355600042
0.1541697147037308,0.4128305582761998,Male,0.06931236283833211,Washington ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4079655543595264
,0.0008556208771494025,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010009482667790537
0.0742790562190504,0.08691206543967281,Missing or Undisclosed,0.036411302068161955,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09238728750923873
0.49711131082295545,0.28279287174992696,Missing or Undisclosed,0.37360380023109513,Robeson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.34954954954954953
0.15993472428385716,0.6815574414584316,Missing or Undisclosed,0.12838479481482165,Pitt ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.723113672950096
0.1038075032078564,0.6912274765248287,Missing or Undisclosed,0.06046015270666853,Wayne ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7738211382113822
0.08162502669229127,0.1958247950819672,Missing or Undisclosed,0.04099935938500961,Franklin ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.15571776155717762
0.12947841130123786,0.38582761291701173,Male,0.08769036329248944,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.39183722513718106
0.02051654740608229,0.016128323445396615,Missing or Undisclosed,0.013472719141323792,Alamance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01969758888434818
0.0662471595874847,0.10797720797720797,Missing or Undisclosed,0.03932878867330886,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12057877813504822
0.07397080592875747,0.3768196179876099,Male,0.04131579440478198,Mecklenburg ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.37419387685832595
0.030191458026509573,0.01091005854177754,Missing or Undisclosed,0.011045655375552283,Cherokee ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.007285089849441476
,0.0006640106241699867,Missing or Undisclosed,,Polk ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005353319057815845
,0.00055005500550055,Missing or Undisclosed,,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00046736251752609444
0.10878869314223151,0.3840927726367577,Male,0.059022593809097246,Lee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38200558299334336
,0.0012396995551666303,Missing or Undisclosed,,Randolph ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001287664177182591
0.15115968362548096,0.8231955762514552,Missing or Undisclosed,0.10155247969217614,Craven ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.863848164564155
0.0005945303210463733,0.00022691173133651012,Missing or Undisclosed,0.0005945303210463733,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004152823920265781
0.1933919369505911,0.2577777777777778,Missing or Undisclosed,0.1098817823582904,Currituck ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.2363873492011738
0.08982165486971842,0.395159097090019,Male,0.04908354712082342,Rutherford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3939469114363681
,0.00340522133938706,Missing or Undisclosed,,Chatham ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00020383204239706482
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.00020202020202020202,Missing or Undisclosed,,Currituck ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0011060315587671436,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001201345506967804
0.051735874744724304,0.012713282034125126,Missing or Undisclosed,0.018379850238257316,Macon ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.010727056019070322
0.10930482327670377,0.16526424564511366,Missing or Undisclosed,0.06854130052724078,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17195345988977342
0.053866500700171155,0.034311199207135774,Missing or Undisclosed,0.03840049789948654,Durham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03656187964801043
,0.00012807377049180329,Missing or Undisclosed,,Franklin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00020275750202757503
,0.0008480964945344893,Missing or Undisclosed,,Carteret ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002773540424351685
,0.011753183153770812,Missing or Undisclosed,,Yadkin ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002963841138114997
0.4398558758314856,0.422299095263438,Missing or Undisclosed,0.3137472283813747,Cherokee ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.5497814473045168
0.10882495374566947,0.38514612173148755,Male,0.05766580159686092,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.37956681651001223
,0.015545505935556812,Missing or Undisclosed,,Martin ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005260389268805891
0.10240896358543418,0.16359405763379273,Missing or Undisclosed,0.06184873949579832,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15812088226869092
0.13453943547450342,0.9336960902861748,Missing or Undisclosed,0.0850853757695435,Alexander ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9376
,0.019861585134622675,Missing or Undisclosed,,Catawba ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.019852485007237887
,0.008249068653539117,Missing or Undisclosed,,Cherokee ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.009713453132588635
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.15886454183266932,1.0,Missing or Undisclosed,0.08939243027888447,Tyrrell ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,1.0
,0.0007075471698113208,Missing or Undisclosed,,Bertie ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.15770163013401145,0.6141354757747709,Female,0.08784825112610246,Wake ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6160695643630022
,,Missing or Undisclosed,,Iredell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.10351201478743069,0.005955546102307774,Missing or Undisclosed,0.053604436229205174,Granville ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.0052261668769147595
0.07732583632096154,0.8230610844200412,Missing or Undisclosed,0.048199685331820175,Onslow ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8381924198250729
0.09226220057648345,0.2243052758759565,Missing or Undisclosed,0.0698820528111851,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.25910570603771266
0.09737491586268791,0.13617822403514276,Missing or Undisclosed,0.03298182634058784,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15123456790123457
,0.003646175162254795,Missing or Undisclosed,,Randolph ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003862992531547772
,,Missing or Undisclosed,,Buncombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0015471892728210418,Missing or Undisclosed,,Camden ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0019665683382497543
