First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.1589519134086473,0.6414148646713447,Female,0.1024782634411782,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6333065282549893
0.16053841103086014,0.04668480595732493,Missing or Undisclosed,0.10382468811556139,Cumberland ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.04623876014328533
,,Missing or Undisclosed,,Avery ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.18658430944220555,0.9753888560740304,Missing or Undisclosed,0.12428910398855034,Currituck ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9821428571428571
0.5680970149253731,0.3228770875673765,Missing or Undisclosed,0.3568097014925373,Granville ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3477799666616154
,0.005043954460296873,Missing or Undisclosed,,Henderson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0014817253868949622
0.029505113435993886,0.03936431596006064,Missing or Undisclosed,0.014027663492809843,Onslow ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.03290743634525232
0.000407000407000407,0.0002452182442373713,Missing or Undisclosed,0.0,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,0.0
0.5166825548141086,0.29440521455730584,Missing or Undisclosed,0.36677788369876074,Edgecombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.38863636363636367
0.2281743808136277,0.17174671015633788,Missing or Undisclosed,0.11042623930666069,Orange ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1301170877718109
0.05474988526847178,0.13901998485113326,Missing or Undisclosed,0.02762735199632859,Rowan ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10468654899573951
,0.0020161290322580645,Missing or Undisclosed,,Hyde ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002183406113537118
0.08206485771012574,0.1348412353197042,Missing or Undisclosed,0.04090006618133686,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.125814332247557
,0.0005250847295813643,Missing or Undisclosed,,Cumberland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,7.310475911981869e-05
,9.220555692156381e-05,Missing or Undisclosed,,Union ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.012534583027497036,Missing or Undisclosed,,Chatham ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008392077878482712
0.13873554735547355,0.1726675974232738,Missing or Undisclosed,0.0538450184501845,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11597151576805698
0.25226089737997615,0.9729699416778824,Missing or Undisclosed,0.08683009101747652,Macon ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9796587926509186
,0.028156166382875214,Missing or Undisclosed,,Nash ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0022842029333974513
,0.0597149094644921,Missing or Undisclosed,,Duplin ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.059262715818945405
,0.009527439024390244,Missing or Undisclosed,,Hoke ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.009071004066312168
,0.0041886571165284416,Missing or Undisclosed,,Watauga ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.006886126973463217
,,Missing or Undisclosed,,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.01845658367397498,Missing or Undisclosed,,Columbus ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007175316909830184
0.16766081380044245,0.980350417553627,Missing or Undisclosed,0.09274972695959002,Alexander ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9922109047333733
0.08575071724577622,0.1653688524590164,Missing or Undisclosed,0.05366060992455637,Rutherford ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.20277052800642442
,0.0032324419629738465,Missing or Undisclosed,,Franklin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002570694087403599
,,Missing or Undisclosed,,Wake ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0016778523489932886,0.00017080877957126997,Missing or Undisclosed,0.0008389261744966443,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0001292156609381057
0.05602702480019774,0.03266560983811308,Missing or Undisclosed,0.02158688308478207,Henderson ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.02156733618702667
,0.009120364814592583,Missing or Undisclosed,,Richmond ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00041373603640877123
0.6613828613460832,0.2799346201743462,Missing or Undisclosed,0.47204854726002204,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3156354515050167
0.5410001006137438,0.38008058245564424,Missing or Undisclosed,0.39551262702485157,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.39843908372187314
0.556278967115427,0.38346265023581316,Missing or Undisclosed,0.3398808210108144,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4425923264836902
,9.106638739641199e-05,Missing or Undisclosed,,Wilkes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00016455487905216388
,0.002906346245607947,Missing or Undisclosed,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.001280892103676914
,9.785693316371466e-05,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00015475085112968121
0.11808479744446058,0.40294809860027253,Male,0.06098446348192246,Columbus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4018177469504903
,,Missing or Undisclosed,,Beaufort ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.6453389830508475,0.41909741331865713,Missing or Undisclosed,0.5050847457627119,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.46435527853525516
,0.0026289845547157412,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010621348911311736
0.5190284949321093,0.32584944170968905,Missing or Undisclosed,0.40619621342512907,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.353175922846691
0.37610825944937004,0.42376445846477395,Missing or Undisclosed,0.1343910405972935,Clay ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.27093132643461904
,0.013271847936115173,Missing or Undisclosed,,Orange ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007042873492384893
0.0451693851944793,0.015164279696714408,Missing or Undisclosed,0.013801756587202008,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009046052631578948
0.57339593114241,0.2645105399942247,Missing or Undisclosed,0.4591549295774648,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3292190305206463
0.09483539716097855,0.1320992848127892,Missing or Undisclosed,0.03322259136212625,Mitchell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.08345978755690439
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.2515190278221938,0.962079510703364,Missing or Undisclosed,0.16997121842021107,Pasquotank ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9727009303034924
0.10578909642872202,0.09565383149065954,Missing or Undisclosed,0.049458194543997976,Iredell ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.07434402332361517
,0.0007760962359332558,Missing or Undisclosed,,Swain ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013840830449826991
0.5720404317286277,0.2542643923240938,Missing or Undisclosed,0.47216035634743875,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3371460028136278
,,Missing or Undisclosed,,Transylvania ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.4711903392754457,0.31198598842522085,Missing or Undisclosed,0.3057504312823462,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3252186678084287
,0.0003880481179666279,Missing or Undisclosed,,Swain ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.11255411255411256,0.005347373616881247,Missing or Undisclosed,0.06233766233766234,Moore ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.004874416085573083
,,Missing or Undisclosed,,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.02579061176682584,Missing or Undisclosed,,Buncombe ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.029128512788127565
0.4146608914962443,0.3453109305086294,Missing or Undisclosed,0.27079335489884315,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.347743434485672
0.036427732079905996,0.0019511581067472306,Missing or Undisclosed,0.021151586368977675,Burke ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.0017591868647380765
0.18054575394024935,0.9066745422327229,Missing or Undisclosed,0.12052066180506547,Currituck ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9148809523809525
,0.8056435171127402,Missing or Undisclosed,,Missing  / Out of State,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8341244725738396
0.0015212017493820118,0.0003045994517209869,Missing or Undisclosed,0.0009507510933637574,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003058291026974127
0.027938342967244702,0.014108489418632936,Missing or Undisclosed,0.00939306358381503,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009377254147631641
,0.00016431153466973383,Missing or Undisclosed,,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.030022732617386534,Missing or Undisclosed,,Lincoln ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.03204612496647895
0.15110276865321445,0.1954476479514416,Missing or Undisclosed,0.0999530736743313,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16951850378034222
0.10622710622710622,0.17099056603773585,Missing or Undisclosed,0.05274725274725275,Tyrrell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13284132841328414
,0.00030084235860409147,Missing or Undisclosed,,Harnett ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00039765384233025154
0.19974698890440926,0.9539332913782252,Missing or Undisclosed,0.07629865851408692,Jackson ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9614745931584191
,0.0002939231390991256,Missing or Undisclosed,,Guilford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002967107494065785
0.1847350575094741,0.7946122168840082,Missing or Undisclosed,0.10004653945881258,Cleveland ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8575336220651926
,0.5805751962868173,Female,,Missing  / Out of State,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5721066907775769
0.17538405267008048,0.4094790777113578,Male,0.1071689831748354,Washington ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4060984060984061
,0.0009326334967249382,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008288125376732972
0.09466938537722108,0.10077519379844961,Missing or Undisclosed,0.040780658316341395,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09866102889358702
0.5254846578508152,0.24463570617416772,Missing or Undisclosed,0.43779689305430736,Robeson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.32873806998939553
0.19961645906899128,0.6711407315561067,Missing or Undisclosed,0.1441689792832579,Pitt ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.6930065591207233
0.14373737502064463,0.657141197653482,Missing or Undisclosed,0.07373623162628791,Wayne ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7275006267234896
0.1209160794362588,0.22186306200411401,Missing or Undisclosed,0.0592568866111467,Franklin ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.17834190231362468
0.15759705278631805,0.3836519158593,Male,0.1106997839785592,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3926992909154504
0.04869186046511628,0.030435390313788523,Missing or Undisclosed,0.015597048300536672,Alamance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01693372177713037
0.13459185457087922,0.1674641148325359,Missing or Undisclosed,0.0529627687467226,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12337133550488599
0.09602750763580489,0.37263228311531554,Male,0.06002585867671033,Mecklenburg ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38364071856287424
0.060382916053019146,0.016609276888798864,Missing or Undisclosed,0.016200294550810016,Cherokee ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.008651199370821865
,0.000529380624669137,Missing or Undisclosed,,Polk ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004464285714285714
,0.0008679479231246125,Missing or Undisclosed,,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005318205991845417
0.13513154838923724,0.38935092247395087,Male,0.0810192097143426,Lee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3931734020286588
,0.002446211152499027,Missing or Undisclosed,,Randolph ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005964807634953773
0.20680579307396324,0.797434444387203,Missing or Undisclosed,0.12276881145788798,Craven ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8545522179856784
0.0005945303210463733,0.00019054878048780488,Missing or Undisclosed,0.0005945303210463733,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00031279324366593683
0.198696574719612,0.25812167749557,Missing or Undisclosed,0.12352227947862988,Currituck ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.2425595238095238
0.12141068834420302,0.40245901639344267,Male,0.0607671622415232,Rutherford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.3946998594659707
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0013237063778580023,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010935480664081916
0.0987066031313819,0.016262898160610138,Missing or Undisclosed,0.023825731790333562,Macon ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.011482939632545932
0.15070298769771528,0.194297583081571,Missing or Undisclosed,0.07767037687951572,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15549257232212665
0.0855453555313521,0.042792652552926524,Missing or Undisclosed,0.042601524817177536,Durham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.033666142042101124
,0.0539080321767319,Missing or Undisclosed,,Davie ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.004988360492184902
,0.007144801306477953,Missing or Undisclosed,,Carteret ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000585480093676815
,0.007705008255365987,Missing or Undisclosed,,Avery ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.5027716186252772,0.3674296131253798,Missing or Undisclosed,0.37222838137472286,Cherokee ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.5281163979551711
0.13495088969739114,0.37976098958697324,Male,0.07843989420486012,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38340616654527804
0.13983193277310924,0.1801905861969391,Missing or Undisclosed,0.07305322128851541,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14631956912028726
,0.02069069295011662,Missing or Undisclosed,,Catawba ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.019988721097813147
0.16398536415379253,0.9246766006222368,Missing or Undisclosed,0.090457660587757,Alexander ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.933193529059317
,0.00870974275876038,Missing or Undisclosed,,Cherokee ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.009044435705859222
,,Missing or Undisclosed,,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.21115537848605578,1.0,Missing or Undisclosed,0.1349601593625498,Tyrrell ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,1.0
,0.0006554511688879179,Missing or Undisclosed,,Bertie ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00042247570764681035
0.202269367911509,0.6077180907880682,Female,0.11311462777322433,Wake ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6129463904415742
,,Missing or Undisclosed,,Iredell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.12754158964879853,0.0060970221790227095,Missing or Undisclosed,0.06284658040665435,Granville ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.005152295802394302
0.09858528281447473,0.7992576715980971,Missing or Undisclosed,0.05850377859740528,Onslow ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.8339920948616601
0.13063645098234106,0.2516353425444335,Missing or Undisclosed,0.0772371864957095,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2329677467709296
0.181287861790442,0.19813634134379599,Missing or Undisclosed,0.05384787973973525,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1342281879194631
