At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
11431,24021,24309,24309,24320,10955,10955,10832,5915,13222,13222,13057,5422,13222,10957,65924,61121,Rowan,132,132,132,94,141,3864,3030,133830,19273,57483,60182,61215,19928,61745,64720,66027,3864,3030,3947,3864,1647,3107,3030,1483,110729,25371,142088,122048,20228,3483,21911,21432,40169,39424,14798,37653,3350,18654,19728,20130,37424,14440,37978,35799,21911,40149,20128,37963,ROWAN COUNTY
2330,3902,3927,3927,3927,3326,3326,3309,2089,601,601,593,241,601,3326,9414,8686,Northampton,,,,,,144,70,18570,3822,8297,8590,8702,3978,8904,9255,9444,144,70,171,144,94,83,70,57,16132,5256,19483,17363,1358,332,1513,1494,7760,7617,3552,7402,307,1273,1388,1398,7132,3458,7221,6954,1513,7757,1398,7218,NORTHAMPTON COUNTY
6245,12605,12758,12758,12769,5817,5817,5747,2925,6941,6941,6858,3320,6941,5817,33749,31401,Wilkes,0,0,0,0,11,246,184,64946,10685,29678,30960,31444,11080,31832,33205,33835,246,184,321,246,182,218,184,160,54628,15162,68412,59783,9948,2101,10577,10491,22937,22468,8797,21638,1977,9378,9904,9972,20872,8548,21254,20116,10577,22926,9972,21245,WILKES COUNTY
8607,19227,19557,19557,19569,6986,6986,6947,3494,12571,12571,12280,5113,12571,6988,44500,42176,Lincoln,0,0,0,0,10,373,240,81663,13181,39391,41307,42212,13430,41351,43470,44529,373,240,394,373,240,273,240,199,67981,15456,86111,74647,14967,2250,17049,16498,27086,26599,10940,26011,2223,13976,15369,15863,25698,10759,26076,25175,17049,27078,15863,26073,LINCOLN COUNTY
9125,17544,17747,17747,17747,10429,10429,10331,6160,7318,7318,7213,2965,7318,10429,40523,38372,Caldwell,,,,,,320,202,78015,13566,36499,37931,38397,13860,38372,39959,40545,320,202,329,320,186,219,202,149,65842,16769,82178,71809,10522,1481,11457,11248,28759,28391,12193,27530,1410,9594,10212,10374,27517,12007,27804,26703,11457,28746,10374,27796,CALDWELL COUNTY
1752,3338,3386,3386,3386,2274,2274,2247,1234,1112,1112,1091,518,1112,2274,9267,8799,Polk,,,,,,128,100,19940,4103,8358,8684,8821,4229,8767,9126,9323,128,100,181,128,98,118,100,88,17478,6644,20724,18752,1678,762,1830,1787,7312,7211,3369,6961,749,1601,1706,1748,6878,3266,6955,6657,1830,7309,1748,6951,POLK COUNTY
7460,15412,15601,15601,15613,8490,8490,8369,4273,7101,7101,7033,3177,7101,8492,37862,35751,Surry,10,10,10,10,20,300,222,67979,12241,33664,35257,35775,12605,35506,37227,37930,300,222,343,300,213,229,222,179,56811,14964,71783,62223,11189,2319,11869,11781,25718,25146,10073,24017,2176,10343,10905,10960,24130,9886,24586,23099,11868,25694,10959,24570,SURRY COUNTY
6035,9909,9987,9987,10000,7460,7460,7404,4622,2527,2527,2505,1413,2527,7462,21914,20832,Macon,0,0,0,0,11,444,352,34121,9029,19884,20572,20896,9255,20857,21612,21995,444,352,515,444,261,409,352,238,29260,10350,35858,31614,2959,866,3100,3073,18380,18095,8128,17454,835,2723,2843,2863,17377,7956,17624,16809,3100,18370,2863,17617,MACON COUNTY
1798,2788,2811,2811,2811,2377,2377,2356,1561,434,434,432,237,434,2377,5398,5112,Clay,,,,,,80,39,10740,2562,4944,5055,5200,2615,5204,5329,5538,80,39,220,80,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4295,4227,2265,4105,323,976,979,980,4037,2216,4093,3929,1023,4295,980,4093,CLAY COUNTY
4023,7807,7903,7903,7903,3820,3820,3776,2147,4083,4083,4031,1876,4083,3820,19247,18231,Yadkin,,,,,,150,102,35700,6332,17244,17975,18257,6468,18118,18935,19277,150,102,172,150,106,121,102,87,29851,7711,37667,32660,4938,854,5389,5314,13716,13471,5508,13030,861,4613,4951,5020,12922,5384,13116,12529,5389,13708,5020,13109,YADKIN COUNTY
15236,37776,38694,38694,38699,38694,38694,37776,15236,,,,,,38699,111108,101426,Out of State,,,,,,,,,37613,96447,99070,101480,40014,105046,108066,111181,,,,,,,,,,,,,,,,,111181,108066,40014,105046,,,,,99070,37613,101480,96447,,111108,,101426,OUT OF STATE
10908,25366,25780,25780,25782,8374,8374,8240,3986,17227,17227,16947,6865,17227,8376,131195,117558,Onslow,179,179,179,57,179,61571,52715,180787,18621,110633,115767,117602,19766,122732,128656,131248,61125,52512,61606,59256,2739,52736,51009,1984,149343,19026,197938,162055,26315,3080,30153,28985,39489,38546,13947,37161,2941,24237,26701,27593,36554,13696,37273,35387,30153,39471,27591,37252,ONSLOW COUNTY
4255,8503,8581,8581,8597,5762,5762,5736,2956,2819,2819,2767,1299,2819,5763,22970,21033,Richmond,0,0,0,0,15,378,262,42075,6925,19883,20764,21106,7111,21583,22603,23053,378,262,448,378,146,328,262,131,34516,8183,44829,38043,4812,714,5390,5310,17215,16915,6251,16393,675,4385,4846,4902,15656,6119,15876,15236,5390,17202,4902,15869,RICHMOND COUNTY
35259,92535,95005,95005,95070,56961,56961,55519,23194,37900,37900,36872,11991,37901,56980,179246,170677,Buncombe,144,144,144,74,189,6571,4197,248550,48065,156496,165141,170802,49011,163694,172950,179408,6571,4197,6649,6517,2543,4256,4164,2045,213777,53494,261191,230148,39938,8123,44576,43141,128183,123238,38345,117239,8313,39241,42401,43806,118543,37707,122740,113091,44568,128107,43805,122675,BUNCOMBE COUNTY
18306,58769,61249,61249,61264,19973,19973,19288,6490,41203,41203,39408,11770,41204,19983,136806,130452,Union,73,73,73,46,77,1215,655,226508,26790,113985,125357,130567,27359,118855,130769,136935,1215,655,1271,1175,568,731,636,412,176616,31234,239859,202043,42147,4563,52841,49376,82823,80178,22228,75533,4580,40448,47497,50514,77205,21798,79322,72901,52827,82764,50513,79284,UNION COUNTY
15664,50891,52613,52613,52657,19713,19713,19190,6644,32805,32805,31606,8981,32807,19717,125852,117786,Cabarrus,95,95,95,39,133,3786,2364,202607,24772,103790,112897,117867,25583,110153,119876,125979,3771,2364,3857,3677,1125,2411,2299,880,161462,29064,216453,181104,39356,4532,47396,44653,74726,71452,19926,67120,4463,37780,42981,45397,67552,19429,70059,63711,47385,74681,45393,70029,CABARRUS COUNTY
1734,2858,2873,2873,2874,1903,1903,1894,1240,970,970,964,494,970,1904,6368,5746,Washington,,,,,,55,28,10985,2400,5449,5684,5766,2631,6016,6275,6380,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1738,479,1803,1799,4521,4421,2119,4223,411,1543,1604,1611,4052,1973,4117,3878,1803,4510,1611,4107,WASHINGTON COUNTY
8859,21455,21849,21849,21893,10676,10676,10544,5162,11153,11153,10891,3697,11154,10678,63018,57017,Harnett,20,20,20,0,61,7118,4901,126086,13700,51782,55711,57083,14375,56605,61068,63122,6923,4832,7186,6096,868,4947,4168,583,100990,17458,135976,112079,17490,2017,20288,19433,35648,34712,11490,33019,1938,16320,18080,18701,32799,11179,33435,31294,20287,35613,18700,33416,HARNETT COUNTY
8909,18528,18784,18784,18785,10256,10256,10143,5129,8528,8528,8385,3780,8528,10257,43587,40990,Burke,,,,,,663,383,86176,13234,38499,40445,41078,13637,40759,42869,43682,663,383,738,663,329,457,383,261,73860,18720,90485,79893,10296,1740,11410,11178,31534,31028,11568,29800,1625,9459,10291,10452,29771,11348,30169,28657,11404,31520,10452,30155,BURKE COUNTY
6327,16717,17023,17023,17061,8549,8549,8378,3695,7121,7121,6986,2444,7121,8550,39441,37012,Granville,1353,1353,1353,188,1390,4992,4449,57336,8926,34306,36221,37085,9116,36308,38423,39557,4992,4449,5089,4992,572,4503,4449,516,48058,10674,60443,52711,9412,1238,10648,10336,23820,23095,7306,21904,1300,8948,9786,10046,21986,7110,22536,20909,10645,23804,10043,22520,GRANVILLE COUNTY
19391,46908,47736,47736,47768,21781,21781,21535,10010,25843,25843,25261,9310,25843,21787,118771,110116,Gaston,112,112,112,71,138,1765,1060,211171,30925,102144,107739,110214,32222,109592,115779,118876,1765,1060,1813,1736,898,1113,1047,667,174276,36651,224529,191721,36579,5465,41825,40490,75238,73524,25859,71277,5266,34207,37852,38951,68827,24992,70150,66890,41824,75182,38951,70105,GASTON COUNTY
5135,9916,10015,10015,10026,6812,6812,6776,3719,3169,3169,3106,1396,3169,6812,25967,23843,Edgecombe,34,34,34,20,45,748,453,48532,8015,22428,23503,23884,8387,24270,25469,26035,748,453,807,734,353,490,433,213,39904,10509,51472,43948,6320,1170,7208,7017,18020,17704,6864,17216,1105,5819,6461,6593,16589,6697,16801,16176,7208,18011,6593,16797,EDGECOMBE COUNTY
6068,16175,16658,16658,16661,11834,11834,11414,4566,4824,4824,4761,1502,4824,11837,33311,31186,Watauga,,,,,,129,54,54308,7699,29019,30268,31254,8116,31104,32288,33424,129,54,207,129,73,89,54,54,49022,9229,56177,51530,4492,667,4692,4671,28525,27488,7376,26483,629,4118,4277,4294,25937,7016,26871,24847,4692,28490,4294,26838,WATAUGA COUNTY
2619,7099,7201,7201,7238,3975,3975,3928,1764,3160,3160,3105,855,3160,3976,25731,22075,Hoke,66,66,66,0,102,6140,4268,50664,4260,19944,21538,22127,4529,23024,24920,25827,6037,4217,6215,5502,515,4299,3777,405,40282,5854,55234,44624,5817,595,6752,6519,12860,12364,3419,11705,563,5490,6128,6296,11193,3292,11532,10677,6752,12839,6296,11511,HOKE COUNTY
2133,4149,4173,4173,4173,3057,3057,3044,1613,1116,1116,1105,520,1116,3057,10850,9898,Bertie,,,,,,60,25,18126,3580,9473,9825,9934,3832,10325,10724,10897,60,25,102,60,19,59,25,15,15647,4479,18947,16854,1848,351,2032,1997,8763,8667,3462,8417,335,1721,1848,1873,7952,3230,8002,7727,2032,8758,1873,8000,BERTIE COUNTY
4978,10481,10588,10588,10606,5618,5618,5559,2689,4970,4970,4922,2289,4970,5618,23111,21880,Person,0,0,0,0,18,395,284,37405,7150,20461,21459,21897,7275,21498,22574,23126,395,284,395,395,201,292,284,180,31361,7938,39490,34239,5490,1097,5986,5833,16745,16346,5977,15613,1068,5111,5413,5529,15762,5902,16076,15066,5985,16731,5529,16067,PERSON COUNTY
6984,12010,12096,12096,12096,8239,8239,8200,4928,3804,3804,3757,2019,3804,8239,26894,25162,Beaufort,53,53,53,37,53,566,334,44735,10288,24029,24902,25268,10713,25528,26540,26961,566,334,622,566,337,432,334,224,37669,11538,46994,41131,4819,918,5477,5385,20862,20589,9458,20143,882,4447,4925,4993,19643,9182,19843,19248,5477,20851,4993,19835,BEAUFORT COUNTY
4776,10531,10786,10786,10789,6129,6129,6037,2912,3757,3757,3665,1599,3757,6131,25126,23039,Jackson,900,900,829,265,901,4004,2902,42001,6883,21315,22371,23088,7141,23099,24273,25235,3684,2661,4097,3305,661,2936,2349,549,36721,8759,43938,39175,3247,559,3639,3585,17499,17004,5921,16547,530,2992,3313,3362,16397,5804,16790,15974,3639,17483,3362,16775,JACKSON COUNTY
17097,37448,38183,38183,38214,12195,12195,11943,6186,25988,25988,25505,10911,25988,12199,89058,84563,Catawba,0,0,0,0,27,1000,616,150636,26665,78237,82835,84655,27219,82110,86996,89143,1000,616,1063,1000,437,689,604,351,124631,29156,159551,137151,28831,4258,32121,31256,55959,54740,22524,52279,4090,26887,29166,29903,53053,22224,54063,50746,32120,55938,29902,54045,CATAWBA COUNTY
101935,404441,422352,422352,422462,162708,162708,153652,42713,259340,259340,250485,59140,259354,162793,838098,801294,Wake,304,304,304,82,315,11087,7429,1044525,137355,698411,760155,801607,140373,726782,791188,838636,11076,7429,11162,10947,3284,7471,7338,2751,849055,133864,1111761,941934,230721,22219,275585,259560,551889,520552,114870,485114,22426,225218,253025,267008,499701,112178,527128,465855,275556,551455,266995,526870,WAKE COUNTY
10573,21203,21523,21523,21545,11649,11649,11531,5968,9874,9874,9672,4605,9874,11649,51713,48386,Cleveland,0,0,0,0,22,591,369,92365,15996,45143,47588,48466,16437,48019,50705,51792,591,369,661,591,326,442,369,285,76504,18575,97947,84044,14035,2549,15476,15317,35655,34797,13562,33393,2465,12860,14041,14156,33178,13246,33868,31914,15476,35646,14156,33861,CLEVELAND COUNTY
6133,12683,12842,12842,12866,7718,7718,7632,3949,5114,5114,5041,2184,5114,7719,34951,32042,Sampson,10,10,10,0,33,566,365,59389,9163,30100,31707,32100,9482,32561,34364,35011,566,365,612,566,247,414,365,204,48081,11637,63531,53473,8009,1289,8829,8649,25570,25149,7946,23986,1236,7482,8079,8192,23263,7723,23494,22253,8829,25556,8192,23485,SAMPSON COUNTY
4556,9432,9512,9512,9537,6312,6312,6294,2982,3189,3189,3127,1563,3189,6312,25472,23574,Columbus,11,11,11,11,36,373,273,52603,7484,22189,23275,23624,7789,23829,25032,25558,373,273,446,373,228,311,273,199,44013,11419,55508,48224,6061,1196,7157,6952,17955,17707,6365,17395,1120,5523,6395,6537,16607,6165,16776,16393,7157,17942,6535,16766,COLUMBUS COUNTY
2647,5229,5270,5270,5272,4253,4253,4223,2226,1017,1017,1006,421,1017,4255,11309,10518,Caswell,,,,,,142,69,21496,4038,10083,10397,10541,4240,10788,11144,11375,142,69,198,142,69,85,69,58,18383,5005,22604,19944,1617,386,1726,1705,9451,9297,3785,9029,273,1349,1423,1442,8905,3707,9014,8665,1726,9441,1442,9007,CASWELL COUNTY
2677,4838,4904,4904,4904,4524,4524,4480,2545,380,380,358,132,380,4524,9520,8966,Yancey,,,,,,133,105,17212,3775,8557,8848,8994,3887,9034,9360,9564,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,149,1051,1049,8338,8178,3623,8007,155,820,968,970,7775,3515,7892,7632,1051,8336,970,7891,YANCEY COUNTY
6045,13772,13999,13999,14032,6521,6521,6426,3252,7467,7467,7335,2793,7467,6522,35857,33135,Lee,11,11,11,0,43,650,450,57893,9224,30343,32366,33164,9495,32550,34811,35894,650,450,667,650,248,470,450,215,47136,10404,61779,52144,10198,1366,11798,11473,23429,22688,7881,21702,1360,9731,10924,11177,20992,7649,21517,20162,11798,23409,11177,21508,LEE COUNTY
2582,4925,4961,4961,4961,3509,3509,3502,1933,1452,1452,1423,649,1452,3509,11902,10983,Hertford,,,,,,25,10,22610,3919,10396,10864,11015,4090,11193,11732,11964,25,10,77,25,12,33,10,10,19299,4836,23677,20898,2922,615,3380,3314,8507,8393,3463,8246,625,2717,3051,3105,7803,3284,7877,7669,3380,8497,3105,7868,HERTFORD COUNTY
