At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
7429,15327,15511,15511,15525,8455,8455,8338,4266,7056,7056,6989,3163,7056,8455,37851,35720,Surry,0,0,0,0,14,298,222,67979,12244,33648,35242,35744,12607,35497,37221,37917,298,222,339,298,212,229,222,179,56811,14964,71783,62223,11179,2317,11853,11767,25725,25156,10078,24020,2173,10329,10891,10947,24129,9892,24568,23097,11852,25701,10946,24552,SURRY COUNTY
6025,9875,9950,9950,9963,7439,7439,7384,4617,2511,2511,2491,1408,2511,7441,21903,20829,Macon,0,0,0,0,11,444,352,34121,9023,19883,20569,20893,9249,20849,21600,21984,444,352,515,444,261,409,352,238,29260,10350,35858,31614,2958,866,3097,3070,18372,18086,8122,17447,835,2724,2844,2864,17373,7950,17620,16807,3097,18362,2864,17613,MACON COUNTY
1777,2760,2782,2782,2782,2349,2349,2329,1540,433,433,431,237,433,2349,5394,5098,Clay,,,,,,76,39,10740,2562,4937,5047,5186,2616,5201,5325,5530,76,39,212,76,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4295,4227,2266,4106,323,974,977,978,4031,2216,4081,3924,1023,4295,978,4081,CLAY COUNTY
3998,7743,7837,7837,7837,3781,3781,3740,2130,4056,4056,4003,1868,4056,3781,19217,18182,Yadkin,,,,,,149,102,35700,6323,17208,17937,18208,6460,18090,18910,19247,149,102,171,149,105,121,102,87,29851,7711,37667,32660,4934,854,5385,5311,13691,13450,5501,13007,860,4605,4944,5011,12891,5376,13076,12501,5385,13683,5011,13069,YADKIN COUNTY
15175,37516,38411,38411,38416,38411,38411,37516,15175,,,,,,38416,110969,101283,Out of State,,,,,,,,,37597,96363,98975,101337,39988,104941,107944,111042,,,,,,,,,,,,,,,,,111042,107944,39988,104941,,,,,98975,37597,101337,96363,,110969,,101283,OUT OF STATE
10861,25147,25552,25552,25554,8309,8309,8176,3967,17080,17080,16808,6842,17080,8311,130902,117318,Onslow,163,163,163,52,163,61363,52610,180787,18602,110488,115594,117359,19717,122530,128438,130954,60977,52435,61397,59118,2709,52628,50939,1981,149343,19026,197938,162055,26271,3071,30093,28936,39464,38525,13937,37141,2934,24176,26619,27483,36540,13687,37248,35373,30093,39446,27481,37227,ONSLOW COUNTY
4235,8453,8524,8524,8537,5721,5721,5698,2941,2803,2803,2755,1294,2803,5722,22929,20992,Richmond,0,0,0,0,12,376,262,42075,6918,19856,20727,21065,7107,21547,22564,23010,376,262,444,376,146,328,262,131,34516,8183,44829,38043,4807,713,5383,5302,17183,16886,6248,16364,673,4373,4826,4880,15639,6114,15857,15221,5383,17170,4880,15850,RICHMOND COUNTY
35166,92170,94598,94598,94663,56666,56666,55258,23136,37796,37796,36776,11959,37797,56685,179138,170463,Buncombe,136,136,136,71,181,6550,4190,248550,48045,156403,165023,170589,48987,163623,172869,179300,6550,4190,6627,6496,2538,4249,4157,2044,213777,53494,261191,230148,39932,8115,44563,43133,128110,123186,38334,117195,8306,39218,42377,43771,118456,37695,122569,113028,44555,128033,43770,122503,BUNCOMBE COUNTY
18241,58466,60907,60907,60921,19785,19785,19123,6448,41052,41052,39273,11749,41053,19794,136717,130303,Union,70,70,70,44,74,1203,652,226508,26773,113905,125273,130417,27341,118789,130702,136843,1203,652,1256,1163,565,727,633,412,176616,31234,239859,202043,42108,4557,52794,49340,82793,80159,22219,75518,4572,40392,47436,50427,77185,21789,79263,72880,52780,82734,50426,79225,UNION COUNTY
15541,50418,52068,52068,52107,19420,19420,18919,6548,32560,32560,31411,8957,32562,19424,125595,117529,Cabarrus,88,88,88,36,121,3744,2363,202607,24737,103666,112756,117610,25547,110014,119722,125722,3744,2363,3815,3651,1121,2410,2298,880,161462,29064,216453,181104,39315,4517,47318,44607,74589,71371,19909,67048,4448,37724,42920,45292,67473,19409,69908,63644,47307,74544,45288,69878,CABARRUS COUNTY
1719,2832,2844,2844,2845,1879,1879,1873,1228,965,965,959,491,965,1880,6354,5721,Washington,,,,,,55,28,10985,2398,5426,5661,5741,2628,6004,6264,6366,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1737,478,1802,1798,4508,4411,2117,4212,410,1537,1598,1605,4035,1972,4098,3861,1802,4497,1605,4088,WASHINGTON COUNTY
8824,21288,21664,21664,21702,10591,10591,10465,5140,11055,11055,10805,3684,11056,10593,62900,56887,Harnett,18,18,18,0,53,7044,4868,126086,13696,51711,55628,56953,14357,56542,61003,63004,6880,4805,7112,6057,855,4914,4147,581,100990,17458,135976,112079,17465,2013,20251,19407,35641,34716,11489,33020,1936,16288,18046,18656,32777,11179,33383,31276,20250,35606,18655,33364,HARNETT COUNTY
8878,18419,18661,18661,18662,10168,10168,10063,5107,8493,8493,8356,3771,8493,10169,43538,40951,Burke,,,,,,659,373,86176,13227,38472,40413,41047,13625,40725,42825,43630,659,373,731,659,327,455,373,261,73860,18720,90485,79893,10292,1736,11404,11171,31495,30995,11562,29774,1623,9452,10281,10440,29759,11343,30152,28647,11398,31481,10440,30138,BURKE COUNTY
6296,16549,16845,16845,16880,8478,8478,8315,3681,7076,7076,6943,2434,7076,8479,39375,36918,Granville,1291,1291,1291,181,1325,4951,4420,57336,8922,34248,36158,36980,9111,36250,38366,39479,4951,4420,5036,4951,571,4463,4420,516,48058,10674,60443,52711,9409,1236,10643,10334,23800,23081,7304,21890,1297,8931,9768,10023,21970,7109,22494,20897,10640,23784,10020,22478,GRANVILLE COUNTY
19309,46513,47299,47299,47327,21512,21512,21290,9959,25688,25688,25124,9287,25688,21517,118609,109964,Gaston,99,99,99,63,122,1752,1057,211171,30912,102036,107622,110062,32202,109487,115660,118712,1752,1057,1799,1723,893,1110,1044,667,174276,36651,224529,191721,36550,5457,41776,40455,75137,73453,25852,71214,5260,34156,37797,38887,68768,24985,70065,66836,41775,75082,38887,70020,GASTON COUNTY
5106,9840,9937,9937,9947,6749,6749,6715,3700,3155,3155,3092,1386,3155,6749,25917,23774,Edgecombe,33,33,33,20,43,736,440,48532,8007,22401,23449,23824,8377,24237,25429,25985,736,440,795,722,346,486,430,213,39904,10509,51472,43948,6311,1169,7193,7006,17997,17687,6862,17204,1102,5802,6437,6566,16572,6692,16772,16169,7193,17988,6566,16768,EDGECOMBE COUNTY
6005,15842,16227,16227,16230,11435,11435,11111,4507,4792,4792,4731,1498,4792,11438,33265,31116,Watauga,,,,,,129,54,54308,7687,28983,30226,31184,8109,31077,32261,33378,129,54,207,129,73,89,54,54,49022,9229,56177,51530,4488,666,4689,4668,28482,27464,7370,26460,628,4114,4274,4291,25898,7005,26804,24815,4689,28447,4291,26771,WATAUGA COUNTY
2605,7016,7111,7111,7145,3913,3913,3871,1753,3137,3137,3084,852,3137,3914,25658,21985,Hoke,61,61,61,0,94,6090,4244,50664,4260,19900,21487,22035,4525,22980,24875,25752,6005,4200,6163,5471,511,4273,3763,405,40282,5854,55234,44624,5811,595,6746,6514,12843,12356,3419,11698,563,5477,6114,6282,11173,3292,11480,10660,6746,12822,6282,11459,HOKE COUNTY
2122,4122,4145,4145,4145,3039,3039,3026,1604,1106,1106,1096,518,1106,3039,10843,9893,Bertie,,,,,,59,25,18126,3580,9470,9822,9929,3833,10319,10718,10887,59,25,98,59,19,59,25,15,15647,4479,18947,16854,1846,351,2029,1995,8760,8664,3463,8414,335,1717,1844,1868,7953,3230,8002,7728,2029,8755,1868,8000,BERTIE COUNTY
4965,10427,10526,10526,10541,5583,5583,5531,2683,4943,4943,4896,2282,4943,5583,23099,21845,Person,0,0,0,0,15,392,284,37405,7142,20437,21434,21862,7269,21491,22566,23114,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5482,1095,5977,5825,16745,16349,5973,15617,1064,5093,5395,5507,15755,5898,16063,15060,5976,16731,5507,16054,PERSON COUNTY
6931,11904,11986,11986,11986,8154,8154,8117,4883,3781,3781,3736,2012,3781,8154,26864,25133,Beaufort,51,51,51,36,51,554,334,44735,10281,24009,24878,25238,10694,25504,26511,26940,554,334,619,554,325,431,334,224,37669,11538,46994,41131,4817,917,5473,5381,20848,20576,9452,20133,880,4437,4910,4977,19634,9177,19830,19238,5473,20837,4977,19822,BEAUFORT COUNTY
4754,10453,10691,10691,10694,6076,6076,5987,2898,3750,3750,3658,1595,3750,6078,25092,23004,Jackson,865,865,808,261,866,3979,2887,42001,6873,21296,22350,23053,7134,23073,24244,25198,3663,2652,4070,3289,660,2921,2343,549,36721,8759,43938,39175,3239,557,3631,3577,17497,17004,5917,16545,527,2987,3308,3357,16390,5797,16775,15966,3631,17482,3357,16760,JACKSON COUNTY
17051,37256,37975,37975,38003,12105,12105,11861,6161,25870,25870,25395,10890,25870,12109,88994,84478,Catawba,0,0,0,0,24,989,616,150636,26646,78191,82780,84568,27198,82065,86942,89077,989,616,1050,989,433,688,604,351,124631,29156,159551,137151,28801,4250,32083,31222,55944,54731,22515,52275,4082,26851,29127,29844,53037,22213,54036,50736,32082,55923,29843,54019,CATAWBA COUNTY
101615,402006,419314,419314,419422,161216,161216,152489,42548,257814,257814,249233,58987,257827,161300,837365,800135,Wake,284,284,284,80,295,11017,7415,1044525,137247,698015,759668,800449,140249,726399,790765,837902,11017,7415,11092,10888,3272,7457,7326,2750,849055,133864,1111761,941934,230537,22190,275306,259347,551504,520401,114787,484974,22390,225005,252776,266539,499477,112107,526453,465684,275278,551070,266526,526194,WAKE COUNTY
10548,21083,21396,21396,21407,11565,11565,11446,5953,9831,9831,9637,4595,9831,11565,51662,48288,Cleveland,0,0,0,0,11,589,369,92365,15980,45089,47520,48365,16421,47977,50663,51740,589,369,658,589,326,439,369,285,76504,18575,97947,84044,14020,2546,15460,15303,35622,34771,13549,33368,2463,12844,14021,14131,33130,13232,33795,31876,15460,35613,14131,33788,CLEVELAND COUNTY
6094,12512,12659,12659,12672,7579,7579,7505,3921,5070,5070,4997,2173,5070,7580,34872,31975,Sampson,10,10,10,0,22,546,365,59389,9157,30049,31648,32033,9464,32520,34319,34950,546,365,610,546,237,414,365,204,48081,11637,63531,53473,8001,1287,8815,8641,25525,25132,7940,23973,1236,7456,8052,8161,23231,7717,23458,22228,8815,25511,8161,23449,SAMPSON COUNTY
4520,9362,9438,9438,9458,6268,6268,6253,2961,3170,3170,3109,1559,3170,6268,25447,23532,Columbus,0,0,0,0,20,373,273,52603,7479,22162,23243,23582,7785,23812,25012,25532,373,273,445,373,228,311,273,199,44013,11419,55508,48224,6051,1196,7144,6941,17943,17698,6361,17388,1120,5506,6374,6507,16596,6160,16764,16383,7144,17930,6505,16754,COLUMBUS COUNTY
2635,5200,5242,5242,5244,4232,4232,4201,2215,1010,1010,999,420,1010,4234,11283,10509,Caswell,,,,,,126,69,21496,4035,10073,10389,10531,4238,10766,11122,11356,126,69,189,126,69,84,69,58,18383,5005,22604,19944,1615,385,1719,1702,9448,9294,3784,9025,272,1346,1420,1439,8900,3705,9008,8658,1719,9438,1439,9001,CASWELL COUNTY
2660,4808,4874,4874,4874,4494,4494,4450,2529,380,380,358,131,380,4494,9512,8953,Yancey,,,,,,133,105,17212,3772,8545,8836,8981,3883,9029,9354,9556,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,147,1051,1049,8330,8172,3621,8002,153,820,968,970,7763,3514,7879,7620,1051,8328,970,7878,YANCEY COUNTY
6035,13680,13895,13895,13933,6481,6481,6392,3249,7414,7414,7288,2786,7414,6482,35809,33053,Lee,0,0,0,0,37,647,450,57893,9218,30301,32315,33082,9489,32527,34782,35846,647,450,664,647,248,470,450,215,47136,10404,61779,52144,10185,1364,11776,11457,23406,22678,7877,21695,1358,9710,10901,11150,20964,7645,21462,20141,11776,23386,11150,21453,LEE COUNTY
2573,4900,4936,4936,4936,3489,3489,3482,1926,1447,1447,1418,647,1447,3489,11896,10966,Hertford,,,,,,25,10,22610,3909,10380,10849,10998,4084,11187,11726,11956,25,10,75,25,12,33,10,10,19299,4836,23677,20898,2918,614,3376,3310,8505,8391,3458,8244,624,2712,3047,3100,7792,3275,7865,7658,3376,8495,3100,7856,HERTFORD COUNTY
