At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
41377,135903,138774,138774,138782,39192,39192,38090,16193,99582,99582,97813,25184,99583,39199,240565,228248,Missing,,,,,,41471,48616,,43589,209180,220717,229860,49037,218962,231271,242433,41457,48616,43228,41314,9966,49984,48519,9818,,,,,86014,7446,97742,92958,101463,96856,31625,91634,8115,84713,91898,96058,80203,25656,83818,75948,97726,101368,96055,83577,MISSING COUNTY
8733,18052,18295,18295,18305,12116,12116,12024,6524,6141,6141,5990,2194,6141,12121,44846,41906,Wilson,38,38,38,15,43,522,345,76972,12801,39000,41158,41964,13129,41398,43797,44909,522,345,566,522,266,386,345,222,63224,15337,81801,69710,11813,1843,13595,13134,30748,30141,11020,29063,1816,10957,12158,12482,28655,10763,29096,27698,13592,30732,12480,29081,WILSON COUNTY
439,821,822,822,822,746,746,745,410,76,76,76,29,76,746,2046,1941,Tyrrell,,,,,,,,3827,669,1823,1910,1942,685,1914,2008,2048,,,,,,,,,3288,810,4016,3533,167,37,177,175,1871,1833,648,1747,37,142,147,147,1763,632,1795,1681,177,1869,147,1794,TYRRELL COUNTY
10307,22144,22364,22364,22371,11043,11043,10944,5114,11276,11276,11155,5167,11276,11044,64233,58838,Wayne,45,45,45,26,51,6487,5117,115046,15839,55177,57930,58903,16515,59843,62949,64310,6448,5093,6527,6346,892,5154,5006,653,94031,20802,123131,103693,17341,3152,19956,19253,37827,37248,12471,36156,3051,16187,17894,18414,34943,12135,35335,33984,19955,37791,18410,35311,WAYNE COUNTY
2446,4681,4702,4702,4702,2417,2417,2413,1287,2285,2285,2268,1159,2285,2417,12353,11614,Montgomery,,,,,,167,137,25757,4392,11183,11540,11660,4535,11865,12248,12447,167,137,258,167,105,182,137,95,21266,5743,27173,23512,2780,521,2981,2941,9208,9140,3909,8918,488,2602,2753,2785,8650,3809,8693,8444,2981,9205,2785,8692,MONTGOMERY COUNTY
6652,12964,13068,13068,13085,7743,7743,7709,4098,5292,5292,5222,2540,5293,7744,32330,30061,Lenoir,33,33,33,14,48,413,276,52801,10280,28400,29702,30095,10537,30350,31783,32352,413,276,429,413,237,306,276,196,43423,11303,55949,47933,9119,1709,10386,10079,21537,21291,8591,20818,1668,8497,9406,9632,20020,8416,20157,19627,10386,21531,9632,20153,LENOIR COUNTY
3267,6635,6701,6701,6701,4039,4039,4027,2049,2662,2662,2608,1218,2662,4039,18079,16688,Scotland,,,,,,218,168,32530,5799,15873,16529,16727,6038,17084,17844,18127,218,168,262,218,125,207,168,99,26793,6531,34823,29381,4506,925,5148,5014,12717,12612,4988,12360,848,4100,4544,4635,11817,4852,11885,11605,5148,12713,4635,11885,SCOTLAND COUNTY
17110,42307,43090,43090,43101,20304,20304,19930,8848,22750,22750,22341,8248,22750,20306,103834,98154,Alamance,36,36,36,14,45,1747,1133,159560,26224,90024,95507,98227,27054,94565,100481,103923,1747,1133,1808,1731,784,1189,1122,654,132145,29035,169509,145046,24480,4443,27338,26318,74777,72416,21827,68354,4130,22884,24637,25441,69737,21440,71597,66018,27337,74750,25441,71580,ALAMANCE COUNTY
855,1805,1824,1824,1824,1267,1267,1252,648,557,557,553,207,557,1267,6442,5585,Camden,,,,,,1801,1322,10327,1398,5253,5493,5620,1614,6044,6324,6493,1801,1322,1843,1734,108,1355,1267,11,8407,1833,10867,9354,798,129,861,837,3789,3686,1377,3512,117,776,808,829,3363,1270,3436,3210,861,3780,829,3434,CAMDEN COUNTY
1923,4645,4692,4692,4692,3375,3375,3366,1445,1317,1317,1279,478,1317,3375,14939,13150,Greene,,,,,,3261,2248,20022,3383,12248,12915,13177,3786,13841,14614,15008,3152,2168,3326,2881,839,2274,1951,495,16884,3592,21069,18372,2468,391,2877,2811,8805,8651,2556,8492,372,2269,2590,2626,8157,2516,8277,8028,2877,8801,2626,8276,GREENE COUNTY
11342,23777,24054,24054,24064,10810,10810,10694,5865,13120,13120,12959,5391,13120,10811,65855,60961,Rowan,124,124,124,86,133,3854,3027,133830,19252,57370,60075,61054,19918,61680,64659,65958,3854,3027,3937,3854,1647,3103,3027,1483,110729,25371,142088,122048,20191,3475,21871,21399,40150,39406,14796,37635,3338,18585,19663,20051,37385,14431,37900,35758,21871,40130,20049,37885,ROWAN COUNTY
2258,3782,3806,3806,3806,3211,3211,3195,2022,595,595,587,236,595,3211,9386,8662,Northampton,,,,,,143,70,18570,3815,8281,8571,8678,3972,8886,9232,9416,143,70,170,143,93,83,70,57,16132,5256,19483,17363,1358,332,1512,1493,7734,7596,3547,7385,307,1271,1386,1396,7115,3451,7199,6940,1512,7731,1396,7196,NORTHAMPTON COUNTY
6212,12486,12640,12640,12650,5746,5746,5676,2904,6894,6894,6810,3308,6894,5746,33710,31326,Wilkes,0,0,0,0,10,245,184,64946,10667,29617,30899,31369,11065,31796,33168,33793,245,184,318,245,181,218,184,160,54628,15162,68412,59783,9939,2100,10569,10482,22906,22441,8784,21612,1970,9340,9867,9937,20848,8537,21214,20093,10569,22896,9937,21205,WILKES COUNTY
8557,19093,19415,19415,19417,6915,6915,6877,3469,12500,12500,12216,5088,12500,6917,44449,42105,Lincoln,,,,,,371,239,81663,13168,39351,41265,42141,13416,41315,43434,44478,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14946,2245,17019,16475,27067,26588,10933,25998,2218,13950,15340,15823,25686,10751,26046,25162,17019,27059,15823,26043,LINCOLN COUNTY
9082,17408,17611,17611,17611,10336,10336,10238,6127,7275,7275,7170,2955,7275,10336,40473,38286,Caldwell,,,,,,319,202,78015,13549,36432,37863,38311,13842,38332,39917,40495,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10511,1476,11444,11234,28723,28364,12181,27502,1407,9563,10179,10330,27482,11993,27762,26667,11444,28710,10330,27754,CALDWELL COUNTY
1751,3325,3372,3372,3372,2262,2262,2235,1234,1110,1110,1090,517,1110,2262,9285,8815,Polk,,,,,,128,100,19940,4109,8373,8700,8837,4236,8784,9143,9341,128,100,180,128,98,118,100,88,17478,6644,20724,18752,1677,762,1830,1787,7331,7228,3376,6979,749,1600,1706,1748,6894,3272,6971,6673,1830,7327,1748,6967,POLK COUNTY
7384,15254,15438,15438,15451,8396,8396,8279,4233,7042,7042,6975,3151,7042,8396,37838,35692,Surry,0,0,0,0,13,297,222,67979,12238,33629,35219,35714,12599,35492,37213,37904,297,222,338,297,211,229,222,179,56811,14964,71783,62223,11178,2316,11852,11766,25714,25150,10072,24017,2173,10325,10886,10943,24111,9886,24542,23082,11851,25690,10942,24528,SURRY COUNTY
6022,9866,9938,9938,9951,7430,7430,7378,4615,2508,2508,2488,1407,2508,7432,21900,20828,Macon,0,0,0,0,11,444,352,34121,9019,19882,20569,20892,9245,20847,21598,21981,444,352,515,444,261,409,352,238,29260,10350,35858,31614,2957,865,3096,3069,18370,18085,8119,17446,834,2724,2844,2864,17373,7947,17619,16806,3096,18360,2864,17612,MACON COUNTY
1773,2754,2776,2776,2776,2343,2343,2323,1536,433,433,431,237,433,2343,5390,5096,Clay,,,,,,76,39,10740,2562,4935,5045,5184,2616,5198,5322,5526,76,39,212,76,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4291,4224,2266,4103,323,974,977,978,4029,2216,4079,3922,1023,4291,978,4079,CLAY COUNTY
3989,7725,7818,7818,7818,3769,3769,3729,2124,4049,4049,3996,1865,4049,3769,19211,18181,Yadkin,,,,,,149,102,35700,6324,17206,17936,18206,6460,18083,18904,19241,149,102,171,149,105,120,102,87,29851,7711,37667,32660,4930,854,5382,5308,13688,13447,5501,13004,860,4602,4942,5009,12892,5377,13077,12502,5382,13680,5009,13070,YADKIN COUNTY
15141,37401,38290,38290,38295,38290,38290,37401,15141,,,,,,38295,110903,101208,Out of State,,,,,,,,,37589,96306,98910,101262,39978,104886,107886,110976,,,,,,,,,,,,,,,,,110976,107886,39978,104886,,,,,98910,37589,101262,96306,,110903,,101208,OUT OF STATE
10843,25077,25476,25476,25478,8269,8269,8139,3959,17049,17049,16780,6834,17049,8271,130823,117257,Onslow,158,158,158,50,158,61319,52590,180787,18599,110456,115559,117298,19709,122473,128382,130874,60947,52425,61352,59089,2702,52608,50930,1981,149343,19026,197938,162055,26258,3071,30079,28924,39443,38511,13936,37126,2932,24160,26605,27464,36529,13686,37226,35366,30079,39425,27462,37205,ONSLOW COUNTY
4226,8426,8497,8497,8510,5699,5699,5676,2933,2798,2798,2750,1293,2798,5700,22922,20978,Richmond,0,0,0,0,12,376,262,42075,6916,19847,20715,21051,7105,21541,22558,23003,376,262,444,376,146,328,262,131,34516,8183,44829,38043,4805,712,5381,5300,17178,16882,6247,16360,672,4371,4823,4876,15630,6113,15847,15214,5381,17165,4876,15840,RICHMOND COUNTY
35122,92031,94454,94454,94519,56546,56546,55145,23100,37777,37777,36755,11953,37778,56565,179107,170397,Buncombe,131,131,131,69,176,6549,4188,248550,48037,156364,164977,170523,48982,163605,172839,179269,6549,4188,6626,6495,2538,4247,4155,2044,213777,53494,261191,230148,39925,8115,44558,43126,128085,123164,38329,117185,8305,39211,42368,43760,118421,37688,122516,112998,44550,128008,43759,122450,BUNCOMBE COUNTY
18208,58354,60787,60787,60802,19687,19687,19037,6427,41031,41031,39248,11738,41032,19697,136724,130270,Union,69,69,69,43,73,1202,652,226508,26784,113895,125262,130384,27354,118797,130717,136850,1202,652,1255,1162,565,727,633,412,176616,31234,239859,202043,42095,4555,52787,49332,82808,80183,22234,75540,4570,40369,47419,50406,77191,21802,79251,72893,52773,82749,50405,79213,UNION COUNTY
15506,50281,51909,51909,51949,19308,19308,18825,6523,32513,32513,31368,8947,32516,19312,125549,117461,Cabarrus,88,88,88,36,121,3740,2361,202607,24736,103628,112712,117542,25544,109990,119697,125676,3740,2361,3811,3647,1119,2408,2296,880,161462,29064,216453,181104,39312,4514,47315,44605,74550,71352,19911,67031,4445,37712,42904,45275,67447,19411,69859,63620,47304,74505,45271,69829,CABARRUS COUNTY
1713,2823,2834,2834,2835,1869,1869,1864,1222,965,965,959,491,965,1870,6352,5716,Washington,,,,,,55,28,10985,2398,5424,5659,5736,2628,6001,6262,6364,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1737,478,1802,1798,4506,4409,2117,4209,410,1537,1598,1605,4033,1972,4093,3859,1802,4495,1605,4083,WASHINGTON COUNTY
8813,21243,21612,21612,21646,10564,10564,10439,5131,11030,11030,10786,3682,11031,10566,62885,56855,Harnett,18,18,18,0,49,7041,4866,126086,13694,51690,55609,56921,14360,56535,60995,62989,6880,4803,7109,6057,855,4912,4145,581,100990,17458,135976,112079,17457,2013,20244,19399,35636,34716,11492,33021,1936,16284,18043,18649,32763,11177,33360,31261,20243,35601,18648,33341,HARNETT COUNTY
8865,18372,18601,18601,18602,10115,10115,10022,5097,8486,8486,8350,3768,8486,10116,43527,40944,Burke,,,,,,659,373,86176,13229,38476,40409,41039,13628,40727,42817,43618,659,373,730,659,327,454,373,261,73860,18720,90485,79893,10289,1736,11401,11168,31487,30990,11565,29779,1623,9450,10279,10435,29757,11345,30150,28653,11395,31473,10435,30136,BURKE COUNTY
6293,16518,16808,16808,16842,8451,8451,8293,3678,7066,7066,6934,2434,7066,8452,39350,36897,Granville,1291,1291,1291,181,1324,4941,4420,57336,8919,34232,36143,36959,9109,36229,38346,39463,4941,4420,5035,4941,571,4463,4420,516,48058,10674,60443,52711,9408,1235,10643,10333,23785,23072,7303,21880,1295,8928,9764,10018,21959,7108,22478,20884,10640,23769,10015,22462,GRANVILLE COUNTY
19275,46396,47169,47169,47196,21417,21417,21207,9932,25654,25654,25091,9280,25654,21422,118562,109932,Gaston,98,98,98,63,120,1751,1057,211171,30909,102018,107603,110029,32194,109453,115627,118664,1751,1057,1798,1722,892,1110,1044,667,174276,36651,224529,191721,36535,5455,41763,40444,75103,73432,25847,71196,5260,34144,37788,38872,68758,24982,70047,66830,41762,75049,38872,70003,GASTON COUNTY
5095,9795,9890,9890,9899,6710,6710,6676,3690,3147,3147,3086,1385,3147,6710,25897,23742,Edgecombe,33,33,33,20,42,734,440,48532,7999,22385,23430,23792,8369,24222,25412,25965,734,440,793,720,345,486,430,213,39904,10509,51472,43948,6308,1167,7190,7003,17982,17675,6857,17194,1100,5799,6431,6560,16559,6686,16746,16156,7190,17973,6560,16742,EDGECOMBE COUNTY
5994,15803,16188,16188,16191,11401,11401,11077,4497,4787,4787,4726,1497,4787,11404,33263,31108,Watauga,,,,,,129,54,54308,7687,28975,30217,31176,8108,31074,32258,33376,129,54,207,129,73,89,54,54,49022,9229,56177,51530,4487,666,4688,4667,28481,27462,7369,26458,628,4114,4274,4291,25889,7005,26796,24807,4688,28446,4291,26763,WATAUGA COUNTY
2602,6995,7091,7091,7123,3900,3900,3858,1751,3130,3130,3076,851,3130,3901,25638,21959,Hoke,61,61,61,0,92,6083,4238,50664,4258,19889,21473,22007,4524,22968,24861,25730,6000,4195,6154,5466,511,4265,3758,404,40282,5854,55234,44624,5810,594,6744,6511,12832,12350,3419,11692,562,5475,6110,6279,11168,3292,11463,10656,6744,12811,6279,11442,HOKE COUNTY
2116,4113,4136,4136,4136,3035,3035,3022,1599,1101,1101,1091,517,1101,3035,10842,9884,Bertie,,,,,,59,25,18126,3580,9463,9815,9920,3833,10320,10719,10886,59,25,98,59,19,59,25,15,15647,4479,18947,16854,1846,351,2028,1995,8760,8665,3463,8415,335,1714,1841,1865,7949,3230,7996,7724,2028,8755,1865,7994,BERTIE COUNTY
4951,10388,10477,10477,10492,5540,5540,5498,2670,4937,4937,4890,2281,4937,5540,23090,21827,Person,0,0,0,0,15,392,284,37405,7139,20433,21425,21843,7267,21488,22562,23105,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5480,1094,5975,5823,16738,16347,5972,15616,1063,5092,5394,5506,15747,5896,16045,15057,5974,16724,5506,16037,PERSON COUNTY
6861,11780,11857,11857,11857,8031,8031,7999,4815,3776,3776,3731,2010,3776,8031,26853,25127,Beaufort,50,50,50,36,50,554,334,44735,10280,24004,24871,25232,10691,25498,26501,26929,554,334,619,554,325,431,334,224,37669,11538,46994,41131,4816,917,5472,5380,20838,20567,9449,20128,880,4437,4910,4977,19627,9176,19824,19233,5472,20827,4977,19816,BEAUFORT COUNTY
4751,10434,10672,10672,10675,6056,6056,5967,2895,3751,3751,3659,1595,3751,6058,25087,22996,Jackson,865,865,808,261,866,3979,2885,42001,6869,21289,22342,23045,7134,23072,24242,25193,3663,2650,4070,3289,660,2919,2341,547,36721,8759,43938,39175,3239,557,3631,3577,17492,17002,5917,16544,526,2986,3307,3356,16385,5796,16770,15962,3631,17477,3356,16755,JACKSON COUNTY
17025,37185,37894,37894,37921,12057,12057,11816,6146,25837,25837,25369,10879,25837,12061,88968,84429,Catawba,0,0,0,0,23,987,615,150636,26634,78168,82752,84519,27188,82044,86919,89051,987,615,1048,987,433,687,603,351,124631,29156,159551,137151,28794,4246,32074,31215,55929,54717,22509,52263,4077,26844,29120,29831,53017,22206,54001,50721,32073,55908,29830,53984,CATAWBA COUNTY
101465,401175,418352,418352,418475,160681,160681,152027,42470,257416,257416,248893,58929,257429,160764,837099,799751,Wake,255,255,255,66,282,11010,7413,1044525,137208,697868,759496,800064,140212,726270,790634,837633,11010,7413,11085,10881,3271,7455,7324,2748,849055,133864,1111761,941934,230482,22179,275237,259297,551311,520327,114762,484907,22380,224943,252713,266439,499370,112080,526170,465601,275209,550880,266426,525912,WAKE COUNTY
10536,21043,21350,21350,21360,11523,11523,11410,5944,9827,9827,9633,4592,9827,11523,51641,48261,Cleveland,0,0,0,0,10,589,369,92365,15977,45073,47504,48338,16418,47960,50646,51719,589,369,658,589,326,439,369,285,76504,18575,97947,84044,14011,2544,15450,15293,35611,34764,13548,33360,2461,12841,14018,14126,33117,13231,33773,31863,15450,35602,14126,33766,CLEVELAND COUNTY
6061,12425,12569,12569,12591,7510,7510,7438,3891,5059,5059,4987,2170,5059,7511,34849,31949,Sampson,0,0,0,0,21,545,365,59389,9151,30029,31627,32007,9457,32501,34298,34927,545,365,609,545,237,414,365,204,48081,11637,63531,53473,7997,1286,8811,8637,25507,25116,7934,23959,1235,7452,8048,8157,23214,7712,23436,22212,8811,25493,8157,23427,SAMPSON COUNTY
4509,9315,9390,9390,9410,6228,6228,6214,2954,3162,3162,3101,1555,3162,6228,25434,23507,Columbus,0,0,0,0,20,373,273,52603,7478,22152,23225,23557,7785,23803,25001,25519,373,273,445,373,228,311,273,199,44013,11419,55508,48224,6046,1196,7138,6936,17936,17692,6361,17384,1119,5501,6363,6494,16589,6160,16752,16378,7138,17923,6492,16742,COLUMBUS COUNTY
2632,5192,5231,5231,5233,4223,4223,4195,2215,1008,1008,997,417,1008,4225,11277,10502,Caswell,,,,,,126,69,21496,4035,10071,10385,10524,4237,10762,11118,11350,126,69,189,126,69,84,69,58,18383,5005,22604,19944,1613,384,1717,1700,9444,9292,3784,9023,272,1344,1417,1436,8899,3705,9004,8658,1717,9434,1436,8997,CASWELL COUNTY
2656,4791,4856,4856,4856,4476,4476,4433,2525,380,380,358,131,380,4476,9511,8951,Yancey,,,,,,133,105,17212,3772,8544,8835,8979,3883,9028,9353,9555,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,147,1051,1049,8329,8171,3621,8001,153,820,968,970,7762,3514,7877,7619,1051,8327,970,7876,YANCEY COUNTY
6028,13661,13873,13873,13911,6475,6475,6389,3246,7398,7398,7272,2782,7398,6476,35788,33031,Lee,0,0,0,0,37,646,449,57893,9215,30294,32305,33060,9486,32516,34768,35825,646,449,663,646,248,469,449,215,47136,10404,61779,52144,10178,1364,11768,11449,23394,22673,7874,21692,1358,9707,10897,11145,20959,7642,21446,20138,11768,23374,11145,21437,LEE COUNTY
2563,4875,4910,4910,4910,3466,3466,3459,1916,1444,1444,1416,647,1444,3466,11887,10963,Hertford,,,,,,25,10,22610,3910,10380,10849,10995,4083,11181,11719,11947,25,10,75,25,12,33,10,10,19299,4836,23677,20898,2917,613,3374,3309,8498,8385,3458,8239,623,2712,3047,3100,7792,3277,7862,7658,3374,8488,3100,7853,HERTFORD COUNTY
