At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
40860,134774,137636,137636,137644,38229,38229,37148,15713,99407,99407,97626,25147,99408,38236,240230,227673,Missing,,,,,,41429,48596,,43429,208734,220231,229268,48981,218695,230967,242079,41416,48596,43168,41274,9961,49949,48499,9818,,,,,85963,7439,97688,92905,101223,96646,31581,91458,8105,84642,91818,95995,79817,25506,83324,75593,97672,101129,95992,83085,MISSING COUNTY
8682,17905,18136,18136,18146,12014,12014,11931,6488,6085,6085,5937,2179,6085,12019,44771,41815,Wilson,37,37,37,15,42,522,345,76972,12784,38950,41094,41872,13109,41351,43740,44834,522,345,566,522,266,386,345,222,63224,15337,81801,69710,11794,1834,13568,13113,30700,30105,11009,29035,1809,10933,12130,12447,28619,10753,29039,27672,13565,30684,12445,29025,WILSON COUNTY
437,814,815,815,815,739,739,738,408,76,76,76,29,76,739,2045,1938,Tyrrell,,,,,,,,3827,668,1823,1910,1939,684,1914,2007,2047,,,,,,,,,3288,810,4016,3533,167,37,177,175,1870,1832,647,1747,37,142,147,147,1763,631,1792,1681,177,1868,147,1791,TYRRELL COUNTY
10166,21783,21994,21994,22001,10810,10810,10713,5014,11139,11139,11025,5126,11139,10811,64186,58679,Wayne,45,45,45,26,51,6475,5114,115046,15824,55098,57828,58744,16549,59841,62939,64263,6445,5091,6515,6343,891,5151,5005,652,94031,20802,123131,103693,17307,3150,19907,19217,37841,37277,12508,36191,3048,16142,17835,18320,34902,12124,35273,33951,19906,37805,18316,35249,WAYNE COUNTY
2416,4615,4636,4636,4636,2373,2373,2369,1268,2263,2263,2246,1148,2263,2373,12327,11589,Montgomery,,,,,,167,137,25757,4389,11166,11519,11635,4529,11846,12227,12421,167,137,258,167,105,182,137,95,21266,5743,27173,23512,2776,521,2977,2937,9186,9123,3903,8903,488,2596,2745,2776,8637,3806,8677,8433,2977,9183,2776,8676,MONTGOMERY COUNTY
6593,12834,12931,12931,12948,7655,7655,7624,4050,5243,5243,5177,2529,5244,7656,32272,29996,Lenoir,33,33,33,14,48,413,276,52801,10271,28354,29655,30030,10541,30305,31736,32294,413,276,429,413,237,306,276,196,43423,11303,55949,47933,9096,1707,10356,10057,21509,21266,8597,20796,1667,8475,9385,9597,19994,8408,20127,19603,10356,21503,9597,20123,LENOIR COUNTY
3234,6548,6613,6613,6613,3981,3981,3970,2024,2632,2632,2578,1210,2632,3981,18067,16652,Scotland,,,,,,218,168,32530,5796,15852,16502,16691,6035,17073,17833,18114,218,168,262,218,125,207,168,99,26793,6531,34823,29381,4503,923,5143,5010,12709,12605,4987,12352,847,4087,4525,4608,11809,4850,11876,11597,5143,12706,4608,11876,SCOTLAND COUNTY
16822,41738,42498,42498,42518,19838,19838,19479,8590,22635,22635,22234,8219,22635,19840,103968,97962,Alamance,25,25,25,13,43,1744,1131,159560,26202,89940,95403,98035,27239,94767,100674,104057,1744,1131,1805,1728,784,1187,1120,654,132145,29035,169509,145046,24453,4439,27283,26287,74969,72643,22016,68586,4127,22835,24580,25347,69692,21421,71501,65985,27282,74942,25347,71484,ALAMANCE COUNTY
851,1788,1807,1807,1807,1254,1254,1239,644,553,553,549,207,553,1254,6429,5569,Camden,,,,,,1794,1321,10327,1396,5246,5486,5604,1612,6034,6313,6480,1794,1321,1836,1728,107,1354,1266,11,8407,1833,10867,9354,798,129,861,837,3783,3682,1376,3508,117,774,806,824,3359,1268,3426,3206,861,3774,824,3424,CAMDEN COUNTY
1916,4569,4612,4612,4612,3305,3305,3296,1439,1307,1307,1273,477,1307,3305,14913,13106,Greene,,,,,,3248,2239,20022,3382,12219,12884,13133,3783,13824,14596,14982,3146,2166,3313,2875,836,2265,1949,495,16884,3592,21069,18372,2465,391,2874,2808,8795,8642,2556,8484,372,2260,2581,2615,8137,2515,8253,8010,2874,8791,2615,8252,GREENE COUNTY
10924,23028,23298,23298,23307,10124,10124,10013,5463,13051,13051,12892,5376,13051,10124,65783,60807,Rowan,123,123,123,85,132,3854,3025,133830,19221,57235,59939,60900,19899,61619,64602,65886,3854,3025,3937,3854,1647,3101,3025,1483,110729,25371,142088,122048,20172,3473,21847,21381,40102,39367,14779,37593,3334,18540,19615,19991,37299,14404,37808,35670,21847,40082,19989,37793,ROWAN COUNTY
2247,3751,3774,3774,3774,3187,3187,3172,2012,587,587,579,235,587,3187,9377,8645,Northampton,,,,,,143,70,18570,3817,8279,8562,8661,3973,8888,9232,9407,143,70,170,143,93,83,70,57,16132,5256,19483,17363,1357,332,1512,1492,7725,7597,3548,7388,307,1268,1380,1390,7112,3453,7188,6941,1512,7722,1390,7185,NORTHAMPTON COUNTY
6175,12398,12552,12552,12562,5703,5703,5633,2885,6849,6849,6765,3290,6849,5703,33699,31292,Wilkes,0,0,0,0,10,244,184,64946,10665,29605,30881,31335,11063,31790,33161,33781,244,184,316,244,180,218,184,160,54628,15162,68412,59783,9934,2099,10561,10477,22904,22440,8784,21612,1968,9332,9858,9920,20839,8537,21197,20089,10561,22894,9920,21188,WILKES COUNTY
8525,18953,19263,19263,19265,6837,6837,6800,3449,12426,12426,12153,5076,12426,6839,44478,42053,Lincoln,,,,,,371,239,81663,13164,39319,41236,42089,13419,41348,43469,44507,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14929,2242,17001,16460,27114,26638,10939,26048,2217,13934,15328,15797,25669,10748,26020,25146,17001,27106,15797,26017,LINCOLN COUNTY
9047,17316,17507,17507,17507,10271,10271,10185,6108,7236,7236,7131,2939,7236,10271,40418,38196,Caldwell,,,,,,319,202,78015,13536,36375,37795,38221,13831,38290,39870,40440,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10487,1470,11420,11211,28692,28340,12176,27484,1401,9526,10138,10285,27455,11986,27717,26647,11420,28679,10285,27709,CALDWELL COUNTY
1748,3317,3363,3363,3363,2253,2253,2227,1231,1110,1110,1090,517,1110,2253,9282,8815,Polk,,,,,,128,100,19940,4111,8373,8702,8837,4238,8785,9144,9338,128,100,180,128,98,118,100,88,17478,6644,20724,18752,1677,762,1830,1787,7328,7229,3378,6980,749,1600,1706,1748,6896,3274,6971,6673,1830,7324,1748,6967,POLK COUNTY
7350,15148,15326,15326,15337,8337,8337,8225,4218,6989,6989,6923,3132,6989,8337,37846,35670,Surry,0,0,0,0,11,297,222,67979,12248,33635,35219,35692,12606,35506,37229,37912,297,222,338,297,211,229,222,179,56811,14964,71783,62223,11161,2312,11833,11749,25741,25183,10083,24048,2172,10309,10869,10923,24128,9897,24540,23104,11832,25717,10922,24526,SURRY COUNTY
5993,9791,9853,9853,9855,7363,7363,7319,4590,2490,2490,2472,1403,2490,7365,21876,20811,Macon,,,,,,441,351,34121,9015,19869,20554,20874,9244,20830,21580,21956,441,351,511,441,261,407,351,238,29260,10350,35858,31614,2951,864,3089,3063,18356,18076,8119,17438,832,2722,2842,2861,17361,7945,17606,16796,3089,18346,2861,17599,MACON COUNTY
1768,2744,2765,2765,2765,2335,2335,2315,1532,430,430,429,236,430,2335,5389,5088,Clay,,,,,,76,39,10740,2561,4928,5039,5176,2616,5196,5321,5525,76,39,212,76,25,127,39,23,9352,3581,11231,10050,1019,325,1023,1022,4290,4223,2266,4101,323,974,977,977,4023,2215,4072,3915,1023,4290,977,4072,CLAY COUNTY
3975,7683,7769,7769,7769,3734,3734,3701,2114,4035,4035,3982,1861,4035,3734,19204,18156,Yadkin,,,,,,149,102,35700,6321,17189,17919,18180,6460,18087,18905,19234,149,102,171,149,105,119,102,87,29851,7711,37667,32660,4926,852,5378,5304,13685,13452,5503,13012,858,4592,4932,4997,12885,5376,13064,12495,5378,13677,4997,13057,YADKIN COUNTY
12499,33872,34740,34740,34745,34740,34740,33872,12499,,,,,,34745,114287,100997,Out of State,,,,,,,,,37478,96161,98745,101051,42623,108300,111282,114360,,,,,,,,,,,,,,,,,114360,111282,42623,108300,,,,,98745,37478,101051,96161,,114287,,100997,OUT OF STATE
10761,24771,25149,25149,25160,8131,8131,8015,3915,16878,16878,16616,6796,16878,8133,130681,117036,Onslow,140,140,140,50,149,61248,52551,180787,18582,110315,115395,117077,19714,122391,128281,130731,60894,52391,61280,59045,2699,52569,50900,1978,149343,19026,197938,162055,26215,3061,30014,28872,39437,38515,13954,37131,2922,24091,26526,27362,36478,13682,37146,35324,30014,39419,27360,37125,ONSLOW COUNTY
4198,8347,8416,8416,8429,5638,5638,5617,2908,2778,2778,2730,1290,2778,5639,22905,20932,Richmond,0,0,0,0,12,376,262,42075,6908,19827,20684,21004,7099,21526,22542,22986,376,262,444,376,146,327,262,131,34516,8183,44829,38043,4796,711,5371,5291,17171,16875,6242,16354,670,4362,4810,4857,15612,6107,15820,15203,5371,17158,4857,15813,RICHMOND COUNTY
35002,91640,94026,94026,94088,56209,56209,54843,23005,37687,37687,36667,11928,37688,56228,178985,170218,Buncombe,130,130,130,69,172,6545,4188,248550,48004,156242,164840,170344,48949,163512,172735,179147,6545,4188,6622,6492,2536,4247,4155,2044,213777,53494,261191,230148,39904,8112,44533,43102,127992,123088,38301,117116,8302,39191,42342,43732,118310,37658,122365,112896,44525,127915,43731,122299,BUNCOMBE COUNTY
17894,57693,60110,60110,60124,19158,19158,18516,6142,40885,40885,39110,11709,40886,19167,137042,130145,Union,67,67,67,43,71,1202,651,226508,26774,113820,125186,130259,27605,119134,131055,137168,1202,651,1255,1162,565,726,632,412,176616,31234,239859,202043,42060,4548,52750,49296,83163,80557,22492,75912,4560,40316,47363,50316,77172,21802,79217,72872,52736,83104,50315,79179,UNION COUNTY
15323,49795,51393,51393,51432,19005,19005,18527,6385,32300,32300,31180,8902,32302,19009,125509,117231,Cabarrus,88,88,88,36,121,3733,2358,202607,24719,103513,112582,117311,25585,109980,119679,125636,3733,2358,3803,3640,1119,2404,2293,880,161462,29064,216453,181104,39272,4507,47269,44559,74564,71387,19959,67068,4437,37642,42824,45139,67400,19402,69768,63578,47258,74518,45135,69738,CABARRUS COUNTY
1692,2779,2790,2790,2791,1840,1840,1835,1206,950,950,944,486,950,1841,6334,5695,Washington,,,,,,55,28,10985,2396,5415,5645,5715,2626,5990,6249,6346,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1734,478,1799,1795,4491,4399,2115,4201,410,1535,1595,1601,4022,1970,4076,3852,1799,4480,1601,4066,WASHINGTON COUNTY
8763,21024,21376,21376,21410,10454,10454,10336,5097,10904,10904,10670,3666,10905,10456,62779,56735,Harnett,18,18,18,0,49,7018,4860,126086,13687,51655,55563,56802,14361,56490,60944,62884,6866,4801,7086,6045,854,4906,4144,581,100990,17458,135976,112079,17432,2011,20186,19368,35612,34710,11496,33013,1931,16255,18006,18574,32756,11175,33322,31256,20185,35576,18573,33302,HARNETT COUNTY
8827,18265,18488,18488,18489,10041,10041,9951,5069,8447,8447,8314,3758,8447,10042,43486,40880,Burke,,,,,,659,373,86176,13221,38451,40382,40975,13622,40709,42796,43577,659,373,730,659,327,454,373,261,73860,18720,90485,79893,10280,1736,11388,11156,31459,30981,11559,29770,1620,9438,10267,10414,29742,11340,30107,28640,11382,31445,10414,30093,BURKE COUNTY
6265,16426,16707,16707,16741,8383,8383,8233,3652,7033,7033,6902,2432,7033,8384,39329,36848,Granville,1291,1291,1291,181,1324,4941,4420,57336,8918,34209,36121,36910,9114,36216,38331,39443,4941,4420,5035,4941,571,4462,4420,516,48058,10674,60443,52711,9400,1235,10631,10325,23777,23065,7308,21875,1295,8916,9754,9994,21947,7107,22454,20873,10628,23760,9991,22437,GRANVILLE COUNTY
18997,45410,46160,46160,46184,20566,20566,20373,9684,25501,25501,24944,9252,25501,20570,118877,109653,Gaston,93,93,93,61,113,1750,1057,211171,30885,101841,107405,109750,32283,109814,115979,118978,1750,1057,1797,1721,892,1110,1044,667,174276,36651,224529,191721,36499,5448,41718,40408,75463,73821,25943,71594,5253,34074,37715,38771,68633,24965,69869,66723,41717,75410,38771,69825,GASTON COUNTY
5057,9658,9750,9750,9759,6608,6608,6575,3656,3109,3109,3050,1381,3109,6608,25858,23682,Edgecombe,33,33,33,20,42,734,440,48532,7992,22346,23387,23731,8361,24196,25381,25925,734,440,792,720,345,485,430,213,39904,10509,51472,43948,6294,1165,7175,6990,17958,17657,6851,17182,1098,5778,6407,6530,16540,6681,16716,16138,7175,17949,6530,16712,EDGECOMBE COUNTY
5954,15520,15854,15854,15857,11095,11095,10822,4461,4759,4759,4698,1493,4759,11098,33240,31061,Watauga,,,,,,129,54,54308,7683,28947,30187,31128,8103,31055,32240,33353,129,54,207,129,73,88,54,54,49022,9229,56177,51530,4481,665,4683,4662,28463,27449,7365,26445,627,4104,4262,4279,25871,7002,26761,24789,4683,28428,4279,26728,WATAUGA COUNTY
2588,6918,7012,7012,7044,3850,3850,3808,1741,3104,3104,3052,847,3104,3851,25566,21892,Hoke,58,58,58,0,89,6071,4232,50664,4249,19859,21436,21939,4518,22936,24826,25658,5991,4189,6142,5459,510,4259,3755,404,40282,5854,55234,44624,5798,591,6729,6500,12787,12335,3417,11679,560,5465,6101,6266,11146,3285,11414,10639,6729,12766,6266,11394,HOKE COUNTY
2087,4040,4062,4062,4062,2976,2976,2964,1575,1086,1086,1076,512,1086,2976,10828,9858,Bertie,,,,,,59,25,18126,3574,9450,9801,9894,3829,10310,10706,10872,59,25,98,59,19,59,25,15,15647,4479,18947,16854,1842,351,2025,1992,8749,8655,3459,8409,335,1709,1838,1861,7938,3224,7974,7716,2025,8744,1861,7972,BERTIE COUNTY
4929,10314,10396,10396,10411,5504,5504,5467,2662,4892,4892,4847,2267,4892,5504,23076,21792,Person,0,0,0,0,15,392,284,37405,7129,20415,21406,21808,7260,21477,22551,23091,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5470,1092,5963,5813,16736,16346,5967,15615,1061,5082,5382,5477,15740,5888,16039,15049,5962,16722,5477,16031,PERSON COUNTY
6757,11561,11634,11634,11634,7828,7828,7800,4718,3756,3756,3711,2003,3756,7828,26790,25062,Beaufort,50,50,50,36,50,554,332,44735,10273,23964,24831,25167,10684,25458,26458,26866,554,332,619,554,325,429,332,224,37669,11538,46994,41131,4809,915,5462,5372,20785,20532,9444,20095,877,4421,4894,4954,19605,9172,19784,19211,5462,20774,4954,19776,BEAUFORT COUNTY
4723,10272,10451,10451,10474,6016,6016,5928,2884,3733,3733,3642,1589,3733,6018,24894,22863,Jackson,702,702,702,250,723,3805,2771,42001,6866,21239,22274,22912,7127,22952,24108,25000,3547,2598,3896,3188,653,2805,2306,545,36721,8759,43938,39175,3232,556,3625,3571,17479,16990,5918,16532,525,2981,3301,3348,16375,5796,16759,15952,3625,17464,3348,16744,JACKSON COUNTY
16879,36846,37532,37532,37559,11850,11850,11626,6041,25682,25682,25220,10838,25682,11854,88954,84291,Catawba,0,0,0,0,23,985,615,150636,26610,78089,82655,84381,27212,82059,86925,89037,985,615,1046,985,433,687,603,351,124631,29156,159551,137151,28762,4233,32026,31178,55965,54762,22546,52312,4059,26785,29055,29750,52985,22200,53944,50701,32025,55944,29749,53927,CATAWBA COUNTY
98721,395272,412022,412022,412145,155946,155946,147482,39934,255827,255827,247541,58722,255840,156029,840040,798328,Wake,249,249,249,65,276,10997,7411,1044525,137131,697405,758946,798640,142663,729620,793946,840574,10997,7411,11072,10870,3269,7453,7322,2748,849055,133864,1111761,941934,230266,22144,274892,259052,554610,523897,117250,488484,22340,224662,252395,265820,499140,112043,525367,465421,274865,554178,265807,525110,WAKE COUNTY
10478,20853,21157,21157,21167,11410,11410,11301,5905,9747,9747,9552,4573,9747,11410,51617,48181,Cleveland,0,0,0,0,10,588,369,92365,15954,45024,47445,48258,16394,47946,50628,51695,588,369,657,588,326,439,369,285,76504,18575,97947,84044,13994,2541,15428,15273,35610,34767,13527,33364,2460,12825,13998,14103,33078,13209,33716,31830,15428,35601,14103,33709,CLEVELAND COUNTY
6019,12297,12431,12431,12453,7422,7422,7359,3859,5009,5009,4938,2160,5009,7423,34795,31871,Sampson,0,0,0,0,21,543,365,59389,9144,29986,31579,31929,9450,32468,34265,34871,543,365,606,543,237,414,365,204,48081,11637,63531,53473,7981,1286,8790,8622,25475,25100,7927,23944,1235,7434,8029,8126,23185,7705,23389,22187,8790,25462,8126,23380,SAMPSON COUNTY
4470,9186,9257,9257,9274,6124,6124,6110,2918,3133,3133,3076,1552,3133,6124,25418,23447,Columbus,0,0,0,0,17,371,273,52603,7478,22132,23194,23496,7790,23802,24991,25503,371,273,443,371,227,310,273,199,44013,11419,55508,48224,6040,1196,7124,6928,17936,17692,6367,17391,1118,5483,6338,6449,16583,6161,16737,16376,7124,17923,6447,16727,COLUMBUS COUNTY
2612,5129,5164,5164,5166,4161,4161,4137,2198,1003,1003,992,414,1003,4163,11268,10491,Caswell,,,,,,126,69,21496,4032,10068,10380,10513,4233,10756,11113,11341,126,69,189,126,69,84,69,58,18383,5005,22604,19944,1610,382,1715,1698,9437,9289,3782,9020,272,1342,1415,1434,8896,3702,8995,8657,1715,9427,1434,8988,CASWELL COUNTY
2644,4759,4821,4821,4821,4444,4444,4403,2513,377,377,356,131,377,4444,9503,8939,Yancey,,,,,,133,105,17212,3769,8536,8827,8967,3881,9022,9347,9547,133,105,175,133,115,132,105,105,14782,4744,18069,15969,894,147,1051,1049,8321,8165,3619,7995,153,820,968,970,7754,3511,7865,7611,1051,8319,970,7864,YANCEY COUNTY
6008,13557,13757,13757,13795,6436,6436,6352,3238,7321,7321,7205,2770,7321,6437,35749,32977,Lee,0,0,0,0,37,646,449,57893,9212,30261,32264,33006,9484,32495,34737,35786,646,449,663,646,248,469,449,215,47136,10404,61779,52144,10162,1364,11748,11428,23375,22663,7872,21687,1358,9677,10858,11100,20957,7639,21437,20135,11748,23355,11100,21428,LEE COUNTY
2537,4799,4832,4832,4832,3402,3402,3397,1894,1430,1430,1402,643,1430,3402,11868,10939,Hertford,,,,,,25,10,22610,3906,10361,10830,10971,4083,11166,11704,11928,25,10,75,25,12,33,10,10,19299,4836,23677,20898,2909,613,3364,3301,8489,8378,3458,8232,623,2704,3040,3090,7780,3273,7848,7647,3364,8479,3090,7839,HERTFORD COUNTY
