At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
39266,128237,130469,130469,130478,34981,34981,34122,14456,95488,95488,94115,24810,95490,34988,223516,214072,Missing,,,,,,28584,39084,,42269,196345,207411,215220,47472,202863,214738,224878,28571,39084,29837,28519,9416,39992,39060,9474,,,,,85505,7389,97023,92387,98018,93780,30667,88839,8036,84071,91150,94953,77177,24759,80275,73214,97007,97925,94950,80038,MISSING COUNTY
8465,17174,17361,17361,17371,11505,11505,11436,6323,5821,5821,5703,2129,5821,11510,44502,41525,Wilson,35,35,35,13,40,508,332,76972,12750,38787,40900,41565,13076,41180,43535,44525,508,332,512,508,266,356,332,222,63224,15337,81801,69710,11714,1820,13441,13022,30572,30005,10990,28958,1794,10843,12031,12297,28537,10734,28912,27612,13438,30556,12295,28898,WILSON COUNTY
428,773,773,773,773,701,701,701,399,72,72,72,29,72,701,2038,1932,Tyrrell,,,,,,,,3827,667,1820,1906,1933,683,1909,2002,2040,,,,,,,,,3288,810,4016,3533,167,36,177,175,1863,1827,647,1742,36,142,147,147,1759,631,1786,1678,177,1861,147,1785,TYRRELL COUNTY
9899,20953,21121,21121,21128,10278,10278,10199,4833,10799,10799,10710,5040,10799,10279,68304,61647,Wayne,44,44,44,26,50,10847,8445,115046,16252,58065,60860,61709,17244,63774,67033,68364,10719,8345,10870,10439,1619,8479,8176,1127,94031,20802,123131,103693,17200,3139,19766,19103,37728,37211,12486,36135,3035,16040,17733,18148,34782,12090,35082,33849,19765,37692,18144,35058,WAYNE COUNTY
2370,4485,4501,4501,4501,2301,2301,2297,1244,2200,2200,2188,1126,2200,2301,12294,11563,Montgomery,,,,,,150,123,25757,4383,11141,11499,11586,4522,11810,12195,12333,150,123,186,150,105,145,123,95,21266,5743,27173,23512,2757,517,2959,2918,9188,9127,3900,8903,485,2578,2729,2759,8647,3803,8682,8440,2959,9185,2759,8681,MONTGOMERY COUNTY
6376,12299,12383,12383,12400,7265,7265,7237,3865,5088,5088,5032,2498,5089,7266,32125,29811,Lenoir,30,30,30,13,45,413,276,52801,10227,28250,29532,29845,10499,30198,31616,32146,413,276,429,413,237,306,276,196,43423,11303,55949,47933,9062,1702,10305,10020,21412,21183,8560,20723,1658,8426,9326,9500,19930,8373,20039,19548,10305,21407,9500,20035,LENOIR COUNTY
3178,6276,6329,6329,6329,3795,3795,3788,1987,2534,2534,2488,1191,2534,3795,17951,16541,Scotland,,,,,,206,158,32530,5784,15788,16427,16577,6025,16990,17738,17990,206,158,242,206,125,194,158,99,26793,6531,34823,29381,4476,919,5103,4977,12645,12555,4981,12308,842,4060,4492,4554,11777,4843,11829,11570,5103,12642,4554,11829,SCOTLAND COUNTY
16436,40159,40703,40703,40723,18865,18865,18596,8329,21815,21815,21540,8095,21815,18867,103191,97303,Alamance,23,23,23,12,41,1440,1037,159560,26135,89582,94994,97329,27125,94184,100051,103234,1440,1037,1458,1440,738,1046,1037,654,132145,29035,169509,145046,24305,4422,27081,26118,74695,72493,21965,68439,4106,22665,24396,25077,69561,21375,71206,65880,27080,74671,25077,71189,ALAMANCE COUNTY
835,1715,1721,1721,1721,1197,1197,1193,633,524,524,522,202,524,1197,5478,5317,Camden,,,,,,862,1087,10327,1385,5058,5243,5331,1504,5156,5368,5517,862,1087,892,862,0,1099,1087,0,8407,1833,10867,9354,791,129,853,829,3772,3677,1375,3503,116,770,802,820,3354,1269,3412,3201,853,3763,820,3410,CAMDEN COUNTY
1830,3992,4026,4026,4026,2778,2778,2772,1367,1248,1248,1220,463,1248,2778,11657,10829,Greene,,,,,,84,68,20022,2931,10269,10710,10844,2995,10962,11452,11678,84,68,101,84,60,82,68,54,16884,3592,21069,18372,2440,387,2837,2774,8740,8594,2548,8438,370,2244,2560,2588,8082,2507,8174,7957,2837,8736,2588,8173,GREENE COUNTY
11111,22747,22954,22954,22963,10314,10314,10226,5749,12520,12520,12401,5278,12520,10314,65230,60456,Rowan,120,120,120,84,129,3529,2892,133830,19208,57029,59714,60505,19862,61176,64135,65282,3529,2892,3562,3529,1631,2924,2892,1483,110729,25371,142088,122048,20023,3451,21664,21223,40056,39383,14780,37624,3307,18395,19460,19783,37362,14418,37798,35742,21664,40037,19781,37783,ROWAN COUNTY
2219,3637,3654,3654,3654,3106,3106,3094,1992,548,548,543,227,548,3106,9308,8605,Northampton,,,,,,109,70,18570,3817,8257,8538,8621,3948,8829,9171,9327,109,70,125,109,69,83,70,57,16132,5256,19483,17363,1344,329,1496,1478,7706,7584,3550,7376,305,1258,1368,1378,7100,3455,7160,6929,1496,7703,1378,7157,NORTHAMPTON COUNTY
6063,12000,12117,12117,12128,5525,5525,5462,2844,6592,6592,6538,3219,6592,5526,33596,31170,Wilkes,0,0,0,0,10,234,184,64946,10647,29515,30779,31201,11043,31709,33069,33632,234,184,260,234,180,206,184,160,54628,15162,68412,59783,9891,2085,10510,10427,22862,22408,8778,21584,1957,9270,9788,9843,20807,8530,21152,20061,10510,22852,9843,21143,WILKES COUNTY
8278,18166,18396,18396,18398,6465,6465,6436,3292,11931,11931,11730,4986,11931,6467,44271,41790,Lincoln,,,,,,371,239,81663,13109,39172,41061,41826,13367,41211,43315,44299,371,239,392,371,238,272,239,199,67981,15456,86111,74647,14849,2225,16884,16367,27023,26577,10904,25991,2198,13858,15238,15656,25584,10712,25898,25075,16884,27016,15656,25895,LINCOLN COUNTY
8788,16629,16788,16788,16788,9876,9876,9803,5924,6912,6912,6826,2864,6912,9876,40264,37998,Caldwell,,,,,,319,202,78015,13502,36229,37638,38023,13795,38163,39742,40286,319,202,328,319,185,219,202,149,65842,16769,82178,71809,10418,1457,11336,11137,28622,28286,12153,27426,1389,9445,10050,10183,27386,11964,27621,26582,11336,28609,10183,27613,CALDWELL COUNTY
1727,3253,3293,3293,3293,2199,2199,2180,1217,1094,1094,1073,510,1094,2199,9259,8802,Polk,,,,,,118,100,19940,4111,8364,8694,8824,4240,8768,9127,9291,118,100,146,118,98,118,100,88,17478,6644,20724,18752,1672,761,1825,1782,7320,7227,3381,6978,747,1598,1702,1741,6892,3276,6965,6666,1825,7316,1741,6961,POLK COUNTY
7180,14625,14762,14762,14773,8042,8042,7959,4123,6720,6720,6666,3057,6720,8042,37860,35630,Surry,0,0,0,0,11,297,222,67979,12263,33656,35246,35652,12623,35541,37270,37900,297,222,314,297,211,229,222,179,56811,14964,71783,62223,11100,2303,11771,11689,25815,25284,10109,24144,2160,10246,10809,10855,24215,9924,24568,23188,11770,25793,10854,24554,SURRY COUNTY
5921,9579,9628,9628,9630,7232,7232,7196,4546,2396,2396,2383,1375,2396,7234,21822,20742,Macon,,,,,,441,351,34121,9000,19828,20512,20805,9228,20783,21533,21876,441,351,485,441,261,407,351,238,29260,10350,35858,31614,2929,861,3068,3042,18323,18050,8106,17413,827,2701,2822,2841,17339,7935,17557,16776,3068,18313,2841,17550,MACON COUNTY
1730,2665,2681,2681,2681,2264,2264,2249,1499,417,417,416,231,417,2264,5325,5047,Clay,,,,,,25,23,10740,2554,4897,5005,5093,2610,5135,5259,5393,25,23,93,25,25,69,23,23,9352,3581,11231,10050,1017,323,1021,1020,4279,4214,2262,4093,321,972,975,975,4007,2210,4049,3902,1021,4279,975,4049,CLAY COUNTY
3887,7439,7507,7507,7507,3592,3592,3564,2056,3915,3915,3875,1831,3915,3592,19133,18089,Yadkin,,,,,,149,102,35700,6307,17144,17876,18113,6438,18029,18845,19163,149,102,171,149,105,119,102,87,29851,7711,37667,32660,4896,847,5343,5272,13649,13424,5486,12984,853,4555,4895,4952,12879,5367,13042,12487,5343,13641,4952,13035,YADKIN COUNTY
12304,32714,33462,33462,33465,33462,33462,32714,12304,,,,,,33465,113498,100101,Out of State,,,,,,,,,37373,95591,98078,100153,42507,107736,110632,113566,,,,,,,,,,,,,,,,,113566,110632,42507,107736,,,,,98078,37373,100153,95591,,113498,,100101,OUT OF STATE
10379,23418,23708,23708,23719,7488,7488,7404,3716,16082,16082,15876,6615,16082,7490,126853,113312,Onslow,138,138,138,48,147,57817,50175,180787,19004,107168,111875,113359,20010,119225,124600,126924,57521,50037,57870,56154,3054,50199,48865,2518,149343,19026,197938,162055,26024,3038,29756,28667,39298,38412,13918,37047,2895,23876,26284,27020,35554,13591,36140,34427,29756,39280,27018,36119,ONSLOW COUNTY
4117,8065,8115,8115,8128,5432,5432,5421,2846,2683,2683,2644,1271,2683,5433,22726,20806,Richmond,0,0,0,0,12,293,249,42075,6890,19737,20581,20848,7080,21371,22377,22779,293,249,333,293,145,284,249,131,34516,8183,44829,38043,4763,706,5338,5258,17108,16826,6229,16315,666,4323,4765,4803,15567,6093,15761,15165,5338,17095,4803,15754,RICHMOND COUNTY
34571,89364,91266,91266,91326,54608,54608,53504,22716,36530,36530,35732,11788,36530,54626,177632,169103,Buncombe,128,128,128,67,170,5723,3839,248550,47887,155545,164077,169207,48696,162420,171556,177745,5723,3839,5752,5723,2375,3877,3839,2032,213777,53494,261191,230148,39759,8090,44343,42949,127650,122884,38231,116938,8270,39046,42187,43489,118051,37585,121841,112660,44335,127574,43488,121776,BUNCOMBE COUNTY
17588,55762,57569,57569,57580,18502,18502,17961,6027,39003,39003,37737,11519,39004,18508,136191,129158,Union,64,64,64,42,68,906,569,226508,26707,113328,124613,129219,27511,118559,130385,136277,906,569,924,906,514,592,569,412,176616,31234,239859,202043,41833,4518,52354,49015,82999,80464,22479,75820,4519,40049,47048,49712,76996,21776,78915,72710,52341,82944,49711,78878,UNION COUNTY
14914,47625,48787,48787,48829,17976,17976,17598,6152,30736,30736,29952,8738,30738,17977,123175,115399,Cabarrus,75,75,75,24,114,2150,1458,202607,24653,102263,111196,115447,25366,108085,117641,123245,2150,1458,2166,2150,949,1472,1458,862,161462,29064,216453,181104,39055,4480,46932,44328,74147,71163,19937,66880,4412,37425,42571,44667,67167,19379,69308,63380,46922,74103,44663,69278,CABARRUS COUNTY
1638,2680,2688,2688,2689,1763,1763,1760,1160,925,925,920,478,925,1764,6304,5668,Washington,,,,,,55,28,10985,2391,5394,5625,5688,2621,5969,6226,6316,55,28,56,55,33,38,28,16,9274,2932,11580,10083,1727,477,1792,1788,4468,4383,2111,4187,410,1527,1587,1593,4010,1965,4057,3839,1792,4457,1593,4047,WASHINGTON COUNTY
8502,19873,20121,20121,20154,9820,9820,9728,4926,10284,10284,10128,3576,10285,9822,56845,52481,Harnett,17,17,17,0,47,1348,895,126086,13453,48296,51522,52564,13904,51652,55279,56935,1331,895,1401,1319,394,957,895,348,100990,17458,135976,112079,17285,2001,19948,19203,35586,34745,11509,33048,1921,16116,17851,18345,32776,11184,33262,31285,19947,35550,18344,33242,HARNETT COUNTY
8643,17627,17792,17792,17793,9632,9632,9574,4939,8160,8160,8053,3704,8160,9633,43217,40718,Burke,,,,,,497,347,86176,13214,38368,40277,40753,13602,40495,42574,43243,497,347,506,497,314,368,347,261,73860,18720,90485,79893,10229,1731,11312,11095,31425,30982,11557,29769,1611,9364,10182,10300,29748,11342,30085,28657,11309,31411,10300,30071,BURKE COUNTY
6144,15840,16063,16063,16097,7986,7986,7866,3563,6786,6786,6683,2400,6786,7987,39058,36623,Granville,1291,1291,1291,181,1324,4839,4404,57336,8894,34104,35999,36653,9088,36016,38119,39128,4839,4404,4889,4839,571,4414,4404,516,48058,10674,60443,52711,9371,1226,10570,10290,23669,22990,7291,21806,1284,8876,9709,9928,21886,7094,22311,20824,10567,23652,9925,22294,GRANVILLE COUNTY
18579,43796,44414,44414,44435,19730,19730,19582,9411,24594,24594,24124,9109,24594,19733,117945,108758,Gaston,90,90,90,59,108,1323,859,211171,30799,101273,106768,108823,32144,109062,115180,118021,1323,859,1346,1323,826,880,859,654,174276,36651,224529,191721,36301,5419,41452,40197,75223,73660,25899,71438,5217,33854,37461,38397,68448,24928,69546,66560,41451,75171,38397,69502,GASTON COUNTY
4924,9237,9306,9306,9314,6307,6307,6284,3552,2967,2967,2921,1353,2967,6307,25389,23376,Edgecombe,32,32,32,19,40,394,292,48532,7970,22119,23131,23386,8248,23775,24937,25410,394,292,406,394,240,298,292,202,39904,10509,51472,43948,6232,1155,7096,6920,17908,17623,6853,17149,1089,5701,6322,6416,16517,6679,16672,16126,7096,17899,6416,16668,EDGECOMBE COUNTY
5623,14524,14724,14724,14727,10069,10069,9922,4149,4655,4655,4602,1474,4655,10072,33163,30990,Watauga,,,,,,91,54,54308,7661,28940,30168,31037,8079,31010,32186,33238,91,54,128,91,73,66,54,54,49022,9229,56177,51530,4469,663,4670,4649,28440,27446,7343,26450,624,4090,4249,4265,25865,6983,26706,24796,4670,28402,4265,26671,WATAUGA COUNTY
2532,6640,6715,6715,6744,3706,3706,3672,1710,2953,2953,2912,822,2953,3707,20551,18323,Hoke,56,56,56,0,84,1180,782,50664,4065,16833,17962,18348,4244,18592,19939,20598,1180,782,1206,1180,243,787,782,227,40282,5854,55234,44624,5762,587,6673,6456,12719,12303,3414,11650,557,5434,6058,6207,11122,3281,11354,10617,6673,12698,6207,11334,HOKE COUNTY
2042,3822,3834,3834,3834,2798,2798,2794,1536,1036,1036,1028,506,1036,2798,10751,9794,Bertie,,,,,,35,15,18126,3564,9403,9749,9809,3818,10250,10638,10766,35,15,45,35,19,28,15,15,15647,4479,18947,16854,1817,350,1991,1961,8730,8642,3449,8398,332,1683,1810,1823,7924,3217,7958,7705,1991,8725,1823,7956,BERTIE COUNTY
4828,9949,10018,10018,10032,5320,5320,5288,2602,4698,4698,4661,2226,4698,5320,22990,21681,Person,0,0,0,0,14,392,284,37405,7105,20353,21337,21697,7236,21418,22485,23005,392,284,392,392,201,292,284,180,31361,7938,39490,34239,5437,1089,5919,5778,16694,16315,5946,15589,1059,5050,5347,5426,15706,5866,15979,15019,5918,16680,5426,15971,PERSON COUNTY
6646,11227,11284,11284,11284,7576,7576,7557,4631,3660,3660,3622,1981,3660,7576,26532,24925,Beaufort,48,48,48,34,48,394,276,44735,10251,23835,24709,24956,10611,25213,26216,26559,394,276,410,394,275,299,276,224,37669,11538,46994,41131,4770,913,5419,5334,20730,20488,9423,20049,873,4377,4854,4910,19579,9154,19747,19182,5419,20719,4910,19739,BEAUFORT COUNTY
4664,9982,10124,10124,10140,5836,5836,5764,2846,3593,3593,3523,1568,3593,5838,24808,22793,Jackson,695,695,695,250,709,3801,2768,42001,6855,21206,22227,22842,7122,22903,24047,24886,3544,2595,3864,3185,653,2802,2304,544,36721,8759,43938,39175,3214,555,3596,3546,17426,16957,5914,16504,520,2965,3278,3325,16354,5791,16715,15937,3596,17411,3325,16700,JACKSON COUNTY
16614,35697,36245,36245,36271,11409,11409,11241,5912,24836,24836,24456,10702,24836,11413,88324,83652,Catawba,0,0,0,0,22,717,518,150636,26556,77661,82194,83693,27120,81510,86364,88376,717,518,747,717,387,541,518,351,124631,29156,159551,137151,28571,4202,31808,30987,55821,54660,22531,52222,4026,26597,28863,29483,52813,22179,53669,50546,31807,55800,29482,53652,CATAWBA COUNTY
96899,381142,394078,394078,394188,149444,149444,142089,39003,244391,244391,238810,57832,244401,149518,834527,791848,Wake,243,243,243,64,269,8775,6123,1044525,136762,693951,755189,792128,142066,725890,789928,835028,8775,6123,8830,8775,3018,6136,6123,2711,849055,133864,1111761,941934,229278,22007,273087,257941,553111,523212,117041,487837,22212,223715,251326,263645,497740,111839,522347,464113,273064,552688,263632,522093,WAKE COUNTY
10288,20216,20468,20468,20478,11050,11050,10961,5789,9418,9418,9255,4499,9418,11050,51295,47839,Cleveland,0,0,0,0,10,504,369,92365,15916,44834,47215,47864,16356,47724,50376,51327,504,369,527,504,326,387,369,285,76504,18575,97947,84044,13932,2527,15357,15207,35443,34665,13503,33288,2445,12727,13883,13973,32963,13186,33504,31738,15357,35434,13973,33497,CLEVELAND COUNTY
5927,11862,11959,11959,11979,7156,7156,7109,3815,4803,4803,4753,2112,4803,7157,34549,31617,Sampson,0,0,0,0,19,423,305,59389,9121,29818,31384,31641,9430,32265,34057,34575,423,305,436,423,237,320,305,204,48081,11637,63531,53473,7932,1282,8730,8576,25409,25058,7911,23910,1226,7378,7964,8046,23115,7691,23275,22135,8730,25396,8046,23266,SAMPSON COUNTY
4350,8392,8453,8453,8469,5422,5422,5411,2828,3031,3031,2981,1522,3031,5422,25405,23411,Columbus,0,0,0,0,16,344,273,52603,7532,22139,23198,23429,7854,23809,24996,25435,344,273,361,344,227,279,273,199,44013,11419,55508,48224,6000,1192,7074,6884,18000,17768,6435,17465,1110,5438,6289,6376,16636,6223,16774,16428,7074,17987,6374,16764,COLUMBUS COUNTY
2553,4839,4870,4870,4872,3933,3933,3909,2163,937,937,930,390,937,3935,11188,10427,Caswell,,,,,,93,69,21496,4025,10034,10342,10436,4228,10697,11048,11215,93,69,111,93,69,71,69,58,18383,5005,22604,19944,1608,381,1713,1696,9391,9259,3778,8996,271,1335,1408,1423,8865,3696,8942,8630,1713,9382,1423,8935,CASWELL COUNTY
2595,4607,4660,4660,4660,4303,4303,4265,2468,357,357,342,127,357,4303,9462,8882,Yancey,,,,,,133,105,17212,3761,8499,8784,8911,3873,8995,9315,9506,133,105,175,133,115,132,105,105,14782,4744,18069,15969,886,146,1042,1040,8289,8142,3612,7976,152,813,960,962,7719,3504,7817,7581,1042,8287,962,7815,YANCEY COUNTY
5918,13126,13297,13297,13332,6191,6191,6125,3192,7106,7106,7001,2726,7106,6191,35612,32765,Lee,0,0,0,0,35,643,448,57893,9185,30142,32127,32794,9459,32391,34631,35649,643,448,660,643,248,468,448,214,47136,10404,61779,52144,10106,1353,11685,11370,23304,22618,7858,21642,1346,9613,10782,10985,20897,7625,21341,20081,11685,23284,10985,21332,LEE COUNTY
2462,4593,4610,4610,4610,3242,3242,3238,1828,1368,1368,1355,634,1368,3242,11828,10864,Hertford,,,,,,25,10,22610,3892,10310,10772,10886,4067,11136,11675,11864,25,10,51,25,12,23,10,10,19299,4836,23677,20898,2901,612,3354,3293,8459,8357,3443,8210,621,2669,3000,3041,7762,3261,7822,7631,3354,8449,3041,7813,HERTFORD COUNTY
